trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;1053;528;361;567;0,08:00,13:12,122715,1472.58,50,16.80,200,1739.38,1
DP0002,2,0;666;644;608;1018;659;342;607;383;1055;0,09:32,16:41,128758,1802.61,100,0.00,300,2202.61,2
DP0003,1,0;420;665;559;377;432;1020;556;638;1076;0,08:47,16:36,162219,1946.63,100,0.00,200,2246.63,2
DP0004,2,0;428;511;425;663;418;586;557;650;504;0,09:09,16:04,114428,1601.99,0,0.80,300,1902.79,0
DP0005,1,0;487;540;583;337;1039;667;1060;508;0,08:00,15:52,173504,2082.05,100,7.60,200,2389.65,2
DP0006,1,0;388;474;1089;358;519;363;599;547;491;1040;0,08:00,17:21,212827,2553.92,100,0.00,200,2853.92,2
DP0007,1,0;355;444;589;1010;527;395;551;620;1051;0,08:46,17:31,205228,2462.74,100,1.20,200,2763.94,2
DP0008,1,0;625;1009;592;1002;390;1083;469;572;431;1097;0,08:04,17:14,204190,2450.28,200,0.00,200,2850.28,4
DP0009,1,0;646;1014;429;484;531;470;641;476;1012;0,08:26,15:11,107987,1295.84,100,0.80,200,1596.64,2
DP0010,1,0;502;1082;636;635;353;443;386;639;412;1021;0,08:42,17:09,166847,2002.16,100,0.00,200,2302.16,2
DP0011,1,0;364;384;467;493;1004;633;588;506;415;1006;0,08:41,17:26,183621,2203.45,100,0.00,200,2503.45,2
DP0012,1,0;408;501;400;544;423;440;591;520;0,09:18,14:57,78030,936.36,0,0.00,200,1136.36,0
DP0013,2,0;347;575;500;452;1045;359;344;439;1075;1066;0,08:00,17:40,227226,3181.16,150,0.40,300,3631.56,3
DP0014,2,0;539;349;1022;335;473;459;454;612;1017;0,08:48,15:15,85398,1195.57,100,3.20,300,1598.77,2
DP0015,1,0;514;407;627;621;1027;604;513;1048;0,08:38,15:56,148467,1781.60,100,5.60,200,2087.20,2
DP0016,1,0;605;1096;338;392;1084;611;455;576;472;1086;0,08:47,16:05,110204,1322.45,150,0.00,200,1672.45,3
DP0017,1,0;409;416;637;350;629;1100;632;595;0,08:39,16:31,161915,1942.98,50,13.20,200,2206.18,1
DP0018,1,0;336;1078;404;582;1023;568;1064;0,08:59,15:12,122212,1466.54,150,5.20,200,1821.74,3
DP0019,1,0;543;1063;430;402;1036;371;584;585;1042;0,09:06,17:30,190978,2291.74,150,0.00,200,2641.74,3
DP0020,1,0;370;464;1038;571;656;630;1044;434;1032;0,08:34,16:35,139687,1676.24,150,15.20,200,2041.44,3
DP0021,1,0;1024;466;433;362;461;0,08:00,15:46,123043,1476.52,50,66.00,200,1792.52,1
DP0022,2,0;640;340;655;1003;435;396;479;1043;0,08:20,15:16,141864,1986.10,100,0.40,300,2386.50,2
DP0023,1,0;518;660;385;414;1058;545;661;397;1015;0,08:28,16:10,143225,1718.70,100,6.00,200,2024.70,2
