trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;830;862;1090;707;754;808;855;799;0,08:16,15:02,133610,1603.32,50,0.00,200,1853.32,1
DP0002,2,0;910;1013;814;745;1025;1000;1095;0,09:05,15:21,133237,1865.32,150,0.80,300,2316.12,3
DP0003,2,0;788;770;1029;725;1071;672;1038;694;824;1063;0,08:02,17:01,188363,2637.08,200,2.80,300,3139.88,4
DP0004,1,0;879;912;0,11:46,15:19,126077,1512.92,0,0.00,200,1712.92,0
DP0005,1,0;744;931;729;926;1002;913;847;1088;0,08:09,16:30,196246,2354.95,100,8.00,200,2662.95,2
DP0006,1,0;933;987;1074;768;977;945;677;919;0,08:00,15:34,174698,2096.38,50,0.00,200,2346.38,1
DP0007,1,0;953;914;690;1099;676;803;969;949;692;1061;0,08:00,16:46,180617,2167.40,100,0.80,200,2468.20,2
DP0008,1,0;755;997;859;900;878;1039;952;961;669;1034;0,08:18,17:00,165348,1984.18,100,8.00,200,2292.18,2
DP0009,2,0;956;958;1083;691;962;702;869;1045;822;1011;0,08:00,17:43,230719,3230.07,150,0.00,300,3680.07,3
DP0010,1,0;981;821;935;1089;696;896;864;880;0,08:32,16:30,172415,2068.98,50,10.40,200,2329.38,1
DP0011,1,0;899;831;871;850;939;689;749;0,08:38,13:43,74410,892.92,0,0.00,200,1092.92,0
DP0012,2,0;841;798;975;1064;718;810;0,09:10,15:14,95562,1337.87,50,26.80,300,1714.67,1
DP0013,1,0;796;695;1092;703;1077;848;705;785;0,08:28,15:32,115506,1386.07,100,16.40,200,1702.47,2
DP0014,1,0;989;817;701;835;909;0,08:25,14:43,92733,1112.80,0,45.20,200,1358.00,0
DP0015,2,0;999;722;804;723;1021;883;936;1052;0,08:19,15:44,167293,2342.10,100,0.00,300,2742.10,2
DP0016,1,0;769;963;739;787;708;888;1100;0,08:16,17:49,187006,2244.07,50,53.20,200,2547.27,1
DP0017,1,0;996;746;728;823;1058;951;1065;838;1046;0,08:25,16:00,148948,1787.38,150,0.00,200,2137.38,3
DP0018,1,0;751;673;719;839;887;1094;873;748;815;967;0,08:23,16:10,135255,1623.06,50,0.00,200,1873.06,1
DP0019,2,0;925;972;978;872;1020;709;776;812;1019;0,08:32,16:35,162583,2276.16,100,5.20,300,2681.36,2
DP0020,1,0;894;698;1075;976;1036;937;948;940;1032;0,08:47,16:09,138087,1657.04,150,0.00,200,2007.04,3
DP0021,1,0;782;891;792;1098;683;877;897;742;0,08:17,15:53,142383,1708.60,50,16.00,200,1974.60,1
DP0022,1,0;697;870;805;726;1054;929;898;750;789;1030;0,08:50,17:03,156611,1879.33,100,0.00,200,2179.33,2
DP0023,2,0;853;684;884;687;1081;711;845;890;983;1091;0,08:09,17:13,199135,2787.89,100,0.00,300,3187.89,2
DP0024,1,0;670;916;1041;834;760;1056;984;795;829;1066;0,08:39,17:14,174213,2090.56,150,0.00,200,2440.56,3
DP0025,1,0;943;966;917;924;1042;818;971;965;0,08:54,16:01,137944,1655.33,50,7.20,200,1912.53,1
DP0026,1,0;747;851;674;1050;786;995;970;1028;0,08:29,16:11,172124,2065.49,100,4.80,200,2370.29,2
DP0027,2,0;865;820;767;802;0,09:14,12:25,57381,803.33,0,0.00,300,1103.33,0
DP0028,1,0;856;955;825;861;1062;772;811;928;1070;1076;0,08:46,17:18,172786,2073.43,150,0.00,200,2423.43,3
DP0029,1,0;733;893;1068;671;704;706;784;1096;0,08:33,16:46,185944,2231.33,100,10.80,200,2542.13,2
DP0030,1,0;741;715;794;904;668;837;1049;0,09:04,16:33,109346,1312.15,50,42.00,200,1604.15,1
DP0031,1,0;922;930;764;771;1060;800;881;842;918;964;1067;0,08:32,16:38,123768,1485.22,100,0.00,200,1785.22,2
DP0032,1,0;1022;840;1018;679;1086;0,08:00,15:08,83639,1003.67,150,69.60,200,1423.27,3
DP0033,1,0;843;866;752;992;721;678;932;0,09:46,15:07,88024,1056.29,0,0.00,200,1256.29,0
DP0034,1,0;809;941;1044;973;700;0,08:26,13:16,86637,1039.64,50,13.20,200,1302.84,1
DP0035,1,0;766;780;985;762;731;836;882;1005;0,08:00,17:10,185208,2222.50,50,33.60,200,2506.10,1
DP0036,2,0;938;927;986;1033;959;1080;990;1043;0,08:18,15:09,138856,1943.98,150,0.00,300,2393.98,3
DP0037,1,0;886;775;968;1007;833;892;915;942;994;1012;0,08:00,17:10,193654,2323.85,100,4.80,200,2628.65,2
