trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;247;42;271;245;263;1031;195;112;1027;0,08:48,16:24,151156,1813.87,100,0.00,200,2113.87,2
DP0002,1,0;194;227;115;62;1045;51;12;274;315;1058;0,08:00,17:29,213695,2564.34,100,3.20,200,2867.54,2
DP0003,1,0;302;239;213;228;278;65;0,08:00,14:50,189767,2277.20,0,0.00,200,2477.20,0
DP0004,1,0;31;1065;173;232;168;1061;269;1015;0,08:48,16:26,149213,1790.56,150,13.20,200,2153.76,3
DP0005,1,0;52;16;147;39;1010;235;270;252;1047;0,08:22,17:09,209012,2508.14,100,0.00,200,2808.14,2
DP0006,1,0;109;196;137;326;331;1029;116;152;322;1079;0,08:13,16:37,165117,1981.40,100,0.00,200,2281.40,2
DP0007,1,0;167;313;294;1084;81;1014;41;248;1059;0,08:19,15:59,153847,1846.16,150,0.00,200,2196.16,3
DP0008,1,0;61;256;1041;56;1056;297;75;242;1060;0,08:28,17:21,191901,2302.81,150,11.20,200,2664.01,3
DP0009,2,0;261;143;262;192;1089;13;231;83;1066;0,08:00,17:11,190937,2673.12,100,18.40,300,3091.52,2
DP0010,1,0;36;264;93;1024;82;202;311;1095;0,09:34,16:47,138049,1656.59,100,8.80,200,1965.39,2
DP0011,1,0;234;258;1009;300;48;138;260;241;55;1042;0,08:00,17:12,202590,2431.08,100,1.60,200,2732.68,2
DP0012,1,0;224;67;1074;225;1002;3;96;1081;309;1022;0,08:03,17:15,195682,2348.18,200,5.20,200,2753.38,4
DP0013,1,0;188;1035;79;175;140;1057;287;1020;0,08:24,15:56,136261,1635.13,150,17.60,200,2002.73,3
DP0014,1,0;250;1037;30;172;1082;236;29;205;1049;0,08:39,16:11,131679,1580.15,150,8.00,200,1938.15,3
DP0015,1,0;131;249;34;1076;187;127;301;27;11;1028;0,08:32,16:54,159466,1913.59,100,2.00,200,2215.59,2
DP0016,1,0;126;282;1098;117;206;308;90;46;1005;0,08:46,16:32,158792,1905.50,100,0.00,200,2205.50,2
DP0017,1,0;273;327;253;144;1011;182;66;44;1018;0,08:52,16:40,160118,1921.42,100,1.20,200,2222.62,2
DP0018,1,0;88;1099;193;1036;43;276;229;1017;0,08:15,16:23,147440,1769.28,150,26.40,200,2145.68,3
DP0019,1,0;291;9;324;199;151;118;28;1071;222;1051;0,09:08,16:59,134213,1610.56,100,2.00,200,1912.56,2
DP0020,1,0;129;185;179;19;0,08:00,14:57,168361,2020.33,0,36.40,200,2256.73,0
DP0021,2,0;58;1021;32;296;214;10;1008;0,08:33,14:51,109529,1533.41,100,12.80,300,1946.21,2
DP0022,1,0;174;132;26;50;1083;121;209;49;201;1100;0,08:00,17:14,206006,2472.07,100,0.00,200,2772.07,2
DP0023,1,0;7;266;328;1038;145;97;298;1052;166;114;1012;0,08:36,16:55,135670,1628.04,150,0.00,200,1978.04,3
DP0024,1,0;113;207;329;1048;279;99;63;1086;148;212;1055;0,08:36,17:10,138668,1664.02,150,4.80,200,2018.82,3
DP0025,1,0;157;149;18;226;1068;110;139;219;87;1001;0,08:24,17:21,190775,2289.30,100,0.80,200,2590.10,2
DP0026,1,0;101;1063;45;107;133;40;1094;2;8;0,08:34,15:34,121453,1457.44,100,0.00,200,1757.44,2
DP0027,1,0;123;20;35;1093;85;289;136;223;1032;0,08:04,16:20,184284,2211.41,100,0.00,200,2511.41,2
DP0028,1,0;98;111;1;1039;159;285;89;135;125;1013;0,08:03,16:44,176680,2120.16,100,1.20,200,2421.36,2
DP0029,1,0;153;14;78;71;150;1091;211;314;191;1064;0,08:33,17:03,151017,1812.20,100,9.20,200,2121.40,2
DP0030,1,0;251;215;162;306;1053;163;47;1034;0,08:45,16:20,175398,2104.78,100,0.00,200,2404.78,2
DP0031,1,0;1043;284;186;130;0,08:00,14:30,81100,973.20,50,68.00,200,1291.20,1
DP0032,2,0;203;238;100;268;1025;169;76;146;1004;0,08:00,16:56,204761,2866.65,100,5.60,300,3272.25,2
DP0033,2,0;243;120;197;286;1007;280;299;1044;0,08:04,16:20,174173,2438.42,100,16.80,300,2855.22,2
DP0034,1,0;57;189;92;246;108;104;1087;265;1090;0,09:17,17:18,136507,1638.08,100,17.20,200,1955.28,2
DP0035,1,0;281;160;1026;183;1062;317;68;24;1069;0,09:48,17:11,141064,1692.77,150,0.00,200,2042.77,3
DP0036,1,0;128;54;17;292;84;208;38;95;0,09:07,15:19,96764,1161.17,0,4.40,200,1365.57,0
DP0037,1,0;102;59;72;303;1097;204;1077;86;1030;0,08:26,17:15,204088,2449.06,150,3.60,200,2802.66,3
DP0038,1,0;190;277;73;156;1016;53;221;91;1092;0,08:44,16:19,141958,1703.50,100,4.00,200,2007.50,2
DP0039,2,0;184;70;320;60;6;1040;200;141;0,08:03,15:30,167404,2343.66,50,0.00,300,2693.66,1
DP0040,1,0;22;176;155;267;333;119;1080;0,09:06,15:35,128934,1547.21,50,8.40,200,1805.61,1
DP0041,1,0;233;142;316;325;5;69;305;165;1050;0,08:24,16:14,137739,1652.87,50,12.40,200,1915.27,1
DP0042,2,0;217;272;318;1085;74;1067;0,10:30,15:44,108055,1512.77,100,0.00,300,1912.77,2
DP0043,1,0;103;244;1075;122;25;1006;181;33;259;293;1023;0,08:00,17:33,197447,2369.36,150,0.00,200,2719.36,3
DP0044,1,0;254;321;1003;177;218;330;323;0,09:19,15:26,103368,1240.42,50,11.60,200,1502.02,1
DP0045,1,0;4;158;237;275;106;64;171;1096;0,08:43,15:08,102840,1234.08,50,6.40,200,1490.48,1
DP0046,1,0;332;134;240;1088;15;1070;80;178;1072;0,08:15,15:56,153967,1847.60,150,0.00,200,2197.60,3
DP0047,1,0;198;312;21;210;1033;105;77;295;1073;0,08:33,17:23,212264,2547.17,100,0.00,200,2847.17,2
DP0048,1,0;220;170;319;164;304;94;257;0,08:51,15:12,70901,850.81,0,32.40,200,1083.21,0
DP0049,2,0;37;1046;154;283;124;230;307;0,10:45,15:36,60548,847.67,50,2.40,300,1200.07,1
DP0050,2,0;310;290;1019;216;161;0,08:53,14:10,95939,1343.15,50,20.00,300,1713.15,1
DP0051,1,0;288;180;255;1054;23;1078;0,09:22,16:01,112850,1354.20,100,32.40,200,1686.60,2
