trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;911;826;682;814;700;1014;937;948;724;1067;0,08:39,16:24,132223,1586.68,100,0.00,200,1886.68,2
DP0002,1,0;768;933;968;833;892;879;942;994;0,08:20,16:43,184683,2216.20,0,14.40,200,2430.60,0
DP0003,1,0;688;1007;958;1010;708;957;824;1038;0,08:00,17:22,198550,2382.60,150,31.60,200,2764.20,3
DP0004,1,0;850;939;976;944;848;750;1048;0,08:34,16:17,122575,1470.90,50,40.80,200,1761.70,1
DP0005,1,0;741;866;673;861;1026;709;909;837;0,09:04,15:30,117558,1410.70,50,0.00,200,1660.70,1
DP0006,2,0;876;718;753;1022;0,12:26,16:09,84128,1177.79,50,0.00,300,1527.79,1
DP0007,1,0;903;981;1074;762;1083;889;869;702;888;1054;0,08:09,17:33,206151,2473.81,150,4.00,200,2827.81,3
DP0008,2,0;925;715;828;681;811;928;668;1019;0,08:32,16:53,133467,1868.54,50,38.40,300,2256.94,1
DP0009,2,0;908;690;760;787;822;961;1021;0,08:43,16:49,167727,2348.18,50,28.40,300,2726.58,1
DP0010,1,0;922;938;1005;917;860;1081;912;882;915;1087;0,08:32,17:10,160556,1926.67,150,8.00,200,2284.67,3
DP0011,1,0;684;884;1070;872;978;1001;913;971;1028;0,08:01,16:06,169378,2032.54,150,3.20,200,2385.74,3
DP0012,1,0;746;849;1031;832;840;838;1065;679;0,08:48,15:45,142365,1708.38,100,0.00,200,2008.38,2
DP0013,1,0;744;747;674;1068;687;696;952;704;1064;0,08:09,16:22,182360,2188.32,100,0.00,200,2488.32,2
DP0014,1,0;722;946;769;963;691;1056;739;713;1041;895;1059;0,08:07,17:29,188204,2258.45,150,0.00,200,2608.45,3
DP0015,1,0;1093;914;740;1006;0,08:00,15:43,135742,1628.90,100,71.20,200,2000.10,2
DP0016,2,0;899;759;973;680;815;791;0,08:38,14:57,94658,1325.21,0,33.20,300,1658.41,0
DP0017,1,0;763;831;871;975;689;798;742;919;0,08:42,15:01,86697,1040.36,0,12.40,200,1252.76,0
DP0018,1,0;695;1078;703;854;1092;921;807;0,08:50,14:39,112381,1348.57,100,0.00,200,1648.57,2
