maxDistance, totalDistance
220951.0	150115.0
100000.0	157854.0
260552.0	205355.0
275654.0	186468.0
223757.0	155966.0
234140.0	162902.0
245724.0	179561.0
288341.0	204019.0
100000.0	71614.0
239208.0	169531.0
222789.0	160874.0
223584.0	146112.0
270917.0	218417.0
125139.0	71731.0
238237.0	173740.0
165535.0	132062.0
191814.0	101926.0
229774.0	183273.0
236522.0	158039.0
233723.0	163550.0
231451.0	133754.0
196297.0	107192.0
159660.0	131949.0
233626.0	165077.0
228968.0	139788.0
234201.0	145285.0
235733.0	137998.0
100000.0	72062.0
249302.0	187215.0
241693.0	181947.0
177736.0	94808.0
221203.0	121771.0
213713.0	126224.0
278409.0	213511.0
149069.0	95889.0
232624.0	127491.0
247833.0	157824.0
255165.0	178182.0
238305.0	171271.0
190381.0	128479.0
206200.0	125426.0
286375.0	186892.0
189886.0	110954.0
229949.0	162360.0
233811.0	153686.0
275117.0	173264.0
209587.0	131648.0
183708.0	112130.0
213645.0	145210.0
134638.0	50301.0

breakDistanceCount: 2
totalCost: Optional[108545.68000000001]
totalDistance: Optional[7322697.0]
