trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;792;747;893;926;1005;936;748;990;1008;0,08:11,16:00,161142,2255.99,100,0.00,300,2655.99,2
DP0002,2,0;1071;725;1000;765;913;772;0,08:00,16:27,134193,1878.70,50,64.80,300,2293.50,1
DP0003,2,0;1002;879;836;0,08:00,15:20,131252,1837.53,50,76.40,300,2263.93,1
DP0004,2,0;956;933;804;736;1010;708;957;869;1014;0,08:00,17:21,210521,2947.29,100,13.60,300,3360.89,2
DP0005,1,0;991;1018;703;1077;921;705;898;1099;852;1046;0,08:47,16:57,152924,1835.09,200,0.00,200,2235.09,4
DP0006,2,0;887;768;987;766;1039;896;706;1054;0,08:19,16:28,179589,2514.25,100,11.60,300,2925.85,2
DP0007,2,0;999;891;819;1044;973;680;873;694;0,08:19,14:44,112757,1578.60,50,2.40,300,1931.00,1
DP0008,1,0;1041;760;984;895;0,08:00,15:15,126802,1521.62,50,64.00,200,1835.62,1
DP0009,2,0;722;986;723;860;912;1021;734;0,08:07,16:06,129130,1807.82,50,44.00,300,2201.82,1
DP0010,2,0;744;859;968;935;1045;774;888;739;845;1075;0,08:09,17:25,200415,2805.81,100,4.40,300,3210.21,2
DP0011,1,0;866;814;755;800;778;844;1052;967;0,09:37,16:07,111133,1333.60,50,4.40,200,1588.00,1
DP0012,1,0;850;839;1040;917;924;1042;818;1094;965;1012;0,08:34,16:35,139223,1670.68,200,3.60,200,2074.28,4
DP0013,2,0;720;773;691;787;795;1093;857;1027;0,08:44,17:13,162924,2280.94,100,28.00,300,2708.94,2
DP0014,1,0;826;1037;806;783;897;791;964;784;1013;0,09:06,16:35,105313,1263.76,100,19.60,200,1583.36,2
DP0015,1,0;780;985;1007;833;696;731;892;915;1098;0,08:35,17:29,216109,2593.31,100,0.00,200,2893.31,2
DP0016,2,0;925;712;828;878;1081;842;881;675;1043;0,08:32,16:21,156722,2194.11,100,2.40,300,2596.51,2
DP0017,2,0;862;730;930;707;970;0,08:13,14:05,102599,1436.39,0,30.00,300,1766.39,0
DP0018,2,0;817;825;1062;920;979;1047;0,09:28,16:30,136566,1911.92,100,29.60,300,2341.52,2
DP0019,1,0;821;729;775;762;1083;702;829;713;983;1082;0,08:17,17:28,198462,2381.54,100,2.40,200,2683.94,2
DP0020,2,0;695;746;771;685;798;0,08:50,13:47,119421,1671.89,0,0.00,300,1971.89,0
DP0021,1,0;710;700;945;677;799;0,11:12,15:12,72327,867.92,0,0.40,200,1068.32,0
DP0022,2,0;941;830;946;962;858;704;961;882;0,08:22,16:53,175131,2451.83,0,22.00,300,2773.83,0
DP0023,1,0;843;689;759;940;877;779;1096;0,09:46,16:05,93577,1122.92,50,21.60,200,1394.52,1
DP0024,1,0;782;997;1100;769;1087;727;672;883;942;1026;0,08:17,16:52,172713,2072.56,150,1.20,200,2423.76,3
DP0025,1,0;849;698;733;1053;937;948;1023;0,08:42,15:28,134002,1608.02,100,12.40,200,1920.42,2
DP0026,1,0;816;1067;871;939;975;855;808;714;1017;0,08:37,15:22,107123,1285.48,100,0.40,200,1585.88,2
DP0027,2,0;899;1091;832;1011;876;718;753;1034;0,08:38,16:06,131275,1837.85,150,18.40,300,2306.25,3
DP0028,1,0;863;868;908;728;823;848;1092;929;679;1022;0,08:34,16:42,143948,1727.38,100,4.00,200,2031.38,2
DP0029,1,0;927;903;1004;683;1024;726;758;918;880;1032;0,08:11,16:48,152206,1826.47,150,11.20,200,2187.67,3
DP0030,1,0;788;770;1070;872;1050;701;904;812;732;0,08:02,16:01,166642,1999.70,100,2.00,200,2301.70,2
DP0031,1,0;953;916;1056;834;1065;944;785;807;0,08:00,15:25,161885,1942.62,100,2.40,200,2245.02,2
DP0032,2,0;797;743;1089;864;1074;822;1038;0,08:48,17:25,179659,2515.23,150,34.80,300,3000.03,3
DP0033,2,0;931;688;851;687;1068;786;909;885;1079;0,08:00,16:25,187789,2629.05,100,1.60,300,3030.65,2
DP0034,1,0;982;827;914;1016;951;1066;838;1059;0,08:07,14:57,139018,1668.22,150,0.00,200,2018.22,3
DP0035,1,0;719;966;901;959;1033;671;952;737;889;1097;0,08:43,17:59,208904,2506.85,100,0.00,200,2806.85,2
DP0036,1,0;1084;697;699;716;919;0,08:00,14:15,85875,1030.50,50,48.00,200,1328.50,1
DP0037,1,0;841;1049;741;721;992;923;815;1063;742;0,09:10,15:53,100749,1208.99,100,2.80,200,1511.79,2
DP0038,1,0;670;690;1031;963;711;993;905;1036;0,08:39,16:29,165691,1988.29,100,10.40,200,2298.69,2
DP0039,1,0;781;998;777;1035;902;1003;0,08:23,13:56,112980,1355.76,100,5.60,200,1661.36,2
