trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;20;306;26;1010;51;300;13;1033;0,08:00,16:06,193278,2319.34,100,3.60,200,2622.94,2
DP0002,1,0;234;67;239;1089;242;90;1038;0,08:00,16:13,166423,1997.08,100,31.60,200,2328.68,2
DP0003,1,0;88;247;271;144;1011;173;1092;91;23;1066;0,08:15,16:21,151153,1813.84,150,0.00,200,2163.84,3
DP0004,1,0;1062;316;155;267;1025;24;0,08:00,14:51,127539,1530.47,100,29.60,200,1860.07,2
DP0005,1,0;250;294;100;1081;236;104;89;301;11;0,08:39,16:23,153111,1837.33,50,2.40,200,2089.73,1
DP0006,2,0;37;154;1072;161;0,10:45,13:54,55690,779.66,50,0.00,300,1129.66,1
DP0007,1,0;1048;329;14;232;1055;0,08:00,12:42,95387,1144.64,100,6.00,200,1450.64,2
DP0008,1,0;153;1061;207;168;78;71;66;47;1086;0,08:33,15:53,111755,1341.06,100,12.80,200,1653.86,2
DP0009,1,0;198;238;129;159;1007;138;260;139;55;1052;0,08:33,17:17,182796,2193.55,100,0.00,200,2493.55,2
DP0010,1,0;273;25;1036;190;263;297;309;125;1043;0,08:52,16:53,153579,1842.95,100,9.20,200,2152.15,2
DP0011,1,0;167;224;210;60;6;1040;171;0,08:19,14:53,123936,1487.23,50,12.00,200,1749.23,1
DP0012,1,0;149;243;332;1071;226;64;304;0,08:16,14:19,124302,1491.62,50,0.00,200,1741.62,1
DP0013,1,0;320;70;21;197;1068;127;1042;119;1069;0,08:36,16:28,164381,1972.57,150,0.00,200,2322.57,3
DP0014,1,0;9;282;126;145;1087;286;219;110;231;1013;0,08:34,17:25,180430,2165.16,100,3.20,200,2468.36,2
DP0015,1,0;184;1098;142;1026;151;1063;43;8;141;0,08:03,15:36,147099,1765.19,150,0.40,200,2115.59,3
DP0016,2,0;233;1003;160;183;218;317;322;1020;68;1076;0,08:24,17:34,167908,2350.71,150,17.60,300,2818.31,3
DP0017,2,0;137;22;176;268;1001;333;87;222;28;1094;0,08:33,16:50,153266,2145.72,100,2.40,300,2548.12,2
DP0018,1,0;196;131;249;1070;331;325;5;69;305;1051;0,08:04,16:22,160121,1921.45,100,0.00,200,2221.45,2
DP0019,1,0;157;52;227;303;1097;1056;83;1054;0,08:24,16:11,183619,2203.43,150,0.00,200,2553.43,3
DP0020,1,0;7;1080;290;275;214;10;2;0,08:36,14:53,110661,1327.93,50,12.80,200,1590.73,1
DP0021,1,0;174;132;39;1045;278;308;108;74;1091;0,08:00,16:31,196587,2359.04,100,0.00,200,2659.04,2
DP0022,1,0;102;277;123;73;156;1027;150;1034;212;1017;0,08:26,16:40,156399,1876.79,150,0.00,200,2226.79,3
DP0023,1,0;57;1049;199;32;1009;169;299;298;1037;0,09:17,16:53,150299,1803.59,150,0.40,200,2153.99,3
DP0024,1,0;18;310;328;133;107;94;0,08:52,14:21,99634,1195.61,0,10.40,200,1406.01,0
DP0025,1,0;327;256;215;162;56;1041;195;112;1085;0,08:09,16:05,153675,1844.10,100,6.40,200,2150.50,2
DP0026,1,0;101;1014;81;1073;172;289;130;230;0,08:34,15:23,107661,1291.93,100,14.00,200,1605.93,2
DP0027,2,0;194;312;302;50;1083;235;77;65;295;1016;0,08:00,17:28,210272,2943.81,100,3.60,300,3347.41,2
DP0028,2,0;1;185;179;285;206;75;49;201;1065;0,08:00,17:02,199805,2797.27,50,10.40,300,3157.67,1
DP0029,1,0;220;291;164;1030;269;307;0,08:51,15:00,88379,1060.55,50,32.00,200,1342.55,1
DP0030,1,0;98;61;1006;193;1058;53;221;1078;293;1015;0,08:03,17:04,191421,2297.05,200,2.00,200,2699.05,4
DP0031,1,0;254;158;284;264;204;181;33;211;86;1084;0,09:19,16:59,127276,1527.31,50,1.20,200,1778.51,1
DP0032,1,0;261;143;147;228;105;209;96;76;146;1023;0,08:00,17:35,183555,2202.66,50,19.60,200,2472.26,1
DP0033,1,0;113;58;30;1082;318;1021;202;27;223;1096;0,08:36,16:39,143440,1721.28,150,2.40,200,2073.68,3
DP0034,2,0;4;1008;266;246;40;217;29;135;276;1067;0,08:43,16:44,118775,1662.85,100,13.20,300,2076.05,2
DP0035,1,0;111;1039;262;213;1074;48;3;241;252;1044;0,08:00,16:59,193160,2317.92,150,0.00,200,2667.92,3
DP0036,1,0;103;244;16;72;1004;93;114;205;257;0,08:00,15:43,156124,1873.49,50,0.00,200,2123.49,1
DP0037,1,0;45;313;1060;97;85;314;163;148;0,08:29,15:27,118283,1419.40,50,12.80,200,1682.20,1
DP0038,2,0;180;92;216;38;208;287;1095;0,11:20,17:02,106448,1490.27,50,0.00,300,1840.27,1
DP0039,2,0;36;1024;296;118;265;82;1005;191;0,09:34,16:09,119951,1679.31,100,2.00,300,2081.31,2
DP0040,1,0;203;117;115;1002;225;192;19;12;274;1093;0,08:00,17:11,206226,2474.71,100,0.00,200,2774.71,2
DP0041,2,0;281;189;292;79;140;330;311;1057;0,09:48,16:24,125985,1763.79,50,0.00,300,2113.79,1
DP0042,2,0;31;258;62;121;280;46;1090;0,08:48,16:21,154970,2169.58,50,20.80,300,2540.38,1
DP0043,1,0;1029;326;152;165;1050;0,08:00,16:14,127088,1525.06,100,75.60,200,1900.66,2
DP0044,1,0;128;54;17;1028;106;259;41;136;200;1032;0,09:07,16:33,113737,1364.84,100,1.20,200,1666.04,2
DP0045,1,0;170;319;229;283;1046;0,10:45,15:09,57291,687.49,50,16.40,200,953.89,1
DP0046,1,0;237;1075;35;122;1064;99;124;0,08:35,14:34,120493,1445.92,100,0.00,200,1745.92,2
DP0047,1,0;188;1035;84;177;324;166;1012;0,08:24,15:10,114801,1377.61,100,22.00,200,1699.61,2
DP0048,1,0;134;175;240;15;34;1088;116;1047;80;178;0,08:18,16:15,139959,1679.51,100,0.80,200,1980.31,2
DP0049,1,0;42;186;255;1100;270;315;1053;0,08:40,16:57,203782,2445.38,100,15.20,200,2760.58,2
DP0050,2,0;272;251;59;1059;279;63;248;0,08:17,14:18,120111,1681.55,50,1.20,300,2032.75,1
DP0051,1,0;1031;253;245;1077;182;1099;44;1018;1022;0,08:00,17:18,156643,1879.72,250,38.00,200,2367.72,5
DP0052,1,0;288;0,09:22,10:08,12820,153.84,0,0.00,200,353.84,0
DP0053,1,0;109;120;187;321;1019;323;95;1079;0,08:13,15:38,143181,1718.17,100,11.20,200,2029.37,2
