maxDistance, totalDistance
267186.0	185333.0
195722.0	176634.0
172278.0	129449.0
276152.0	200111.0
221629.0	151456.0
130046.0	97541.0
247978.0	183580.0
261668.0	195601.0
209492.0	123329.0
253809.0	192129.0
330077.0	246597.0
257701.0	177960.0
259254.0	165949.0
193138.0	126767.0
293921.0	205486.0
132627.0	118026.0
201181.0	140505.0
185409.0	115732.0
156760.0	88231.0
263620.0	195071.0
277348.0	196574.0
238323.0	159391.0
202871.0	125888.0
253847.0	190012.0
227961.0	150022.0
235669.0	169855.0
191950.0	178718.0
256634.0	178937.0
252976.0	197779.0
196161.0	142392.0
221807.0	130691.0
197807.0	147227.0
175645.0	114320.0
205439.0	143352.0
217723.0	150201.0
128349.0	98151.0
164587.0	115970.0
197444.0	163797.0
120000.0	94070.0
244694.0	139534.0
168903.0	125801.0
162463.0	154089.0
220542.0	121059.0
256192.0	156760.0
100000.0	58164.0
233031.0	143975.0
141352.0	123539.0
247632.0	162499.0
209839.0	126449.0
166532.0	92634.0
176844.0	118658.0
221534.0	149926.0
164643.0	110005.0

breakDistanceCount: 3
totalCost: Optional[114458.59]
totalDistance: Optional[7845926.0]
