trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;1053;946;711;795;0,08:00,15:32,141761,1701.13,50,63.20,200,2014.33,1
DP0002,2,0;974;783;745;995;1071;965;0,10:45,16:09,117615,1646.61,50,0.00,300,1996.61,1
DP0003,1,0;670;698;733;760;1093;984;713;724;1067;0,08:39,16:38,168822,2025.86,100,0.00,200,2325.86,2
DP0004,2,0;768;804;736;963;1075;905;1006;0,08:20,15:11,164424,2301.94,100,0.00,300,2701.94,2
DP0005,1,0;989;1069;719;1042;924;1094;971;909;0,08:25,15:01,126421,1517.05,150,0.00,200,1867.05,3
DP0006,1,0;956;1074;775;762;671;877;694;897;1063;0,08:00,16:31,187982,2255.78,100,4.00,200,2559.78,2
DP0007,1,0;684;1001;747;674;1025;1000;818;942;824;1038;0,08:01,17:06,171367,2056.40,150,13.60,200,2420.00,3
DP0008,1,0;813;695;703;1066;669;1085;799;0,08:43,15:28,112347,1348.16,100,22.40,200,1670.56,2
DP0009,2,0;722;986;1004;860;1081;723;912;1023;784;0,08:07,16:14,145669,2039.37,150,14.40,300,2503.77,3
DP0010,1,0;788;770;1029;872;681;1047;1070;928;812;732;0,08:02,16:22,161307,1935.68,150,1.20,200,2286.88,3
DP0011,1,0;821;987;780;1045;702;704;1073;0,08:17,16:02,172695,2072.34,100,17.20,200,2389.54,2
DP0012,2,0;886;958;985;1010;957;869;1083;822;1039;0,08:00,17:57,188564,2639.90,150,38.00,300,3127.90,3
DP0013,1,0;862;1040;859;900;878;879;836;847;1076;0,08:13,16:46,168867,2026.40,100,14.40,200,2340.80,2
DP0014,1,0;982;916;1056;691;962;845;890;895;1012;0,08:07,16:53,167973,2015.68,100,20.40,200,2336.08,2
DP0015,1,0;699;1005;966;687;864;786;1095;0,08:26,16:25,157810,1893.72,100,30.40,200,2224.12,2
DP0016,1,0;927;743;981;959;1097;761;876;679;0,08:11,15:34,140197,1682.36,50,12.00,200,1944.36,1
DP0017,2,0;794;874;828;811;920;1062;0,08:53,16:02,104494,1462.92,50,47.60,300,1860.52,1
DP0018,1,0;866;715;902;701;1057;904;776;885;1079;0,09:37,16:39,123295,1479.54,100,0.00,200,1779.54,2
DP0019,1,0;1064;850;685;1052;748;994;837;0,08:00,16:10,118344,1420.13,100,53.20,200,1773.33,2
DP0020,1,0;841;817;752;771;734;765;1050;835;0,09:10,16:32,142262,1707.14,50,10.40,200,1967.54,1
DP0021,1,0;899;1043;922;755;800;778;842;948;918;1024;0,08:38,16:17,126687,1520.24,100,0.40,200,1820.64,2
DP0022,2,0;865;1072;693;790;0,09:14,13:41,56086,785.20,50,31.20,300,1166.40,1
DP0023,2,0;792;884;867;978;972;913;923;0,08:11,15:31,131600,1842.40,0,27.20,300,2169.60,0
DP0024,1,0;938;1014;934;803;969;852;692;1061;0,08:18,16:41,132622,1591.46,100,40.00,200,1931.46,2
DP0025,1,0;933;729;968;696;1002;882;779;815;967;0,08:00,16:18,173184,2078.21,50,6.00,200,2334.21,1
DP0026,1,0;682;769;1041;740;1016;838;1065;0,09:38,16:48,159410,1912.92,150,10.00,200,2272.92,3
DP0027,1,0;907;1022;854;840;1092;848;898;906;1046;0,09:35,16:25,112953,1355.44,150,0.00,200,1705.44,3
DP0028,2,0;830;764;819;1021;839;1033;952;961;983;1054;0,08:16,16:59,159745,2236.43,150,10.40,300,2696.83,3
DP0029,1,0;1035;777;709;757;668;1019;0,08:00,16:03,96146,1153.75,100,73.60,200,1527.35,2
DP0030,1,0;947;943;707;1080;727;672;936;844;1037;0,09:14,16:41,120974,1451.69,100,10.80,200,1762.49,2
DP0031,1,0;712;901;926;1007;731;774;829;1082;0,09:14,17:30,202984,2435.81,100,2.80,200,2738.61,2
DP0032,1,0;953;914;728;823;1077;875;737;706;1078;0,08:00,16:27,191705,2300.46,100,0.00,200,2600.46,2
DP0033,1,0;801;846;759;975;807;714;0,09:50,14:45,84429,1013.15,0,4.80,200,1217.95,0
DP0034,2,0;797;720;1100;766;739;858;993;857;1027;0,08:48,17:10,175367,2455.14,100,6.40,300,2861.54,2
DP0035,1,0;831;690;834;1031;787;889;708;888;1098;0,08:39,17:43,199664,2395.97,100,11.60,200,2707.57,2
DP0036,2,0;809;1060;997;730;887;970;742;0,08:26,14:44,110168,1542.35,50,12.00,300,1904.35,1
DP0037,1,0;931;688;851;1089;833;935;896;915;883;1008;0,08:00,17:13,206657,2479.88,100,0.00,200,2779.88,2
DP0038,1,0;738;796;991;676;808;855;1030;0,09:05,14:40,100656,1207.87,50,0.00,200,1457.87,1
DP0039,1,0;856;754;910;785;1015;949;0,08:46,15:28,87771,1053.25,50,45.20,200,1348.45,1
DP0040,1,0;782;744;1087;917;683;977;990;873;880;1032;0,08:17,16:04,134026,1608.31,100,0.00,200,1908.31,2
DP0041,1,0;816;868;863;1018;921;1086;716;0,08:37,14:10,99279,1191.35,100,0.00,200,1491.35,2
DP0042,1,0;911;746;894;726;1091;705;929;750;789;1099;1048;0,08:39,17:37,161350,1936.20,150,3.20,200,2289.40,3
DP0043,1,0;996;849;832;976;908;944;1059;0,08:25,14:48,125257,1503.08,50,7.60,200,1760.68,1
DP0044,2,0;1055;753;718;1034;0,08:00,15:29,85885,1202.39,100,89.60,300,1691.99,2
DP0045,1,0;925;781;998;1088;979;1020;772;1051;0,08:32,16:54,147001,1764.01,150,32.00,200,2146.01,3
DP0046,1,0;999;751;756;1003;686;1026;861;960;0,08:19,14:50,122286,1467.43,100,0.00,200,1767.43,2
DP0047,1,0;763;871;939;826;700;798;932;0,08:42,14:27,77534,930.41,0,15.20,200,1145.61,0
DP0048,1,0;697;870;805;735;1036;758;937;881;675;1084;0,08:50,16:53,142367,1708.40,100,3.60,200,2012.00,2
DP0049,1,0;955;930;893;725;1068;892;1009;964;1013;0,08:31,16:33,171406,2056.87,150,0.80,200,2407.67,3
DP0050,2,0;903;773;988;806;680;721;0,08:09,13:33,116636,1632.90,0,0.00,300,1932.90,0
DP0051,1,0;1058;827;951;1011;980;0,08:00,14:33,118216,1418.59,100,39.60,200,1758.19,2
DP0052,1,0;941;891;950;1090;814;940;677;810;1096;0,08:22,15:51,129876,1558.51,100,7.60,200,1866.11,2
DP0053,1,0;853;825;673;1028;710;689;678;1049;0,08:09,15:08,145059,1740.71,100,0.00,200,2040.71,2
DP0054,2,0;767;820;741;717;954;1017;793;0,09:19,14:32,82760,1158.64,50,0.00,300,1508.64,1
DP0055,1,0;992;973;1044;945;791;919;0,10:32,15:25,92094,1105.13,50,0.00,200,1355.13,1
DP0056,2,0;802;843;749;0,08:48,12:14,31708,443.91,0,30.00,300,773.91,0
