trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;336;574;385;402;558;506;1014;436;1035;0,08:59,17:36,172695,2072.34,100,13.60,200,2385.94,2
DP0002,1,0;444;474;1010;527;469;395;594;1039;0,08:09,17:20,188910,2266.92,100,32.40,200,2599.32,2
DP0003,1,0;511;559;522;1029;373;556;499;339;1047;0,09:24,17:09,156444,1877.33,100,1.20,200,2178.53,2
DP0004,1,0;518;369;1034;404;1066;455;561;0,08:28,14:39,100645,1207.74,100,14.40,200,1522.14,2
DP0005,2,0;384;482;533;371;584;620;1033;0,08:38,17:18,171994,2407.92,50,39.20,300,2797.12,1
DP0006,1,0;625;649;575;1089;658;1045;359;431;579;1093;0,08:04,17:22,209787,2517.44,150,0.00,200,2867.44,3
DP0007,1,0;464;631;589;1056;651;617;505;1031;619;1041;0,08:31,17:43,206036,2472.43,150,0.00,200,2822.43,3
DP0008,1,0;347;452;379;1053;437;380;591;520;0,08:00,15:28,170132,2041.58,50,0.00,200,2291.58,1
DP0009,2,0;640;554;665;663;425;586;418;650;652;0,08:20,15:17,117036,1638.50,0,0.00,300,1938.50,0
DP0010,1,0;456;429;366;1060;492;396;496;367;1071;630;1019;0,08:29,17:01,146675,1760.10,150,0.00,200,2110.10,3
DP0011,1,0;610;660;582;484;611;628;1073;576;1059;0,08:52,16:12,137452,1649.42,100,0.00,200,1949.42,2
DP0012,2,0;564;1092;657;1058;414;633;560;386;342;1065;0,08:22,17:06,182018,2548.25,150,0.00,300,2998.25,3
DP0013,2,0;634;387;348;523;1051;530;638;1062;0,08:40,16:06,128446,1798.24,100,18.80,300,2217.04,2
DP0014,1,0;635;637;424;583;1074;599;362;587;1006;0,08:00,16:34,181910,2182.92,100,8.40,200,2491.32,2
DP0015,1,0;449;597;517;549;486;1068;363;547;378;433;1090;0,08:05,17:13,177964,2135.57,100,0.00,200,2435.57,2
DP0016,1,0;483;388;500;1083;572;521;551;626;1042;0,08:23,17:25,186930,2243.16,100,16.80,200,2559.96,2
