trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;123;247;271;144;1077;173;23;182;91;1099;0,08:04,16:20,158230,1898.76,100,0.00,200,2198.76,2
DP0002,2,0;1024;272;81;172;93;41;181;1064;0,08:00,15:20,117405,1643.67,100,21.60,300,2065.27,2
DP0003,2,0;288;281;284;1032;264;43;0,09:22,14:19,74698,1045.77,50,9.60,300,1405.37,1
DP0004,1,0;1075;35;122;150;1059;221;1048;293;1011;0,08:00,17:13,181068,2172.82,200,23.60,200,2596.42,4
DP0005,1,0;149;320;100;60;6;1087;248;307;0,08:16,15:03,134676,1616.11,50,0.00,200,1866.11,1
DP0006,1,0;1023;251;236;0,08:00,12:55,102901,1234.81,50,32.00,200,1516.81,1
DP0007,1,0;250;101;266;217;106;64;319;0,08:39,13:51,82414,988.97,0,0.00,200,1188.97,0
DP0008,2,0;196;240;175;321;1003;160;166;223;1037;0,08:04,15:56,153134,2143.88,100,5.20,300,2549.08,2
DP0009,1,0;224;52;1039;192;50;19;12;274;235;1082;0,08:03,17:35,200067,2400.80,100,10.40,200,2711.20,2
DP0010,1,0;67;62;225;3;13;231;0,08:07,16:10,174743,2096.92,0,35.60,200,2332.52,0
DP0011,1,0;227;1;179;1083;51;315;209;46;1081;0,08:00,16:37,198971,2387.65,100,1.60,200,2689.25,2
DP0012,1,0;57;54;1028;133;246;40;2;1052;200;1012;0,09:17,16:33,109701,1316.41,150,0.00,200,1666.41,3
DP0013,2,0;1063;280;1002;242;1085;0,08:00,17:04,137925,1930.95,150,90.00,300,2470.95,3
DP0014,1,0;153;1061;207;78;88;71;168;66;44;212;1015;0,08:33,16:46,131320,1575.84,100,0.00,200,1875.84,2
DP0015,1,0;111;185;1045;147;278;65;77;75;1054;0,08:00,16:57,202254,2427.05,100,7.60,200,2734.65,2
DP0016,1,0;244;61;98;308;72;1100;1004;298;135;86;1065;0,08:00,17:29,194055,2328.66,150,0.00,200,2678.66,3
DP0017,1,0;103;143;26;39;1010;300;270;299;104;1022;0,08:00,17:17,210616,2527.39,100,0.00,200,2827.39,2
DP0018,2,0;102;215;16;228;1036;33;289;74;1034;0,08:26,16:47,188326,2636.56,100,0.00,300,3036.56,2
DP0019,1,0;45;167;145;32;1071;214;82;314;229;0,08:29,15:38,129060,1548.72,50,0.00,200,1798.72,1
DP0020,1,0;203;234;258;121;1089;110;138;169;146;1092;0,08:00,17:38,210804,2529.65,100,8.00,200,2837.65,2
