trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;788;770;1029;979;1020;847;1076;0,08:02,16:50,134723,1886.12,150,60.80,300,2396.92,3
DP0002,2,0;931;688;833;878;1009;786;694;844;1008;0,08:00,16:39,182800,2559.20,100,9.60,300,2968.80,2
DP0003,2,0;763;817;828;1088;835;909;970;0,08:42,15:32,133643,1871.00,50,14.00,300,2235.00,1
DP0004,2,0;804;886;736;900;882;1098;994;1090;0,08:00,16:18,167678,2347.49,100,21.20,300,2768.69,2
DP0005,1,0;744;768;933;935;762;957;774;829;0,08:09,16:42,185181,2222.17,0,18.40,200,2440.57,0
DP0006,1,0;953;1041;916;691;962;993;1082;799;0,08:00,16:10,162608,1951.30,100,20.40,200,2271.70,2
DP0007,1,0;728;670;698;1075;875;1036;761;937;742;1012;0,08:09,16:11,147098,1765.18,150,0.00,200,2115.18,3
DP0008,2,0;830;1052;930;1038;755;683;912;824;965;1028;0,08:16,16:41,145379,2035.31,150,10.00,300,2495.31,3
DP0009,1,0;821;775;958;1010;708;889;888;1016;0,08:17,17:24,190432,2285.18,100,29.20,200,2614.38,2
DP0010,1,0;699;870;797;805;1084;800;842;675;779;918;1037;0,08:26,16:45,137338,1648.06,100,0.00,200,1948.06,2
DP0011,1,0;782;851;968;1074;696;892;896;864;915;1005;0,08:17,17:23,199404,2392.85,100,0.40,200,2693.25,2
DP0012,1,0;816;738;695;1078;951;1058;848;1065;905;845;1053;1027;0,08:37,18:16,177623,2131.48,250,0.00,200,2581.48,5
DP0013,1,0;911;899;826;1063;814;1023;1073;948;758;857;1066;0,08:39,17:19,153454,1841.45,200,0.00,200,2241.45,4
DP0014,2,0;1087;981;1002;926;1039;952;0,08:00,15:10,148289,2076.05,150,27.20,300,2553.25,3
DP0015,1,0;850;697;1060;778;685;680;873;810;919;0,08:34,15:38,123858,1486.30,50,0.00,200,1736.30,1
DP0016,1,0;941;764;950;735;1006;726;737;704;706;1091;0,08:22,16:51,158179,1898.15,100,5.60,200,2203.75,2
DP0017,2,0;927;988;773;1097;881;880;964;784;1013;0,08:11,16:40,131769,1844.77,100,30.80,300,2275.57,2
DP0018,1,0;863;868;991;1018;854;944;838;750;1077;0,08:34,16:17,141516,1698.19,100,7.60,200,2005.79,2
DP0019,2,0;989;794;966;901;1042;883;672;936;1096;0,08:25,16:05,149953,2099.34,100,2.00,300,2501.34,2
DP0020,2,0;999;1081;743;860;723;711;740;724;1059;0,08:19,16:46,170338,2384.73,100,10.80,300,2795.53,2
DP0021,2,0;801;813;846;693;1046;793;0,09:50,14:09,61799,865.19,50,0.40,300,1215.59,1
DP0022,1,0;982;690;1031;832;976;669;876;679;1086;0,08:07,16:03,144054,1728.65,100,11.60,200,2040.25,2
DP0023,1,0;893;729;766;1083;963;984;795;713;1056;0,08:00,16:39,198839,2386.07,100,2.40,200,2688.47,2
DP0024,1,0;684;1001;884;978;1095;861;960;971;1019;837;0,08:01,16:29,150608,1807.30,150,8.00,200,2165.30,3
DP0025,1,0;902;781;709;757;776;885;1079;0,10:25,16:36,95813,1149.76,50,17.20,200,1416.96,1
DP0026,1,0;856;947;831;939;855;808;1061;969;852;692;1015;0,08:46,16:51,118888,1426.66,100,1.60,200,1728.26,2
DP0027,1,0;792;747;674;1068;687;1007;731;879;836;1050;0,08:11,17:12,188421,2261.05,150,4.40,200,2615.45,3
DP0028,1,0;910;1064;730;940;980;1067;0,09:05,15:23,108037,1296.44,100,26.00,200,1622.44,2
DP0029,1,0;796;703;946;769;890;895;983;0,08:28,15:55,166020,1992.24,0,13.20,200,2205.44,0
DP0030,2,0;908;733;1033;671;1089;702;739;858;1004;0,08:43,17:20,200587,2808.22,150,0.00,300,3258.22,3
DP0031,1,0;956;987;985;1045;869;787;1093;0,08:00,16:44,190366,2284.39,100,32.40,200,2616.79,2
DP0032,2,0;673;943;1080;887;1071;959;1100;961;822;1054;0,08:54,17:29,173916,2434.82,200,0.00,300,2934.82,4
DP0033,2,0;751;719;891;707;973;1014;877;678;0,08:23,15:21,144071,2016.99,50,0.00,300,2366.99,1
DP0034,2,0;938;903;997;839;917;1040;727;1044;897;1049;0,08:18,16:14,143550,2009.70,150,0.00,300,2459.70,3
DP0035,2,0;955;809;806;752;734;818;815;0,08:31,15:38,115914,1622.80,0,28.80,300,1951.60,0
DP0036,2,0;853;825;972;867;872;1047;701;1003;732;1072;0,08:09,16:19,152848,2139.87,150,0.00,300,2589.87,3
DP0037,2,0;859;780;725;1025;1000;765;913;772;1026;0,08:32,17:05,198124,2773.74,100,0.00,300,3173.74,2
DP0038,2,0;682;798;689;975;1085;718;0,09:38,15:00,98431,1378.03,50,8.40,300,1736.43,1
DP0039,2,0;741;715;925;686;1069;721;923;967;0,09:04,15:15,105272,1473.81,50,0.00,300,1823.81,1
DP0040,1,0;827;914;834;760;823;1011;753;789;1099;0,08:36,16:47,173519,2082.23,100,3.60,200,2385.83,2
DP0041,1,0;756;874;712;681;1062;811;920;928;1070;0,08:54,16:57,147694,1772.33,100,12.40,200,2084.73,2
DP0042,1,0;754;871;759;922;700;945;677;1032;0,09:17,15:12,91530,1098.36,50,0.40,200,1348.76,1
DP0043,1,0;777;998;904;812;1057;668;1035;0,08:50,17:15,108311,1299.73,100,64.40,200,1664.13,2
DP0044,1,0;1022;907;1055;840;705;898;1092;0,08:00,15:33,108899,1306.79,150,43.60,200,1700.39,3
DP0045,2,0;866;843;802;974;749;932;0,09:37,14:15,77927,1090.98,0,0.00,300,1390.98,0
DP0046,1,0;862;771;819;1021;924;942;748;990;1043;0,08:13,16:08,142312,1707.74,100,11.60,200,2019.34,2
DP0047,1,0;767;865;820;710;717;791;714;0,09:19,14:41,89657,1075.88,0,0.00,200,1275.88,0
DP0048,1,0;722;986;720;1024;977;783;716;0,08:07,14:05,119621,1435.45,50,0.00,200,1685.45,1
DP0049,2,0;996;746;849;894;921;1034;929;906;785;807;0,08:25,16:22,141160,1976.24,50,0.00,300,2326.24,1
DP0050,2,0;841;992;1094;745;995;1051;0,09:10,15:17,113968,1595.55,100,18.40,300,2013.95,2
DP0051,1,0;1048;934;676;803;949;1030;0,08:00,15:20,89118,1069.42,100,59.60,200,1429.02,2
DP0052,1,0;954;1017;790;0,11:20,13:41,32840,394.08,50,4.40,200,648.48,1
