trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;1097;733;0,08:00,11:01,99185,1388.59,50,0.00,300,1738.59,1
DP0002,1,0;865;820;715;902;1035;709;757;776;1079;0,09:14,16:01,108783,1305.40,100,0.80,200,1606.20,2
DP0003,2,0;773;988;806;680;678;967;0,08:36,15:02,116635,1632.89,0,24.80,300,1957.69,0
DP0004,1,0;982;916;1031;832;1099;750;898;852;692;1015;0,08:07,16:44,172115,2065.38,150,2.00,200,2417.38,3
DP0005,2,0;989;673;992;707;721;990;815;742;0,08:25,15:20,113557,1589.80,0,13.60,300,1903.40,0
DP0006,1,0;781;925;741;800;1081;671;952;1042;835;1003;0,08:23,17:06,180937,2171.24,150,0.00,200,2521.24,3
DP0007,2,0;849;746;1006;894;1085;840;705;1018;679;1086;0,08:42,16:34,138859,1944.03,200,0.00,300,2444.03,4
DP0008,2,0;699;722;804;1075;838;1092;753;1034;0,08:26,16:02,168527,2359.38,150,4.00,300,2813.38,3
DP0009,1,0;886;987;933;1002;672;881;694;0,08:00,15:35,175182,2102.18,50,12.40,200,2364.58,1
DP0010,1,0;956;729;935;1074;696;879;896;836;915;1037;0,08:00,17:13,194909,2338.91,100,5.20,200,2644.11,2
DP0011,1,0;870;981;901;736;1083;957;702;895;1011;0,08:49,17:20,186347,2236.16,100,4.80,200,2540.96,2
DP0012,1,0;788;770;1020;872;681;1062;772;811;920;1095;0,08:02,16:21,157777,1893.32,150,1.20,200,2244.52,3
DP0013,1,0;830;691;768;1033;942;818;970;1008;0,08:16,16:13,168700,2024.40,100,11.60,200,2336.00,2
DP0014,1,0;744;859;924;839;683;1014;940;980;807;0,08:09,15:37,144646,1735.75,50,0.00,200,1985.75,1
DP0015,1,0;903;968;780;1045;962;1056;713;993;845;1032;0,08:09,17:20,203842,2446.10,150,0.00,200,2796.10,3
DP0016,2,0;953;985;958;1010;869;822;994;1052;0,08:00,17:16,185685,2599.59,100,35.20,300,3034.79,2
DP0017,2,0;1058;827;823;1093;787;711;905;669;0,08:00,16:40,173835,2433.69,100,27.20,300,2860.89,2
DP0018,1,0;922;930;966;900;1004;842;1082;758;675;1063;0,08:32,16:50,152441,1829.29,150,3.20,200,2182.49,3
DP0019,2,0;843;866;686;861;971;909;837;0,09:46,15:18,95888,1342.43,0,0.80,300,1643.23,0
DP0020,1,0;756;712;874;972;978;1047;812;668;1019;0,08:54,16:31,152078,1824.94,100,0.00,200,2124.94,2
DP0021,1,0;931;688;1039;766;1089;708;889;888;1051;0,08:00,17:28,224319,2691.83,150,9.60,200,3051.43,3
DP0022,1,0;853;878;775;1007;731;864;882;1098;0,08:09,17:11,189505,2274.06,100,28.40,200,2602.46,2
DP0023,2,0;899;747;725;765;960;1043;0,08:38,16:16,140390,1965.46,50,42.40,300,2357.86,1
DP0024,1,0;777;1057;998;904;1069;965;0,08:50,16:09,113795,1365.54,100,47.60,200,1713.14,2
DP0025,1,0;763;911;682;700;798;752;748;897;0,08:42,15:20,99119,1189.43,0,14.40,200,1403.83,0
DP0026,1,0;1090;877;779;918;1067;0,08:00,16:27,97528,1170.34,100,95.20,200,1565.54,2
DP0027,2,0;755;927;946;769;963;1100;912;1040;883;824;1094;0,08:18,17:21,170184,2382.58,150,0.80,300,2833.38,3
DP0028,1,0;809;938;1060;997;917;1021;727;1005;880;784;0,08:26,16:11,132168,1586.02,150,0.40,200,1936.42,3
DP0029,2,0;794;941;771;685;977;844;945;0,08:53,14:45,114704,1605.86,0,0.00,300,1905.86,0
DP0030,1,0;914;690;728;1016;834;890;984;795;829;1041;0,08:34,17:14,177908,2134.90,100,0.40,200,2435.30,2
DP0031,2,0;841;751;674;1068;786;995;1080;734;1028;0,09:10,16:49,145206,2032.88,150,4.40,300,2487.28,3
DP0032,2,0;955;817;828;1076;701;847;885;732;0,08:31,15:58,131298,1838.17,50,17.60,300,2205.77,1
