trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;220;1067;36;284;150;1027;163;47;293;1030;0,08:51,16:44,139639,1675.67,150,0.00,200,2025.67,3
DP0002,1,0;4;199;1021;210;285;49;1053;83;1082;0,08:43,16:40,160791,1929.49,150,2.80,200,2282.29,3
DP0003,1,0;42;35;213;1074;300;48;270;3;55;1098;0,08:40,17:32,187815,2253.78,100,0.00,200,2553.78,2
DP0004,1,0;250;31;1059;186;1014;85;1060;298;135;1064;0,08:39,16:37,143693,1724.32,200,0.00,200,2124.32,4
DP0005,1,0;332;243;142;160;1003;218;208;38;178;0,08:15,15:43,144129,1729.55,50,0.00,200,1979.55,1
DP0006,2,0;22;316;176;268;333;222;1025;305;1026;0,09:06,16:45,153050,2142.70,100,0.00,300,2542.70,2
DP0007,1,0;227;203;1068;197;21;155;24;205;0,08:00,15:23,165282,1983.38,50,0.00,200,2233.38,1
DP0008,1,0;254;1049;1040;286;139;219;260;110;1047;0,09:19,17:31,178586,2143.03,150,0.80,200,2493.83,3
DP0009,2,0;237;282;126;1024;40;2;166;0,08:35,15:13,107812,1509.37,50,22.00,300,1881.37,1
DP0010,2,0;45;328;1090;296;46;82;27;11;0,08:29,16:12,118949,1665.29,50,30.00,300,2045.29,1
DP0011,1,0;101;310;18;226;118;1038;29;223;200;1063;0,08:34,16:29,125453,1505.44,100,7.20,200,1812.64,2
DP0012,1,0;194;1007;262;50;51;19;299;1071;0,08:00,16:08,202152,2425.82,100,0.80,200,2726.62,2
DP0013,1,0;234;225;258;159;1100;201;195;112;1086;0,08:00,16:27,178595,2143.14,100,7.20,200,2450.34,2
DP0014,1,0;109;1050;5;325;69;165;1070;0,08:13,15:56,139747,1676.96,100,32.40,200,2009.36,2
DP0015,1,0;271;144;73;156;245;53;1016;1017;0,09:13,15:57,132129,1585.55,100,0.00,200,1885.55,2
DP0016,2,0;129;185;1;206;1002;280;169;252;1096;0,08:00,17:02,184282,2579.95,100,18.00,300,2997.95,2
DP0017,1,0;312;67;239;1089;192;121;75;96;90;1052;0,08:16,17:09,189183,2270.20,100,0.00,200,2570.20,2
DP0018,1,0;123;20;215;1041;263;122;1054;1023;74;1066;0,08:04,16:34,169892,2038.70,200,0.00,200,2438.70,4
DP0019,2,0;290;324;1028;107;94;0,10:25,14:38,83068,1162.95,50,0.00,300,1512.95,1
DP0020,1,0;291;266;246;170;164;180;161;1072;0,09:08,15:15,95121,1141.45,50,3.20,200,1394.65,1
DP0021,1,0;149;238;198;1087;214;10;119;8;0,08:16,15:39,140803,1689.64,50,12.00,200,1951.64,1
DP0022,1,0;137;196;249;1057;140;330;0,08:33,14:39,126994,1523.93,50,11.60,200,1785.53,1
DP0023,1,0;184;70;302;1001;187;127;1094;114;141;0,08:03,16:08,167265,2007.18,100,4.40,200,2311.58,2
DP0024,1,0;247;1011;193;207;232;1061;212;269;1015;0,08:48,16:17,138766,1665.19,150,2.40,200,2017.59,3
DP0025,1,0;244;261;132;26;1045;297;211;276;1012;0,08:00,16:48,186489,2237.87,100,11.60,200,2549.47,2
DP0026,2,0;157;79;1035;177;326;322;317;1062;0,08:24,16:50,160192,2242.69,100,27.60,300,2670.29,2
DP0027,1,0;52;115;1051;267;87;307;0,08:22,15:32,174577,2094.92,50,15.20,200,2360.12,1
DP0028,1,0;102;251;1093;306;162;56;1056;1031;295;1075;0,08:26,17:12,183565,2202.78,200,0.00,200,2602.78,4
DP0029,1,0;57;281;189;92;216;84;323;1079;311;0,09:17,16:04,109323,1311.88,50,0.40,200,1562.28,1
DP0030,1,0;103;61;16;1081;236;202;136;259;1037;0,08:00,16:39,165394,1984.73,100,18.00,200,2302.73,2
DP0031,1,0;143;179;1010;39;1083;77;315;76;242;1084;0,08:08,17:24,209560,2514.72,150,0.00,200,2864.72,3
DP0032,1,0;113;1055;279;204;93;304;257;0,08:36,15:15,101627,1219.52,50,25.20,200,1494.72,1
DP0033,1,0;313;224;72;308;1077;91;182;1018;44;1048;0,08:14,17:17,172422,2069.06,150,12.40,200,2431.46,3
DP0034,2,0;327;277;256;253;1006;106;171;0,08:09,14:27,136695,1913.73,50,0.00,300,2263.73,1
DP0035,2,0;98;111;62;1039;228;278;65;274;12;235;1036;0,08:03,18:03,221299,3098.19,100,0.00,300,3498.19,2
DP0036,1,0;7;174;147;105;1033;209;104;309;1022;0,08:36,16:59,176317,2115.80,100,6.80,200,2422.60,2
DP0037,1,0;158;58;264;99;63;248;0,09:37,14:18,69606,835.27,0,6.00,200,1041.27,0
DP0038,1,0;9;145;60;117;1009;138;13;231;146;1073;0,08:34,17:27,180114,2161.37,100,4.00,200,2465.37,2
