trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;473;529;369;351;335;495;512;0,08:37,14:22,108612,1520.57,0,0.00,300,1820.57,0
DP0002,1,0;534;613;488;622;1021;571;496;367;1094;360;1063;0,08:13,16:38,141845,1702.14,150,0.00,200,2052.14,3
DP0003,1,0;497;636;533;388;1010;572;521;584;371;1082;0,08:25,17:37,203993,2447.92,100,0.80,200,2748.72,2
DP0004,1,0;1078;407;1077;472;455;576;1067;0,08:00,16:02,120512,1446.14,150,49.20,200,1845.34,3
DP0005,1,0;368;1031;357;498;651;1041;633;560;506;415;1091;0,08:01,17:27,190759,2289.11,150,0.00,200,2639.11,3
DP0006,1,0;460;403;422;405;390;1074;395;551;547;1036;0,08:04,17:16,196950,2363.40,100,3.60,200,2667.00,2
DP0007,1,0;336;610;385;615;1054;587;595;345;1032;0,08:59,16:36,140836,1690.03,100,4.80,200,1994.83,2
DP0008,1,0;456;384;482;1100;427;361;639;508;525;0,08:29,16:16,157300,1887.60,50,1.20,200,2138.80,1
DP0009,1,0;449;597;517;387;1050;532;352;0,08:05,14:27,139415,1672.98,50,0.00,200,1922.98,1
DP0010,1,0;402;370;1056;589;548;381;505;617;1016;0,08:38,16:57,184460,2213.52,100,1.20,200,2514.72,2
DP0011,2,0;500;474;583;421;1083;527;359;431;579;1093;0,08:00,17:35,223229,3125.21,100,0.80,300,3526.01,2
DP0012,1,0;1081;337;599;378;346;0,08:00,15:53,153856,1846.27,50,54.40,200,2150.67,1
DP0013,1,0;466;379;1033;450;1097;461;382;1087;480;1080;0,08:45,17:03,160576,1926.91,200,0.00,200,2326.91,4
DP0014,2,0;645;1072;489;440;616;0,09:18,13:03,53152,744.13,50,2.80,300,1096.93,1
DP0015,2,0;635;483;416;1040;549;618;1025;401;0,08:00,15:24,165594,2318.32,100,0.00,300,2718.32,2
DP0016,1,0;565;1013;531;1043;602;459;612;654;0,08:39,14:45,86502,1038.02,100,6.80,200,1344.82,2
DP0017,1,0;408;577;423;442;591;652;520;0,09:18,15:29,66503,798.04,0,30.40,200,1028.44,0
DP0018,1,0;567;528;637;1042;656;481;581;1038;0,08:54,16:15,164934,1979.21,100,0.00,200,2279.21,2
DP0019,1,0;343;487;540;344;0,08:00,14:39,160792,1929.50,0,33.20,200,2162.70,0
DP0020,1,0;605;478;400;437;435;1079;418;600;0,08:47,15:06,111488,1337.86,50,0.00,200,1587.86,1
DP0021,1,0;631;575;350;1039;519;375;372;412;630;1044;0,08:00,17:11,180839,2170.07,100,11.60,200,2481.67,2
DP0022,1,0;340;559;522;377;1070;526;624;1057;490;1019;0,08:56,17:08,154152,1849.82,150,0.00,200,2199.82,3
DP0023,1,0;640;374;1047;1020;601;1035;557;650;504;0,08:20,15:51,143395,1720.74,150,1.20,200,2071.94,3
DP0024,1,0;514;642;411;419;1006;417;406;509;436;1028;0,08:38,17:05,169585,2035.02,100,0.00,200,2335.02,2
DP0025,1,0;462;501;1008;543;380;544;391;0,08:44,13:53,78653,943.84,50,0.00,200,1193.84,1
DP0026,2,0;634;643;485;648;664;561;0,08:40,14:12,117269,1641.77,0,2.80,300,1944.57,0
