trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;596;364;1087;467;1060;396;438;356;475;0,08:43,15:45,122750,1473.00,100,0.00,200,1773.00,2
DP0002,2,0;543;334;493;465;1005;406;1040;667;629;1036;0,09:06,17:23,156984,2197.78,150,1.20,300,2648.98,3
DP0003,1,0;340;1035;425;663;1079;624;515;494;600;0,08:56,16:24,136879,1642.55,100,3.20,200,1945.75,2
DP0004,1,0;366;430;470;1063;641;352;476;525;0,09:20,15:42,100770,1209.24,50,6.80,200,1466.04,1
DP0005,1,0;394;446;529;1027;621;548;617;558;619;1091;0,08:28,17:04,174766,2097.19,100,0.00,200,2397.19,2
DP0006,2,0;487;1039;592;637;343;1098;372;536;1095;0,08:00,16:10,177064,2478.90,150,0.40,300,2929.30,3
DP0007,1,0;562;492;573;387;1050;530;373;471;1076;0,08:27,16:55,154959,1859.51,100,19.20,200,2178.71,2
DP0008,2,0;355;444;589;359;521;439;412;1069;0,08:46,17:23,187716,2628.02,50,18.80,300,2996.82,1
DP0009,2,0;500;474;424;421;1083;572;584;620;1025;0,08:00,16:54,213541,2989.57,100,1.20,300,3390.77,2
DP0010,2,0;574;1058;659;627;365;383;546;1015;0,08:50,15:27,121332,1698.65,100,2.80,300,2101.45,2
DP0011,1,0;478;379;623;1002;363;375;491;433;1021;0,09:13,17:25,180527,2166.32,100,0.00,200,2466.32,2
DP0012,1,0;410;458;488;393;613;1001;569;556;1020;339;1088;0,08:24,17:27,172136,2065.63,150,0.00,200,2415.63,3
DP0013,1,0;580;538;666;1030;570;459;561;0,09:02,14:24,90128,1081.54,50,0.00,200,1331.54,1
DP0014,1,0;542;399;664;1080;656;481;630;1044;434;1037;0,09:02,17:16,118291,1419.49,150,18.80,200,1788.29,3
DP0015,1,0;609;349;498;1031;381;506;1053;0,09:06,16:35,159525,1914.30,100,17.20,200,2231.50,2
DP0016,1,0;625;452;405;390;583;337;1074;547;431;1016;0,08:04,17:14,203609,2443.31,100,0.00,200,2743.31,2
DP0017,1,0;374;555;420;376;554;1057;557;650;504;0,08:07,15:51,134732,1616.78,50,10.80,200,1877.58,1
DP0018,1,0;402;1054;533;350;1013;0,08:38,14:18,155546,1866.55,100,0.00,200,2166.55,2
DP0019,1,0;615;368;357;1093;651;1041;527;395;1045;0,08:08,16:46,201926,2423.11,150,0.00,200,2773.11,3
DP0020,1,0;448;598;522;1070;566;526;1029;499;490;1003;0,08:07,17:03,184711,2216.53,150,3.60,200,2570.13,3
DP0021,1,0;336;610;1085;647;1014;417;568;345;1012;0,08:59,15:57,111737,1340.84,150,3.20,200,1694.04,3
DP0022,2,0;575;540;1089;358;348;638;508;1028;0,08:00,16:14,190316,2664.42,100,8.80,300,3073.22,2
DP0023,1,0;622;483;1100;528;427;353;461;378;1026;0,08:12,16:37,191246,2294.95,100,0.00,200,2594.95,2
DP0024,2,0;606;634;618;517;571;1081;382;1084;0,08:33,15:59,153118,2143.65,100,6.80,300,2550.45,2
DP0025,1,0;502;466;628;351;1018;604;505;503;1022;0,08:42,17:16,171627,2059.52,100,13.20,200,2372.72,2
DP0026,1,0;565;473;603;335;1077;513;661;516;1048;1061;0,08:39,16:58,146727,1760.72,150,6.80,200,2117.52,3
DP0027,1,0;605;593;338;602;468;380;423;612;654;0,08:47,15:06,86163,1033.96,0,0.00,200,1233.96,0
DP0028,1,0;416;507;388;1010;469;551;1075;0,09:01,16:07,174872,2098.46,100,0.00,200,2398.46,2
DP0029,1,0;534;341;1052;413;1024;457;362;1004;346;1067;0,08:13,17:20,191455,2297.46,200,4.80,200,2702.26,4
DP0030,1,0;453;578;1078;426;1055;495;512;397;590;1017;0,08:18,16:03,132565,1590.78,150,0.00,200,1940.78,3
DP0031,1,0;497;419;370;635;450;1073;455;576;472;545;1034;0,08:25,17:18,165452,1985.42,100,0.00,200,2285.42,2
DP0032,2,0;408;645;442;489;440;532;0,09:18,13:46,66113,925.58,0,2.00,300,1227.58,0
DP0033,2,0;653;1047;377;601;586;1038;581;480;1049;0,08:09,16:49,171368,2399.15,150,16.00,300,2865.15,3
