trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;996;988;933;762;1045;889;737;706;1036;0,08:25,16:46,187808,2253.70,100,0.00,200,2553.70,2
DP0002,1,0;788;770;1020;872;681;1051;1047;928;837;1080;0,08:02,16:50,184394,2212.73,200,1.20,200,2613.93,4
DP0003,1,0;871;907;846;921;1065;876;1091;1059;807;1055;0,09:05,17:05,140250,1683.00,200,2.80,200,2085.80,4
DP0004,1,0;982;827;690;908;1058;937;980;810;1067;0,08:07,16:02,164694,1976.33,100,1.20,200,2277.53,2
DP0005,2,0;802;763;947;974;754;693;1086;714;1017;0,08:48,15:11,85611,1198.55,100,1.60,300,1600.15,2
DP0006,2,0;729;725;935;708;957;869;888;0,08:41,17:21,222129,3109.81,0,16.00,300,3425.81,0
DP0007,2,0;821;780;987;1039;671;881;694;815;0,08:17,15:48,172515,2415.21,50,0.00,300,2765.21,1
DP0008,2,0;746;773;1033;768;696;896;879;882;1040;0,08:48,17:03,167160,2340.24,100,8.00,300,2748.24,2
DP0009,1,0;722;986;797;1084;689;954;0,08:07,13:32,118980,1427.76,50,0.00,200,1677.76,1
DP0010,1,0;831;826;922;900;1005;842;877;1024;880;1063;0,08:39,16:42,146559,1758.71,150,0.00,200,2108.71,3
DP0011,2,0;999;859;804;736;963;959;1082;0,08:19,15:06,160148,2242.07,50,0.00,300,2592.07,1
DP0012,1,0;809;764;819;860;901;952;1100;734;1049;0,08:26,16:56,149940,1799.28,100,22.40,200,2121.68,2
DP0013,1,0;796;854;703;976;944;848;1092;906;1048;0,08:28,16:48,134096,1609.15,100,25.60,200,1934.75,2
DP0014,1,0;925;777;998;1035;902;909;0,08:32,14:31,106437,1277.24,50,19.20,200,1546.44,1
DP0015,1,0;751;794;756;1057;709;757;776;885;1079;0,08:23,16:36,128924,1547.09,100,25.20,200,1872.29,2
DP0016,2,0;894;1073;946;711;704;993;983;1054;0,08:47,17:06,149998,2099.97,100,29.20,300,2529.17,2
DP0017,1,0;1014;917;839;1042;818;0,08:00,14:47,110680,1328.16,100,48.80,200,1676.96,2
DP0018,1,0;886;985;766;702;774;795;858;0,08:00,16:50,190267,2283.20,0,34.80,200,2518.00,0
DP0019,1,0;956;775;958;1083;739;713;845;895;1085;0,08:00,17:11,192709,2312.51,100,18.00,200,2630.51,2
DP0020,1,0;953;916;1041;691;726;758;948;964;1013;0,08:00,16:04,170219,2042.63,100,2.00,200,2344.63,2
DP0021,2,0;738;934;991;676;1061;803;969;852;692;1015;0,09:05,16:36,120448,1686.27,100,0.00,300,2086.27,2
DP0022,2,0;670;698;1075;875;1023;724;718;1034;0,08:39,15:27,129105,1807.47,150,3.20,300,2260.67,3
DP0023,1,0;941;891;930;1097;778;1060;761;940;742;0,08:22,15:48,143073,1716.88,100,0.00,200,2016.88,2
DP0024,1,0;843;911;759;939;945;675;779;918;1037;0,09:46,16:44,105222,1262.66,50,7.20,200,1519.86,1
