trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;9;188;1019;321;160;151;93;259;229;0,08:34,15:46,130426,1825.96,50,0.00,300,2175.96,1
DP0002,1,0;247;144;59;193;1092;91;163;1086;0,08:48,15:25,124592,1495.10,100,1.20,200,1796.30,2
DP0003,2,0;1057;175;1076;187;301;127;222;1044;0,08:00,16:21,144577,2024.08,150,33.60,300,2507.68,3
DP0004,1,0;153;1061;14;232;1055;99;264;1091;135;1073;1012;0,08:33,17:29,168823,2025.88,250,0.00,200,2475.88,5
DP0005,1,0;4;54;246;226;10;202;119;28;1094;0,08:43,16:54,137934,1655.21,50,19.20,200,1924.41,1
DP0006,2,0;1;185;179;213;1083;235;49;1100;201;1006;0,08:00,17:27,216100,3025.40,150,0.00,300,3475.40,3
DP0007,2,0;184;115;303;1066;279;63;124;148;0,08:03,15:19,159068,2226.95,50,0.00,300,2576.95,1
DP0008,1,0;291;328;97;25;1054;297;1031;1022;0,09:08,16:22,152197,1826.36,150,3.20,200,2179.56,3
DP0009,1,0;313;61;262;206;1074;48;138;139;1025;0,08:14,16:39,193545,2322.54,100,0.00,200,2622.54,2
DP0010,1,0;332;120;100;197;1068;286;260;241;252;1098;0,08:15,17:02,179417,2153.00,100,2.80,200,2455.80,2
DP0011,1,0;164;84;140;80;311;0,11:15,15:43,95391,1144.69,0,0.00,200,1344.69,0
DP0012,1,0;20;306;132;26;1010;315;75;86;0,08:00,16:01,185235,2222.82,50,6.00,200,2478.82,1
DP0013,1,0;196;131;1070;249;15;79;216;94;257;0,08:04,15:21,135166,1621.99,50,0.00,200,1871.99,1
DP0014,2,0;233;1095;268;155;176;305;165;55;1042;0,08:24,17:10,160509,2247.13,100,23.60,300,2670.73,2
DP0015,1,0;234;67;1007;239;62;1033;209;211;74;1085;0,08:00,16:57,183090,2197.08,150,4.40,200,2551.48,3
DP0016,1,0;42;327;253;172;1018;44;66;293;0,08:40,15:55,152977,1835.72,50,2.80,200,2088.52,1
DP0017,1,0;224;198;52;72;145;1090;118;2;205;0,08:03,15:36,148584,1783.01,50,0.00,200,2033.01,1
DP0018,1,0;113;271;1016;263;245;1058;221;182;1065;0,08:36,16:23,156411,1876.93,150,1.20,200,2228.13,3
DP0019,1,0;272;31;1034;78;1059;130;141;0,08:17,15:06,141914,1702.97,100,9.60,200,2012.57,2
DP0020,2,0;134;177;218;34;1047;116;322;287;1026;0,08:18,17:10,145791,2041.07,100,32.40,300,2473.47,2
DP0021,1,0;167;294;129;1002;121;110;280;299;146;1087;0,08:19,17:15,179926,2159.11,100,6.00,200,2465.11,2
DP0022,1,0;1013;158;1043;133;290;38;95;1028;0,08:00,15:24,122258,1467.10,150,21.60,200,1838.70,3
DP0023,2,0;240;107;275;11;166;223;1038;1067;0,09:10,17:15,149309,2090.33,100,24.80,300,2515.13,2
DP0024,1,0;103;244;1053;56;162;278;65;295;1041;0,08:00,16:28,176390,2116.68,100,8.80,200,2425.48,2
DP0025,1,0;266;1052;1001;267;333;219;265;27;1080;0,08:58,17:05,169237,2030.84,150,4.00,200,2384.84,3
DP0026,1,0;174;143;39;1045;50;19;274;77;12;1093;0,08:00,17:45,214012,2568.14,100,9.20,200,2877.34,2
DP0027,1,0;117;225;227;1004;318;83;195;1036;0,08:24,15:53,169744,2036.93,100,0.00,200,2336.93,2
DP0028,1,0;111;203;1009;159;308;6;89;96;298;1037;0,08:00,17:05,199560,2394.72,100,0.00,200,2694.72,2
DP0029,2,0;237;36;30;186;204;181;29;200;1049;0,08:35,16:02,120210,1682.94,50,11.60,300,2044.54,1
DP0030,2,0;1056;112;0,08:00,14:48,115397,1615.56,50,83.20,300,2048.76,1
