trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;865;820;715;741;932;0,09:14,13:46,65676,788.11,0,16.00,200,1004.11,0
DP0002,1,0;982;827;914;1016;705;898;1048;906;1086;0,08:07,16:42,151616,1819.39,150,23.60,200,2192.99,3
DP0003,2,0;922;719;891;685;683;727;737;1097;675;1096;0,08:32,17:13,154820,2167.48,100,11.60,300,2579.08,2
DP0004,1,0;862;839;1040;966;901;963;739;890;905;983;1077;0,08:13,17:24,179557,2154.68,100,0.00,200,2454.68,2
DP0005,2,0;821;729;1068;687;1000;765;847;776;1019;0,08:17,17:03,198377,2777.28,100,4.80,300,3182.08,2
DP0006,2,0;733;916;1041;875;944;1065;848;838;0,08:33,16:10,150630,2108.82,100,12.80,300,2521.62,2
DP0007,1,0;843;817;1069;861;971;909;837;967;0,09:46,16:01,100802,1209.62,50,3.60,200,1463.22,1
DP0008,1,0;769;766;985;1045;731;704;858;1014;0,08:16,17:29,206921,2483.05,100,24.00,200,2807.05,2
DP0009,2,0;931;688;851;1038;836;952;961;888;1036;0,08:00,17:42,255154,3572.16,100,0.80,300,3972.96,2
DP0010,1,0;809;941;771;768;1074;935;864;892;994;1080;0,08:26,17:22,192070,2304.84,100,0.00,200,2604.84,2
DP0011,1,0;816;863;738;1055;846;975;759;1043;923;0,08:37,15:24,109938,1319.26,100,0.00,200,1619.26,2
DP0012,1,0;756;712;681;872;1070;928;1003;732;1072;0,08:54,16:48,138648,1663.78,150,13.20,200,2026.98,3
DP0013,1,0;794;1076;701;709;757;885;1079;0,08:53,15:58,102852,1234.22,100,34.80,200,1569.02,2
DP0014,1,0;775;958;762;1039;671;912;1021;942;1024;0,08:39,16:56,186887,2242.64,150,0.00,200,2592.64,3
DP0015,1,0;1004;986;753;679;0,08:00,14:44,109527,1314.32,50,59.60,200,1623.92,1
DP0016,2,0;884;867;972;1020;979;1088;668;1035;0,08:33,16:59,156128,2185.79,150,29.60,300,2665.39,3
DP0017,1,0;955;943;673;1050;978;772;811;920;1062;0,08:31,16:12,140164,1681.97,100,6.80,200,1988.77,2
DP0018,2,0;841;751;1094;887;973;873;791;0,09:10,14:46,101961,1427.45,50,0.00,300,1777.45,1
DP0019,2,0;781;777;998;902;710;954;0,08:23,13:28,101963,1427.48,0,0.00,300,1727.48,0
DP0020,1,0;813;796;934;1015;693;855;808;919;0,08:43,15:04,113774,1365.29,50,0.00,200,1615.29,1
DP0021,2,0;956;933;804;736;1010;869;957;708;1093;0,08:00,17:27,211700,2963.80,100,15.60,300,3379.40,2
DP0022,1,0;722;743;981;723;917;1005;877;918;880;1032;0,08:07,16:28,143117,1717.40,100,9.60,200,2027.00,2
DP0023,2,0;849;698;1075;908;823;740;789;1078;0,08:42,16:13,145886,2042.40,100,12.40,300,2454.80,2
DP0024,2,0;996;870;773;1053;962;760;845;669;1059;0,08:25,16:18,164320,2300.48,100,0.00,300,2700.48,2
DP0025,1,0;889;702;0,11:32,15:34,149625,1795.50,0,0.00,200,1995.50,0
DP0026,2,0;899;1037;977;900;1002;822;787;1033;0,08:38,16:49,178558,2499.81,150,12.80,300,2962.61,3
DP0027,1,0;989;1026;874;1001;833;1007;896;882;734;1028;0,08:25,17:11,184100,2209.20,200,0.00,200,2609.20,4
