trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;813;1055;846;1061;949;1015;0,08:43,15:05,83617,1003.40,150,39.20,200,1392.60,3
DP0002,1,0;938;839;933;766;1010;708;957;869;888;1095;0,08:18,17:57,200951,2411.41,100,13.20,200,2724.61,2
DP0003,2,0;797;988;723;1002;671;787;702;822;1039;0,08:48,17:20,194451,2722.31,100,0.80,300,3123.11,2
DP0004,1,0;699;697;870;735;894;1073;937;948;675;779;1064;0,08:26,16:42,130747,1568.96,100,1.60,200,1870.56,2
DP0005,1,0;744;950;733;1031;760;1077;679;0,08:09,14:54,159628,1915.54,100,0.00,200,2215.54,2
DP0006,1,0;934;991;803;969;852;692;1030;0,09:22,16:33,98062,1176.74,50,39.60,200,1466.34,1
DP0007,1,0;953;1093;916;769;935;1089;896;864;915;1050;0,08:00,17:06,199088,2389.06,150,0.00,200,2739.06,3
DP0008,1,0;941;782;930;977;771;1052;818;678;0,08:22,15:22,125063,1500.76,50,10.40,200,1761.16,1
DP0009,1,0;754;682;899;759;975;677;1023;785;0,09:17,15:35,105380,1264.56,50,2.80,200,1517.36,1
DP0010,2,0;999;743;981;959;963;774;739;1014;0,08:19,16:04,165886,2322.40,50,8.40,300,2680.80,1
DP0011,2,0;751;794;828;1088;872;1070;0,08:23,14:00,126645,1773.03,100,0.00,300,2173.03,2
DP0012,1,0;715;777;902;757;1019;0,09:32,15:17,89766,1077.19,50,33.20,200,1360.39,1
DP0013,2,0;982;827;703;1058;951;823;1016;789;1092;906;1048;0,08:07,17:08,170508,2387.11,200,0.00,300,2887.11,4
DP0014,2,0;1100;804;867;0,08:00,12:37,154049,2156.69,50,0.00,300,2506.69,1
DP0015,1,0;781;1003;756;1047;681;1029;811;920;928;1020;0,08:23,17:00,173234,2078.81,200,1.60,200,2480.41,4
DP0016,1,0;843;826;700;716;974;0,09:46,13:35,58783,705.40,0,2.40,200,907.80,0
DP0017,1,0;886;958;987;1045;882;912;883;1012;0,08:00,16:19,183663,2203.96,100,13.60,200,2517.56,2
DP0018,1,0;1011;1006;983;737;993;1063;0,08:00,16:32,137455,1649.46,150,64.80,200,2064.26,3
DP0019,1,0;996;746;1041;691;984;713;845;905;1084;0,08:25,17:01,157779,1893.35,100,20.80,200,2214.15,2
DP0020,1,0;773;1053;834;908;1065;705;848;838;1066;0,08:36,16:36,169431,2033.17,150,0.00,200,2383.17,3
DP0021,1,0;809;805;927;1081;860;758;877;940;784;1017;0,08:26,16:42,137582,1650.98,100,10.00,200,1960.98,2
DP0022,2,0;956;775;985;889;795;829;858;0,08:00,16:51,193285,2705.99,0,34.40,300,3040.39,0
DP0023,1,0;741;866;1028;752;992;798;932;0,09:04,14:24,88645,1063.74,50,0.00,200,1313.74,1
DP0024,1,0;903;736;780;1083;762;731;1075;857;1054;0,08:09,17:30,204230,2450.76,150,16.40,200,2817.16,3
DP0025,1,0;868;1086;910;921;1018;929;740;1027;0,09:06,15:55,130012,1560.14,150,3.60,200,1913.74,3
DP0026,1,0;728;914;690;1056;962;711;952;961;1040;0,08:09,16:41,172037,2064.44,100,12.00,200,2376.44,2
DP0027,1,0;849;768;901;900;1098;765;913;837;0,08:42,16:10,171453,2057.44,50,0.00,200,2307.44,1
DP0028,1,0;816;796;695;1099;750;898;753;669;1078;0,08:37,17:08,135736,1628.83,100,29.60,200,1958.43,2
DP0029,1,0;856;763;871;939;922;1037;945;791;919;0,08:46,15:11,91478,1097.74,50,0.00,200,1347.74,1
DP0030,2,0;722;986;720;778;721;0,08:07,12:51,109531,1533.43,0,0.00,300,1833.43,0
DP0031,1,0;865;820;710;717;749;0,09:14,13:34,57562,690.74,0,15.20,200,905.94,0
DP0032,1,0;817;1080;707;815;897;742;799;0,09:28,15:53,95465,1145.58,50,22.40,200,1417.98,1
DP0033,2,0;911;730;1087;859;1042;861;909;0,08:39,14:37,121021,1694.29,100,0.00,300,2094.29,2
DP0034,2,0;802;801;767;1072;954;793;0,08:48,14:09,58244,815.42,50,27.20,300,1192.62,1
DP0035,1,0;955;943;764;997;755;1024;918;880;964;1067;0,08:31,16:31,121238,1454.86,100,11.60,200,1766.46,2
DP0036,1,0;862;819;891;1038;800;1060;842;881;1082;761;1032;0,08:13,16:49,147872,1774.46,200,2.00,200,2176.46,4
DP0037,1,0;738;907;863;676;855;808;714;1046;0,09:05,15:19,107272,1287.26,50,0.00,200,1537.26,1
DP0038,2,0;693;790;0,10:44,13:41,29786,417.00,0,32.00,300,749.00,0
DP0039,2,0;1074;968;833;1007;696;836;786;965;1069;0,08:00,16:35,182179,2550.51,150,8.40,300,3008.91,3
DP0040,1,0;925;712;874;1051;686;701;904;885;1079;0,08:32,15:57,136012,1632.14,100,2.40,200,1934.54,2
DP0041,2,0;688;729;1004;685;683;727;694;1043;0,08:00,15:45,184089,2577.25,100,0.00,300,2977.25,2
DP0042,1,0;947;831;806;814;680;873;748;990;1049;0,09:14,15:58,104646,1255.75,50,1.60,200,1507.35,1
DP0043,1,0;788;770;998;1057;812;776;732;0,08:02,15:58,134714,1616.57,50,40.00,200,1906.57,1
DP0044,1,0;989;747;851;687;1068;672;923;0,08:25,15:08,156776,1881.31,50,0.00,200,2131.31,1
DP0045,1,0;841;673;887;973;1094;971;709;668;1035;0,09:10,16:16,125257,1503.08,100,0.00,200,1803.08,2
DP0046,1,0;850;670;976;875;1036;944;980;807;0,08:34,15:33,129749,1556.99,50,7.60,200,1814.59,1
DP0047,2,0;792;821;926;931;1044;844;936;970;734;0,08:11,16:21,178758,2502.61,50,0.00,300,2852.61,1
DP0048,1,0;698;832;946;726;1097;704;890;895;1034;0,08:35,17:10,192866,2314.39,100,3.60,200,2617.99,2
DP0049,2,0;719;1071;745;1090;783;0,08:43,14:10,117301,1642.21,100,13.60,300,2055.81,2
DP0050,2,0;853;684;884;1001;972;978;1000;1062;835;1026;0,08:09,16:17,151746,2124.44,150,0.80,300,2575.24,3
DP0051,1,0;830;1005;966;1033;878;879;892;1009;824;1013;0,08:16,17:22,183664,2203.97,200,8.40,200,2612.37,4
DP0052,1,0;825;674;924;917;1021;942;994;960;967;0,08:38,16:08,146258,1755.10,50,0.00,200,2005.10,1
DP0053,1,0;1022;854;840;1059;876;706;724;1085;0,08:00,16:21,121036,1452.43,150,44.80,200,1847.23,3
DP0054,1,0;1025;893;725;995;1008;0,08:00,14:58,123121,1477.45,100,46.80,200,1824.25,2
DP0055,1,0;772;979;847;1076;0,12:08,16:31,117391,1408.69,50,0.00,200,1658.69,1
DP0056,2,0;689;1091;718;810;1096;0,11:12,15:50,86777,1214.88,100,8.40,300,1623.28,2
