trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;989;673;978;765;1095;0,08:25,15:29,113119,1583.67,50,54.40,300,1988.07,1
DP0002,2,0;794;1069;792;725;861;960;0,08:53,14:37,116605,1632.47,50,8.00,300,1990.47,1
DP0003,1,0;956;1074;933;926;671;842;948;897;1032;0,08:00,16:28,193478,2321.74,100,0.00,200,2621.74,2
DP0004,2,0;1060;730;683;0,08:00,12:46,89585,1254.19,50,34.80,300,1638.99,1
DP0005,1,0;1087;729;935;762;708;879;0,08:00,16:11,182628,2191.54,50,34.80,200,2476.34,1
DP0006,1,0;941;999;1094;891;1044;973;1080;909;0,08:22,14:34,107540,1290.48,150,0.00,200,1640.48,3
DP0007,1,0;766;958;985;1083;739;845;706;983;1082;0,08:00,17:25,196670,2360.04,100,21.20,200,2681.24,2
DP0008,2,0;988;986;1004;844;694;990;1043;0,08:43,15:57,116878,1636.29,100,31.60,300,2067.89,2
DP0009,1,0;831;939;800;778;881;877;967;0,08:39,15:34,99055,1188.66,0,32.80,200,1421.46,0
DP0010,1,0;947;817;1003;686;835;1026;0,09:14,14:45,98487,1181.84,100,11.60,200,1493.44,2
DP0011,1,0;788;1070;825;814;1014;761;940;964;1017;0,08:02,16:06,175041,2100.49,150,0.00,200,2450.49,3
DP0012,1,0;699;805;733;1099;898;949;1030;0,08:26,15:56,134583,1615.00,100,29.60,200,1944.60,2
DP0013,1,0;884;851;1002;901;774;1040;942;824;1063;0,08:33,17:13,190013,2280.16,150,7.20,200,2637.36,3
DP0014,2,0;943;719;917;674;786;1038;784;1013;0,08:54,16:22,148210,2074.94,100,10.40,300,2485.34,2
DP0015,1,0;715;992;806;873;714;799;0,09:32,15:22,96386,1156.63,0,20.40,200,1377.03,0
DP0016,1,0;982;827;703;1058;951;1011;838;876;753;906;1061;0,08:07,17:05,169128,2029.54,150,0.00,200,2379.54,3
DP0017,2,0;756;874;712;701;1047;979;1000;1050;0,08:54,16:26,159181,2228.53,100,7.20,300,2635.73,2
DP0018,1,0;697;849;1054;894;1085;724;758;727;880;1037;0,08:50,17:06,158106,1897.27,150,0.40,200,2247.67,3
DP0019,2,0;770;1088;828;887;970;748;815;1012;0,08:00,15:57,155265,2173.71,100,18.40,300,2592.11,2
DP0020,1,0;893;688;968;1089;833;892;896;836;915;1098;0,08:00,17:22,198711,2384.53,100,7.60,200,2692.13,2
DP0021,1,0;741;925;866;721;1028;783;793;0,09:04,14:29,90544,1086.53,50,0.00,200,1336.53,1
DP0022,1,0;856;841;899;759;975;974;716;0,08:46,13:51,74466,893.59,0,0.00,200,1093.59,0
DP0023,2,0;850;996;997;1005;685;1052;818;923;1008;0,08:34,15:59,131052,1834.73,150,4.40,300,2289.13,3
DP0024,1,0;991;695;854;921;1018;705;1092;848;789;1065;0,08:47,16:56,152786,1833.43,150,0.00,200,2183.43,3
DP0025,1,0;744;769;780;1010;787;984;713;675;1084;0,08:09,17:14,187871,2254.45,100,18.00,200,2572.45,2
DP0026,1,0;908;670;832;976;875;1036;944;929;1059;0,08:43,16:10,144626,1735.51,100,0.00,200,2035.51,2
DP0027,1,0;684;687;931;1007;731;1039;961;1100;0,08:01,17:11,179790,2157.48,150,35.60,200,2543.08,3
DP0028,2,0;886;736;804;959;1081;994;1024;807;1086;0,08:00,16:43,181308,2538.31,150,12.40,300,3000.71,3
DP0029,2,0;830;764;771;977;680;1057;904;668;885;776;1019;0,08:16,17:13,160293,2244.10,100,3.20,300,2647.30,2
DP0030,2,0;1075;822;669;0,08:00,15:54,137724,1928.14,50,86.40,300,2364.54,1
DP0031,1,0;859;821;1033;726;723;912;779;918;1064;0,08:32,16:41,174754,2097.05,100,1.60,200,2398.65,2
DP0032,1,0;853;747;1025;867;1001;696;704;737;1027;0,08:09,16:33,191053,2292.64,150,0.00,200,2642.64,3
DP0033,1,0;922;870;797;860;1023;791;980;785;1067;0,08:32,16:04,144358,1732.30,100,1.60,200,2033.90,2
DP0034,1,0;751;1051;972;1020;772;811;920;1062;0,08:23,16:12,142704,1712.45,150,20.80,200,2083.25,3
DP0035,1,0;809;930;819;1090;707;752;936;672;837;0,08:26,15:44,135143,1621.72,50,0.00,200,1871.72,1
DP0036,2,0;775;987;858;711;1097;0,08:39,15:52,160466,2246.52,50,34.80,300,2631.32,1
DP0037,1,0;813;1055;907;855;801;798;677;742;919;0,08:43,15:38,116555,1398.66,50,0.00,200,1648.66,1
DP0038,1,0;911;782;839;924;1068;882;952;1042;883;1021;0,08:39,17:24,174150,2089.80,150,4.40,200,2444.20,3
DP0039,1,0;755;722;981;900;1009;995;913;734;1049;0,08:18,16:17,154660,1855.92,100,8.00,200,2163.92,2
DP0040,2,0;802;843;689;749;0,08:48,12:54,41833,585.66,0,29.20,300,914.86,0
DP0041,1,0;862;950;966;878;864;957;888;0,08:13,17:04,187153,2245.84,0,37.20,200,2483.04,0
DP0042,1,0;927;720;743;768;1045;889;869;702;829;1031;0,08:11,17:30,200792,2409.50,100,4.40,200,2713.90,2
DP0043,1,0;910;816;863;1022;803;969;852;692;1015;0,09:05,16:34,103948,1247.38,100,19.60,200,1566.98,2
DP0044,1,0;820;681;872;1029;928;847;812;1076;0,09:37,16:51,139528,1674.34,100,9.20,200,1983.54,2
DP0045,1,0;746;698;1053;946;963;890;795;1041;895;1016;0,08:48,17:28,179187,2150.24,150,0.00,200,2500.24,3
DP0046,2,0;953;1093;916;760;834;823;740;857;1077;0,08:00,16:07,161852,2265.93,100,6.80,300,2672.73,2
DP0047,2,0;781;998;777;1035;902;709;757;1079;732;0,08:23,15:58,120357,1685.00,100,14.40,300,2099.40,2
DP0048,2,0;728;690;914;691;962;1056;905;993;1091;0,08:09,16:01,165167,2312.34,100,0.00,300,2712.34,2
DP0049,2,0;938;903;773;1006;735;1073;937;945;810;1096;0,08:18,16:00,131266,1837.72,150,0.00,300,2287.72,3
DP0050,2,0;955;745;1071;965;971;678;0,08:31,15:19,114657,1605.20,50,34.80,300,1990.00,1
DP0051,2,0;767;865;1072;954;790;0,09:19,13:41,52848,739.87,50,18.40,300,1108.27,1
DP0052,2,0;1066;718;1078;0,08:00,15:27,88571,1239.99,100,99.60,300,1739.59,2
DP0053,2,0;868;934;796;676;840;750;1034;679;1048;0,09:06,16:28,141121,1975.69,100,0.00,300,2375.69,2
DP0054,1,0;754;682;826;700;717;710;932;0,09:17,14:19,72989,875.87,0,0.00,200,1075.87,0
DP0055,1,0;763;871;738;846;808;693;1046;0,08:42,14:06,91817,1101.80,50,0.00,200,1351.80,1
