trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;955;764;941;973;680;721;0,08:31,13:51,95945,1343.23,0,8.80,300,1652.03,0
DP0002,1,0;870;797;805;1084;778;844;748;923;1008;0,08:49,15:59,128419,1541.03,100,0.00,200,1841.03,2
DP0003,1,0;817;794;686;1003;701;1026;909;0,09:28,15:01,99293,1191.52,100,0.00,200,1491.52,2
DP0004,1,0;831;738;907;910;669;740;1066;0,08:39,15:42,126274,1515.29,50,22.80,200,1788.09,1
DP0005,2,0;712;874;725;942;883;936;1043;0,09:14,16:06,131893,1846.50,50,16.00,300,2212.50,1
DP0006,2,0;903;986;851;931;1007;696;1081;881;675;1014;0,08:09,16:47,178296,2496.14,150,0.00,300,2946.14,3
DP0007,2,0;673;804;768;671;959;1004;815;0,08:54,15:33,152790,2139.06,50,0.00,300,2489.06,1
DP0008,1,0;821;1083;958;766;702;787;795;829;1065;0,08:17,17:25,197377,2368.52,100,14.80,200,2683.32,2
DP0009,1,0;917;912;1071;837;0,10:08,16:06,103741,1244.89,50,44.40,200,1539.29,1
DP0010,1,0;801;855;808;676;803;969;949;1030;0,09:50,16:01,97272,1167.26,50,4.00,200,1421.26,1
DP0011,1,0;871;796;1055;846;693;714;1017;0,09:05,14:30,93159,1117.91,100,0.00,200,1417.91,2
DP0012,1,0;841;697;1036;726;761;1073;724;1067;0,09:10,16:02,118234,1418.81,150,10.00,200,1778.81,3
DP0013,2,0;816;868;863;814;800;984;713;1031;895;1059;0,08:37,17:02,163077,2283.08,100,2.00,300,2685.08,2
DP0014,1,0;688;968;1089;1074;762;935;731;864;836;1044;0,08:00,17:15,198269,2379.23,150,4.80,200,2734.03,3
DP0015,1,0;956;985;1045;736;774;739;858;983;1032;0,08:00,17:14,196633,2359.60,100,17.20,200,2676.80,2
DP0016,2,0;893;674;1068;924;1098;786;913;1025;1052;0,08:00,16:27,165093,2311.30,200,14.40,300,2825.70,4
DP0017,1,0;930;771;997;755;1060;937;948;940;964;1013;0,08:52,16:34,121487,1457.84,100,4.40,200,1762.24,2
DP0018,2,0;826;943;752;707;992;990;873;694;0,09:06,15:21,107356,1502.98,0,0.80,300,1803.78,0
DP0019,1,0;792;1040;769;1041;789;1011;807;0,08:11,16:01,174094,2089.13,150,19.60,200,2458.73,3
DP0020,2,0;886;780;987;1039;704;824;1090;0,08:00,16:19,174342,2440.79,100,30.00,300,2870.79,2
DP0021,1,0;856;1012;843;939;975;710;717;932;0,08:46,14:37,88370,1060.44,50,0.00,200,1310.44,1
DP0022,1,0;865;820;866;806;897;678;919;0,09:14,15:21,96152,1153.82,0,15.60,200,1369.42,0
DP0023,1,0;830;819;743;1009;878;882;915;918;880;1024;0,08:16,17:15,169087,2029.04,100,12.40,200,2341.44,2
DP0024,1,0;953;916;823;1016;951;1058;838;753;692;1015;0,08:00,16:52,169982,2039.78,150,8.80,200,2398.58,3
DP0025,2,0;695;1099;703;840;1092;750;898;679;852;1061;0,08:50,17:05,148078,2073.09,150,4.00,300,2527.09,3
DP0026,1,0;862;775;933;1010;708;889;888;1100;0,08:13,17:23,192669,2312.03,100,29.60,200,2641.63,2
DP0027,1,0;996;988;927;946;1094;861;818;1038;0,08:25,15:53,170307,2043.68,100,0.00,200,2343.68,2
DP0028,1,0;767;828;681;1076;732;0,09:19,14:00,107425,1289.10,50,0.00,200,1539.10,1
DP0029,1,0;899;849;733;1097;944;857;1085;0,08:38,15:36,137394,1648.73,100,15.20,200,1963.93,2
DP0030,2,0;989;1069;751;1095;859;1080;734;970;967;0,08:25,15:46,137959,1931.43,150,0.00,300,2381.43,3
DP0031,1,0;722;1033;729;926;833;892;896;961;1054;0,08:07,16:49,193959,2327.51,100,5.60,200,2633.11,2
DP0032,1,0;850;735;894;758;1023;785;0,08:34,15:29,104023,1248.28,50,42.40,200,1540.68,1
DP0033,1,0;853;884;747;1042;977;677;791;742;0,08:09,15:11,137824,1653.89,50,4.80,200,1908.69,1
DP0034,1,0;1048;934;991;921;1091;980;810;799;0,08:00,15:45,117727,1412.72,100,31.60,200,1744.32,2
DP0035,1,0;699;720;1082;860;1053;962;711;727;784;1064;0,08:26,17:05,177154,2125.85,150,0.00,200,2475.85,3
DP0036,1,0;887;1087;981;723;901;1002;879;952;994;1028;0,08:19,16:45,166889,2002.67,150,0.00,200,2352.67,3
DP0037,1,0;999;684;825;972;978;1020;811;772;1062;1050;0,08:19,16:49,170286,2043.43,150,0.00,200,2393.43,3
DP0038,2,0;908;827;1077;832;875;737;993;706;1006;0,08:43,16:50,169004,2366.06,100,3.60,300,2769.66,2
DP0039,1,0;1096;1027;848;0,08:00,14:13,85552,1026.62,100,71.60,200,1398.22,2
DP0040,1,0;746;698;976;1078;705;929;1018;906;1086;0,08:48,16:33,136440,1637.28,150,10.40,200,1997.68,3
DP0041,1,0;782;744;966;839;1021;683;842;877;779;1063;0,08:17,16:09,137854,1654.25,100,0.00,200,1954.25,2
DP0042,1,0;763;911;682;922;685;1005;672;945;1037;0,08:42,15:34,113792,1365.50,100,0.00,200,1665.50,2
DP0043,2,0;802;947;759;783;700;798;793;0,08:48,14:29,75654,1059.16,0,14.80,300,1373.96,0
DP0044,2,0;914;670;1075;691;963;822;957;869;1051;0,08:34,17:29,208054,2912.76,100,4.40,300,3317.16,2
DP0045,2,0;809;730;900;687;1070;904;812;1019;0,08:26,16:28,181159,2536.23,100,8.00,300,2944.23,2
DP0046,1,0;741;715;1079;781;709;668;776;885;1072;0,09:04,16:34,99855,1198.26,100,22.40,200,1520.66,2
DP0047,1,0;788;770;1029;872;867;1000;765;920;835;0,08:02,16:16,156243,1874.92,50,12.00,200,2136.92,1
DP0048,1,0;998;777;1035;902;757;1057;965;0,09:13,16:20,132628,1591.54,100,21.60,200,1913.14,2
DP0049,1,0;982;728;690;834;1093;760;1056;845;890;905;1049;0,08:07,17:03,167523,2010.28,150,0.00,200,2360.28,3
DP0050,2,0;891;719;1001;745;995;960;971;0,08:47,15:34,131532,1841.45,50,13.60,300,2205.05,1
DP0051,2,0;773;950;938;716;0,08:36,12:42,102412,1433.77,0,0.00,300,1733.77,0
DP0052,2,0;1022;854;1034;876;718;0,08:00,14:47,86138,1205.93,100,60.40,300,1666.33,2
DP0053,1,0;813;754;974;689;749;0,08:43,13:05,56263,675.16,0,16.00,200,891.16,0
DP0054,2,0;925;756;1047;979;928;847;1088;0,08:32,16:59,137331,1922.63,100,51.20,300,2373.83,2
