trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;120;70;302;48;1007;300;270;138;1094;0,08:00,16:42,190630,2287.56,100,7.60,200,2595.16,2
DP0002,1,0;149;1044;72;303;56;1056;83;1059;0,08:16,16:04,173283,2079.40,150,6.00,200,2435.40,3
DP0003,1,0;111;185;1010;39;1045;308;1100;49;90;1038;0,08:00,16:57,192800,2313.60,200,0.00,200,2713.60,4
DP0004,2,0;266;282;1090;118;290;151;2;200;1024;0,08:58,16:06,127513,1785.18,100,0.00,300,2185.18,2
DP0005,1,0;20;132;26;50;192;315;76;309;1043;0,08:00,16:38,195233,2342.80,50,3.20,200,2596.00,1
DP0006,1,0;194;203;258;1039;213;228;105;209;201;1097;1065;0,08:00,17:19,186239,2234.87,150,0.00,200,2584.87,3
DP0007,1,0;198;115;1009;225;121;280;169;125;1015;0,08:33,17:14,178162,2137.94,100,12.80,200,2450.74,2
DP0008,1,0;42;35;1075;253;1031;263;297;295;12;1016;0,08:40,17:55,202381,2428.57,150,2.40,200,2780.97,3
DP0009,2,0;61;52;159;296;265;202;166;1037;0,08:28,16:11,152902,2140.63,50,14.40,300,2505.03,1
DP0010,1,0;129;1033;16;306;278;65;96;1082;0,08:00,16:11,187795,2253.54,100,8.00,200,2561.54,2
DP0011,2,0;313;103;244;190;245;1011;112;211;276;0,08:14,16:12,169920,2378.88,50,0.00,300,2728.88,1
DP0012,1,0;256;215;174;162;1041;53;195;86;1048;0,08:26,16:51,190620,2287.44,100,0.00,200,2587.44,2
DP0013,1,0;101;251;81;1084;255;279;99;248;1067;74;1027;0,08:34,17:23,160344,1924.13,150,0.00,200,2274.13,3
DP0014,1,0;102;31;1006;25;318;1004;104;89;242;1040;1081;0,08:26,17:21,165323,1983.88,200,0.00,200,2383.88,4
DP0015,1,0;224;1087;145;60;21;139;219;1025;11;1028;0,08:03,17:08,179405,2152.86,150,10.00,200,2512.86,3
DP0016,1,0;57;281;170;64;106;330;80;311;1003;0,09:17,16:36,125265,1503.18,50,5.20,200,1758.38,1
DP0017,1,0;58;294;1005;32;6;236;46;301;119;28;1013;0,08:33,17:15,155278,1863.34,100,0.00,200,2163.34,2
DP0018,1,0;7;328;1052;133;246;40;29;304;205;1008;0,08:36,16:23,116853,1402.24,100,8.40,200,1710.64,2
DP0019,2,0;261;262;227;1;1002;299;127;24;1026;0,08:00,16:53,192382,2693.35,100,11.60,300,3104.95,2
DP0020,2,0;1020;22;5;268;241;222;0,08:00,15:11,152230,2131.22,50,26.40,300,2507.62,1
DP0021,1,0;147;143;179;1083;51;19;231;1058;0,08:09,16:24,208365,2500.38,100,0.80,200,2801.18,2
DP0022,1,0;234;67;239;1089;62;285;235;274;77;1093;0,08:00,17:25,214639,2575.67,100,0.00,200,2875.67,2
DP0023,1,0;153;207;329;168;78;1018;163;1022;148;1017;0,08:33,16:19,112760,1353.12,150,9.60,200,1712.72,3
DP0024,1,0;288;193;88;71;44;1055;0,09:22,14:48,102589,1231.07,50,8.40,200,1489.47,1
DP0025,1,0;9;157;332;160;321;177;94;0,08:34,14:21,108362,1300.34,0,0.40,200,1500.74,0
DP0026,1,0;113;1034;59;1078;23;182;66;212;1030;0,08:36,16:46,114140,1369.68,150,31.20,200,1750.88,3
DP0027,1,0;134;175;240;1057;79;1035;208;38;95;27;1049;0,08:18,16:53,146535,1758.42,150,0.80,200,2109.22,3
DP0028,2,0;45;272;97;85;214;82;10;1060;191;1086;0,08:29,16:52,136677,1913.48,100,13.20,300,2326.68,2
DP0029,2,0;107;324;1050;165;305;317;0,10:37,16:17,118128,1653.79,50,6.00,300,2009.79,1
DP0030,1,0;189;188;249;1070;326;331;116;1051;68;1062;0,08:40,17:15,173290,2079.48,150,0.00,200,2429.48,3
DP0031,1,0;327;277;144;271;1066;150;1085;1023;314;1014;0,08:09,16:19,154988,1859.86,200,0.00,200,2259.86,4
DP0032,1,0;247;156;123;73;173;1092;221;91;1099;0,08:48,16:14,142082,1704.98,100,0.00,200,2004.98,2
DP0033,1,0;254;291;117;298;1073;8;0,09:19,15:35,135821,1629.85,50,11.60,200,1891.45,1
DP0034,2,0;154;14;232;1061;269;230;0,10:45,15:22,77717,1088.04,50,0.00,300,1438.04,1
