trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;185;192;19;315;0,08:00,15:33,158724,1904.69,0,56.00,200,2160.69,0
DP0002,1,0;327;277;256;1041;73;245;53;1011;0,08:09,15:10,147284,1767.41,100,0.00,200,2067.41,2
DP0003,1,0;247;1016;156;263;122;1053;108;201;1027;0,08:48,16:52,175732,2108.78,150,0.00,200,2458.78,3
DP0004,2,0;7;1082;272;85;93;41;181;259;191;1008;0,08:36,16:32,125628,1758.79,100,8.00,300,2166.79,2
DP0005,1,0;102;159;227;1039;285;209;96;76;146;1004;0,08:26,17:34,176082,2112.98,100,12.40,200,2425.38,2
DP0006,2,0;302;70;268;1001;333;176;222;252;1013;0,08:00,16:38,191765,2684.71,100,5.20,300,3089.91,2
DP0007,1,0;4;81;30;186;1034;23;221;1058;293;1055;0,08:43,16:46,140484,1685.81,150,3.60,200,2039.41,3
DP0008,1,0;126;145;32;197;1007;13;260;28;1071;0,08:46,17:21,182939,2195.27,100,8.00,200,2503.27,2
DP0009,1,0;244;262;1;50;1045;235;274;12;1040;0,08:00,16:58,194260,2331.12,100,11.60,200,2642.72,2
DP0010,1,0;131;196;22;1025;5;1029;322;317;1076;0,08:32,16:43,179670,2156.04,150,0.00,200,2506.04,3
DP0011,1,0;233;149;332;275;310;1094;118;1052;166;276;1032;0,08:24,16:54,145614,1747.37,150,0.00,200,2097.37,3
DP0012,2,0;215;179;51;213;1074;231;3;242;1060;0,08:22,17:06,200822,2811.51,100,3.20,300,3214.71,2
DP0013,2,0;243;67;1062;331;326;219;139;87;1095;0,08:04,17:21,232460,3254.44,100,0.00,300,3654.44,2
DP0014,1,0;144;16;308;1075;195;289;309;0,08:43,16:12,170095,2041.14,50,12.40,200,2303.54,1
DP0015,1,0;103;20;132;162;1056;298;89;1087;11;0,08:00,16:30,194309,2331.71,100,0.00,200,2631.71,2
DP0016,1,0;194;21;1002;206;48;110;270;295;1031;0,08:00,17:09,216946,2603.35,100,5.60,200,2908.95,2
DP0017,2,0;157;184;100;60;6;1099;47;1046;0,08:24,15:48,164781,2306.93,100,0.00,300,2706.93,2
DP0018,1,0;123;1093;306;56;278;65;75;1026;0,08:04,16:09,180952,2171.42,100,9.20,200,2480.62,2
DP0019,2,0;1050;325;155;267;69;165;0,08:00,14:56,119970,1679.58,50,35.60,300,2065.18,1
DP0020,2,0;313;1081;238;210;1009;299;301;119;1049;0,08:14,16:50,143742,2012.39,150,28.00,300,2490.39,3
DP0021,1,0;188;134;240;15;34;1088;116;1070;1057;0,08:24,15:51,142657,1711.88,150,0.00,200,2061.88,3
DP0022,2,0;288;170;284;97;1024;33;135;1084;0,09:22,16:24,111130,1555.82,100,18.00,300,1973.82,2
DP0023,1,0;174;143;1083;225;121;105;49;104;265;1038;0,08:00,17:03,197251,2367.01,100,0.00,200,2667.01,2
DP0024,2,0;57;1017;37;14;154;283;1030;148;0,09:17,15:14,92048,1288.67,100,0.80,300,1689.47,2
DP0025,1,0;220;1012;250;101;64;124;248;0,08:51,14:28,81277,975.32,50,10.40,200,1235.72,1
DP0026,1,0;329;88;232;1015;99;264;43;1096;0,08:52,15:20,118958,1427.50,100,0.00,200,1727.50,2
