trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;1004;628;0,08:00,12:11,86031,1032.37,50,34.40,200,1316.77,1
DP0002,1,0;502;379;493;1060;345;417;1014;525;0,08:42,16:03,149549,1794.59,100,6.40,200,2100.99,2
DP0003,1,0;613;507;1040;517;552;629;1026;0,08:41,16:15,177929,2135.15,100,10.40,200,2445.55,2
DP0004,1,0;428;511;1070;377;1020;339;530;1051;0,09:09,15:58,137027,1644.32,150,0.00,200,1994.32,3
DP0005,1,0;593;349;644;609;1055;459;612;0,08:44,14:13,88886,1066.63,50,3.20,200,1319.83,1
DP0006,2,0;623;592;1039;637;359;521;439;1100;0,08:24,16:48,186335,2608.69,100,14.00,300,3022.69,2
DP0007,1,0;625;1005;482;1053;1081;461;382;346;626;1067;0,08:04,17:16,201885,2422.62,200,1.20,200,2823.82,4
DP0008,1,0;430;409;450;635;361;506;1082;587;595;1023;0,08:53,17:22,153017,1836.20,100,7.20,200,2143.40,2
DP0009,1,0;655;1057;554;601;376;515;398;504;1072;0,09:17,16:26,128698,1544.38,100,0.00,200,1844.38,2
DP0010,2,0;369;411;574;647;611;524;550;510;475;1096;0,08:57,16:20,115557,1617.80,50,0.00,300,1967.80,1
DP0011,2,0;529;666;608;446;397;1030;590;1017;0,09:04,15:47,108450,1518.30,100,11.60,300,1929.90,2
DP0012,2,0;343;405;540;583;390;1089;395;431;412;1095;0,08:00,17:26,209014,2926.20,100,4.00,300,3330.20,2
DP0013,1,0;634;422;549;486;1098;451;372;536;1050;0,08:40,17:01,175020,2100.24,100,6.00,200,2406.24,2
DP0014,1,0;538;394;453;578;426;1078;447;1048;0,08:30,14:49,112622,1351.46,100,0.00,200,1651.46,2
DP0015,1,0;636;370;355;1056;567;353;639;579;619;1034;0,08:02,17:18,200434,2405.21,100,4.40,200,2709.61,2
DP0016,1,0;368;429;1073;464;443;667;599;433;1085;0,08:01,16:48,209540,2514.48,100,0.00,200,2814.48,2
DP0017,2,0;456;404;357;642;1077;607;513;472;1022;0,08:29,16:36,142578,1996.09,100,17.20,300,2413.29,2
