trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;364;355;353;567;1053;639;1021;0,08:41,15:41,164042,1968.50,100,3.20,200,2271.70,2
DP0002,1,0;384;482;1056;633;589;521;551;1098;0,08:38,16:39,197061,2364.73,100,0.00,200,2664.73,2
DP0003,1,0;625;1009;358;405;583;1083;572;395;1005;0,08:04,16:24,188173,2258.08,150,0.00,200,2608.08,3
DP0004,1,0;334;596;370;636;635;1082;576;342;607;1066;0,08:20,16:50,169847,2038.16,100,0.00,200,2338.16,2
DP0005,1,0;562;483;343;1074;337;585;433;509;1032;0,08:27,16:28,170627,2047.52,100,0.40,200,2347.92,2
DP0006,1,0;577;541;419;642;548;503;381;1093;579;1023;0,09:18,17:37,162322,1947.86,100,0.00,200,2247.86,2
DP0007,1,0;497;498;357;651;1031;560;558;1091;619;1058;0,08:25,17:32,184470,2213.64,150,8.80,200,2572.44,3
DP0008,1,0;539;609;603;1078;578;365;545;1018;516;1048;0,08:48,16:25,124442,1493.30,150,0.00,200,1843.30,3
DP0009,2,0;444;474;1010;359;527;431;415;1060;0,08:09,17:28,193671,2711.39,100,32.80,300,3144.19,2
DP0010,2,0;622;507;379;658;614;1002;667;375;626;1024;0,08:12,17:30,211569,2961.97,100,0.00,300,3361.97,2
DP0011,1,0;602;570;454;612;1017;0,10:41,14:45,58755,705.06,50,8.00,200,963.06,1
DP0012,1,0;653;1070;559;555;432;586;624;515;536;1069;0,08:09,16:42,172706,2072.47,100,0.00,200,2372.47,2
DP0013,1,0;543;542;437;544;423;380;525;0,09:06,14:31,81224,974.69,0,5.60,200,1180.29,0
DP0014,1,0;374;598;377;522;1020;373;398;1079;490;1026;0,08:07,17:11,173211,2078.53,150,12.40,200,2440.93,3
DP0015,1,0;554;1057;418;0,08:41,12:03,90810,1089.72,50,0.40,200,1340.12,1
DP0016,1,0;501;428;532;489;391;440;504;0,09:11,14:35,91259,1095.11,0,0.00,200,1295.11,0
DP0017,1,0;410;592;1039;637;629;386;506;595;1043;0,08:24,17:05,167260,2007.12,100,18.00,200,2325.12,2
DP0018,1,0;409;1100;631;533;427;469;371;584;1040;0,08:39,16:56,184782,2217.38,100,0.00,200,2517.38,2
DP0019,2,0;394;644;453;608;1022;524;472;455;1086;0,08:28,15:42,132582,1856.15,100,0.00,300,2256.15,2
DP0020,1,0;399;341;413;571;1094;457;0,09:26,14:38,106833,1282.00,50,0.00,200,1532.00,1
DP0021,1,0;605;531;1037;470;1071;496;367;372;630;1044;0,08:47,16:59,135858,1630.30,150,9.60,200,1989.90,3
DP0022,1,0;430;492;467;1038;396;1052;481;360;508;1008;0,08:53,16:28,123756,1485.07,150,0.40,200,1835.47,3
DP0023,2,0;462;529;349;335;392;563;1013;550;1067;0,08:44,15:25,105043,1470.60,100,0.00,300,1870.60,2
DP0024,1,0;575;487;1045;421;537;350;594;439;1027;0,08:00,16:38,203198,2438.38,100,0.00,200,2738.38,2
DP0025,1,0;340;420;1095;387;664;1012;0,08:56,14:23,120127,1441.52,100,0.00,200,1741.52,2
DP0026,1,0;1007;540;362;0,08:00,14:57,153265,1839.18,50,56.40,200,2145.58,1
DP0027,1,0;388;500;424;1089;519;378;552;451;1090;0,08:00,16:32,185743,2228.92,100,6.00,200,2534.92,2
DP0028,1,0;368;1041;390;599;620;547;491;1042;0,08:01,17:24,197089,2365.07,100,32.40,200,2697.47,2
DP0029,2,0;640;665;663;376;601;494;557;652;0,08:20,15:26,111554,1561.76,0,19.20,300,1880.96,0
DP0030,2,0;634;347;363;623;465;1080;480;600;0,08:40,16:06,167732,2348.25,50,0.00,300,2698.25,1
DP0031,1,0;553;565;351;615;1016;617;505;1034;0,08:54,15:59,134167,1610.00,100,8.00,200,1918.00,2
DP0032,2,0;643;1025;393;573;1081;656;434;436;1028;0,08:33,16:21,158403,2217.64,150,0.80,300,2668.44,3
DP0033,1,0;336;610;1054;484;1073;628;477;510;535;0,08:59,15:52,115390,1384.68,100,0.00,200,1684.68,2
DP0034,1,0;458;449;488;613;523;638;530;1003;0,08:17,16:04,139577,1674.92,50,22.40,200,1947.32,1
DP0035,2,0;460;517;618;1001;569;556;499;471;1051;0,08:04,17:27,179904,2518.66,100,28.80,300,2947.46,2
DP0036,1,0;473;666;580;538;446;495;397;590;654;0,08:37,15:18,90988,1091.86,0,7.20,200,1299.06,0
DP0037,1,0;606;534;566;448;1062;435;650;1049;0,08:33,15:44,139790,1677.48,100,7.20,200,1984.68,2
DP0038,1,0;456;429;502;1097;582;447;661;513;1030;0,08:29,15:58,144483,1733.80,100,0.00,200,2033.80,2
DP0039,1,0;514;1011;361;528;344;632;588;1036;0,08:38,16:25,161495,1937.94,100,11.60,200,2249.54,2
DP0040,1,0;416;649;452;1033;406;382;346;461;1087;0,09:01,17:02,169326,2031.91,100,0.80,200,2332.71,2
DP0041,1,0;404;1077;407;627;414;1099;383;604;1055;0,08:51,16:14,140210,1682.52,150,0.00,200,2032.52,3
DP0042,1,0;389;441;478;400;468;641;352;476;0,09:06,15:06,93420,1121.04,0,1.20,200,1322.24,0
DP0043,1,0;646;402;464;443;1004;587;662;1065;0,08:26,16:14,155750,1869.00,100,15.20,200,2184.20,2
DP0044,1,0;1064;385;1075;621;356;0,08:00,14:20,109373,1312.48,100,38.40,200,1650.88,2
DP0045,1,0;511;1035;425;648;348;526;1029;339;1047;1076;0,09:24,17:47,164274,1971.29,200,0.00,200,2371.29,4
DP0046,1,0;422;403;597;549;1068;486;412;479;475;1096;0,08:16,16:39,164481,1973.77,100,0.00,200,2273.77,2
DP0047,2,0;564;657;660;1006;450;493;438;581;1019;0,08:22,15:59,152583,2136.16,100,0.00,300,2536.16,2
DP0048,1,0;593;338;366;466;1014;417;568;1063;0,08:44,15:20,105305,1263.66,100,9.60,200,1573.26,2
DP0049,1,0;463;408;616;442;591;520;0,09:19,14:50,60925,731.10,0,30.00,200,961.10,0
DP0050,1,0;518;1059;369;1085;647;611;1084;345;401;0,08:28,15:28,121140,1453.68,150,0.00,200,1803.68,3
DP0051,1,0;645;354;459;1046;0,09:18,13:08,49062,588.74,50,19.60,200,858.34,1
DP0052,1,0;574;411;426;659;1092;546;1061;512;1015;0,08:50,16:38,132297,1587.56,150,13.20,200,1950.76,3
DP0053,1,0;655;1088;445;1050;485;561;0,09:17,14:41,116402,1396.82,100,0.00,200,1696.82,2
