trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;20;215;35;1082;318;298;136;200;276;1013;0,08:00,16:44,172233,2066.80,100,4.80,200,2371.60,2
DP0002,1,0;9;282;126;6;1068;286;139;219;27;1043;0,08:34,17:13,164499,1973.99,100,5.60,200,2279.59,2
DP0003,1,0;14;232;78;168;66;182;44;1066;0,09:36,16:54,125926,1511.11,50,16.40,200,1777.51,1
DP0004,1,0;313;1097;174;162;56;1056;297;211;74;1023;0,08:14,16:59,172865,2074.38,150,5.20,200,2429.58,3
DP0005,1,0;224;117;115;227;1002;169;299;146;90;1005;0,08:03,17:31,158172,1898.06,100,29.20,200,2227.26,2
DP0006,1,0;251;52;1100;159;121;270;12;274;1093;0,08:45,17:36,198901,2386.81,100,7.20,200,2694.01,2
DP0007,1,0;254;199;275;310;1080;217;95;311;1003;0,09:19,16:42,139923,1679.08,100,0.00,200,1979.08,2
DP0008,1,0;143;26;1045;1;300;1007;13;222;1063;0,08:08,16:49,204497,2453.96,150,0.00,200,2803.96,3
DP0009,1,0;111;234;197;241;231;138;0,08:00,16:24,189182,2270.18,0,38.00,200,2508.18,0
DP0010,1,0;243;1001;267;21;1087;181;1067;0,08:04,15:21,148816,1785.79,150,17.20,200,2152.99,3
DP0011,1,0;129;203;225;1074;48;110;280;252;1071;0,08:00,16:38,178739,2144.87,100,11.20,200,2456.07,2
DP0012,1,0;128;321;183;218;116;1047;165;24;1069;0,09:07,17:07,137825,1653.90,100,16.00,200,1969.90,2
DP0013,1,0;260;317;0,12:14,15:58,135669,1628.03,0,0.00,200,1828.03,0
DP0014,1,0;101;45;238;210;236;46;104;1021;28;1095;0,08:34,17:00,147120,1765.44,100,9.60,200,2075.04,2
DP0015,1,0;188;175;1035;84;151;290;29;8;0,08:24,15:06,122487,1469.84,50,4.40,200,1724.24,1
DP0016,1,0;1085;88;71;1099;91;221;23;293;1055;0,08:00,16:45,137042,1644.50,150,34.40,200,2028.90,3
DP0017,1,0;142;320;268;155;1094;40;1008;0,08:43,15:00,135646,1627.75,100,0.00,200,1927.75,2
DP0018,1,0;57;54;79;177;80;287;208;1088;0,09:17,16:41,141287,1695.44,50,12.80,200,1958.24,1
DP0019,1,0;244;1053;262;105;1033;49;108;201;1036;1065;0,08:00,17:16,197149,2365.79,200,5.60,200,2771.39,4
DP0020,1,0;291;17;107;216;92;180;161;1072;0,09:08,15:16,96808,1161.70,50,3.20,200,1414.90,1
DP0021,1,0;36;272;102;150;1034;130;1059;0,09:34,15:40,126711,1520.53,100,0.00,200,1820.53,2
DP0022,1,0;266;328;1073;172;85;309;33;259;191;1032;0,08:58,16:40,131077,1572.92,100,0.00,200,1872.92,2
DP0023,1,0;123;277;1077;263;1075;122;195;112;86;1084;0,08:04,16:48,179344,2152.13,150,1.60,200,2503.73,3
DP0024,1,0;103;261;50;213;1039;206;1009;55;87;1062;0,08:00,17:21,193550,2322.60,150,8.80,200,2681.40,3
DP0025,1,0;1004;61;306;147;228;209;75;0,08:00,15:45,165855,1990.26,50,20.40,200,2260.66,1
DP0026,1,0;109;22;316;325;176;333;1025;119;166;1096;0,08:13,16:26,142906,1714.87,100,7.20,200,2022.07,2
DP0027,1,0;31;190;73;156;1016;245;53;135;125;1014;0,08:48,17:13,165516,1986.19,100,0.00,200,2286.19,2
DP0028,1,0;258;62;192;308;1054;83;0,08:17,15:00,176786,2121.43,50,2.80,200,2374.23,1
DP0029,1,0;220;170;319;264;1015;212;269;1030;0,08:51,16:07,93646,1123.75,100,31.60,200,1455.35,2
DP0030,1,0;196;1029;137;326;331;152;322;178;1079;0,08:04,16:59,155311,1863.73,100,28.80,200,2192.53,2
DP0031,1,0;113;167;30;1006;255;289;41;1037;114;1012;0,08:36,16:34,143974,1727.69,150,0.00,200,2077.69,3
DP0032,1,0;237;42;271;144;279;63;1064;0,08:35,14:36,121934,1463.21,50,0.00,200,1713.21,1
DP0033,1,0;281;160;1026;324;164;94;257;0,09:48,15:25,102804,1233.65,50,0.00,200,1483.65,1
DP0034,1,0;184;1083;179;39;51;19;3;76;265;1052;0,08:03,17:21,208667,2504.00,100,1.20,200,2805.20,2
DP0035,1,0;25;67;239;1089;285;235;65;295;1027;0,08:13,16:54,204222,2450.66,100,0.00,200,2750.66,2
DP0036,1,0;327;256;1031;253;1011;173;1058;148;1017;0,08:09,15:47,151935,1823.22,200,0.00,200,2223.22,4
DP0037,1,0;312;70;302;1040;82;10;314;1091;0,08:16,16:27,176621,2119.45,100,13.60,200,2433.05,2
DP0038,1,0;153;1061;329;1018;163;47;1078;0,08:33,16:04,116081,1392.97,150,38.80,200,1781.77,3
DP0039,1,0;4;198;32;1060;97;1024;2;1090;11;1049;0,08:43,16:50,149700,1796.40,200,0.80,200,2197.20,4
DP0040,2,0;273;186;81;93;204;124;229;0,08:52,15:26,106726,1494.16,0,20.80,300,1814.96,0
DP0041,2,0;154;64;106;171;43;307;0,10:45,15:21,77261,1081.65,0,0.00,300,1381.65,0
