maxDistance, totalDistance
247069.0	208297.0
211640.0	123091.0
246331.0	156322.0
223479.0	175394.0
231220.0	134588.0
255541.0	168063.0
232655.0	127495.0
231482.0	175719.0
252202.0	172077.0
255191.0	165303.0
243077.0	172241.0
238966.0	196940.0
262977.0	213631.0
234117.0	147251.0
263163.0	191925.0
277110.0	191043.0
196459.0	114606.0
188600.0	113403.0
240844.0	174681.0
214012.0	140114.0
241420.0	174386.0
208967.0	141378.0
237942.0	160470.0
219210.0	154508.0
255683.0	191986.0
238316.0	165816.0
266979.0	199457.0
197762.0	112629.0
219773.0	120341.0
270260.0	171328.0
252048.0	154109.0
234335.0	137352.0
162871.0	83130.0
240853.0	175955.0
247548.0	136432.0
235586.0	165413.0
238356.0	158873.0

breakDistanceCount: 0
totalCost: Optional[88224.232]
totalDistance: Optional[5865747.0]
