trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;688;968;1045;766;702;774;1031;789;1099;0,08:00,17:29,211017,2532.20,150,16.80,200,2899.00,3
DP0002,2,0;744;729;775;696;1039;711;704;737;983;1012;0,08:09,17:06,189023,2646.32,100,2.40,300,3048.72,2
DP0003,1,0;821;926;985;1083;869;888;895;1016;0,08:17,17:18,183459,2201.51,100,30.00,200,2531.51,2
DP0004,1,0;999;673;719;725;674;1074;731;882;1098;1051;0,08:19,17:17,191995,2303.94,150,0.40,200,2654.34,3
DP0005,1,0;941;730;966;1087;997;1082;675;1014;0,08:22,15:15,138556,1662.67,150,1.60,200,2014.27,3
DP0006,1,0;911;682;819;685;1052;936;714;0,08:39,14:49,103333,1240.00,50,12.80,200,1502.80,1
DP0007,1,0;853;1025;924;917;1005;881;877;694;1013;0,08:09,16:06,151417,1817.00,150,8.80,200,2175.80,3
DP0008,1,0;796;1048;934;991;1078;864;727;1096;0,08:28,16:24,178317,2139.80,150,7.20,200,2497.00,3
DP0009,2,0;886;804;1007;931;876;838;1065;0,08:00,15:31,191778,2684.89,100,2.40,300,3087.29,2
DP0010,2,0;982;698;901;878;1009;948;724;1085;0,08:07,15:59,182575,2556.05,100,3.60,300,2959.65,2
DP0011,1,0;933;1010;958;762;833;836;952;942;883;1021;0,08:00,17:21,211950,2543.40,100,0.00,200,2843.40,2
DP0012,1,0;996;1084;697;938;806;897;748;960;1019;0,08:25,16:17,132182,1586.18,100,15.60,200,1901.78,2
DP0013,1,0;953;914;827;908;1011;705;929;1034;679;0,08:00,15:59,160684,1928.21,100,4.40,200,2232.61,2
DP0014,1,0;830;743;839;859;900;723;912;994;1071;0,08:16,16:07,147066,1764.79,50,7.20,200,2021.99,1
DP0015,1,0;865;741;715;781;709;909;1026;837;0,09:14,16:07,107833,1294.00,50,16.00,200,1560.00,1
DP0016,1,0;816;738;907;871;939;759;919;0,08:37,14:15,80777,969.32,0,11.20,200,1180.52,0
DP0017,1,0;788;770;1020;872;1070;904;812;847;1057;0,08:02,16:48,157433,1889.20,150,24.80,200,2264.00,3
DP0018,1,0;874;825;867;1001;978;1000;923;1028;0,09:18,16:06,138180,1658.16,100,0.00,200,1958.16,2
DP0019,1,0;823;976;1077;848;1022;0,10:09,15:04,119286,1431.43,100,0.00,200,1731.43,2
DP0020,2,0;870;988;733;858;890;905;857;1027;0,08:49,17:00,142485,1994.79,50,30.80,300,2375.59,1
DP0021,2,0;809;773;959;1100;787;957;708;889;1093;0,08:26,17:46,193852,2713.93,100,20.80,300,3134.73,2
DP0022,2,0;767;820;902;1079;686;1035;757;885;0,09:19,15:40,114396,1601.54,100,0.00,300,2001.54,2
DP0023,2,0;801;921;1059;951;740;753;906;1086;0,09:50,16:48,125697,1759.76,100,9.60,300,2169.36,2
DP0024,1,0;843;749;954;0,09:46,12:58,39117,469.40,0,21.20,200,690.60,0
DP0025,1,0;922;1024;950;1060;755;937;795;845;1091;0,08:32,17:01,169112,2029.34,150,11.60,200,2390.94,3
DP0026,1,0;751;817;794;861;1095;772;765;913;1050;0,08:23,16:28,156159,1873.91,100,8.80,200,2182.71,2
DP0027,1,0;728;690;1041;769;962;844;990;742;0,08:09,15:24,158592,1903.10,50,0.00,200,2153.10,1
DP0028,1,0;850;832;946;671;1002;879;896;892;915;1042;0,08:34,17:27,189661,2275.93,100,0.00,200,2575.93,2
DP0029,1,0;927;981;1040;736;963;739;984;713;829;1036;0,08:11,17:11,190737,2288.84,100,2.40,200,2591.24,2
DP0030,1,0;841;764;768;1073;803;1061;1015;0,09:10,16:00,162928,1955.14,150,0.00,200,2305.14,3
DP0031,2,0;670;849;1006;1008;973;734;776;668;1049;0,08:39,16:41,172430,2414.02,150,0.00,300,2864.02,3
DP0032,1,0;695;1092;703;840;1018;676;969;692;1046;0,08:50,15:47,118028,1416.34,150,0.00,200,1766.34,3
DP0033,2,0;856;1037;814;683;778;842;779;880;0,08:46,15:32,111287,1558.02,50,11.20,300,1919.22,1
DP0034,1,0;763;813;693;975;1032;945;1043;0,08:42,14:43,88343,1060.12,100,16.00,200,1376.12,2
DP0035,1,0;998;777;1090;977;677;791;810;0,09:13,15:20,127976,1535.71,50,0.00,200,1785.71,1
DP0036,1,0;831;868;863;846;1030;808;855;949;0,08:39,14:48,104711,1256.53,50,0.00,200,1506.53,1
DP0037,1,0;699;720;805;726;875;1097;761;918;1063;0,08:26,15:54,143573,1722.88,100,0.00,200,2022.88,2
DP0038,2,0;797;916;1056;691;822;961;1004;0,08:48,16:29,165497,2316.96,100,19.60,300,2736.56,2
DP0039,1,0;956;1089;851;687;1068;995;818;815;967;0,08:00,16:20,187946,2255.35,100,0.00,200,2555.35,2
DP0040,2,0;1069;1029;979;1088;0,08:00,15:39,120859,1692.03,150,76.80,300,2218.83,3
DP0041,1,0;866;752;771;680;873;940;784;1064;0,09:37,16:07,110149,1321.79,50,5.60,200,1577.39,1
DP0042,1,0;802;754;707;783;700;970;971;965;1080;0,08:48,16:15,124324,1491.89,50,9.20,200,1751.09,1
DP0043,2,0;903;780;987;935;1033;980;0,08:09,14:34,168372,2357.21,50,0.00,300,2707.21,1
DP0044,2,0;955;992;721;786;824;964;1067;0,08:31,16:23,132951,1861.31,50,38.80,300,2250.11,1
DP0045,1,0;947;899;798;689;716;974;785;807;0,09:14,15:26,99041,1188.49,0,3.20,200,1391.69,0
DP0046,2,0;893;747;745;1094;678;0,08:00,14:26,120071,1680.99,50,35.60,300,2066.59,1
DP0047,2,0;722;986;1053;760;834;1075;944;669;1066;0,08:07,16:00,164453,2302.34,150,0.00,300,2752.34,3
DP0048,2,0;910;718;0,09:05,14:37,65321,914.49,0,76.80,300,1291.29,0
