trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;340;1044;492;1090;350;629;386;1082;0,08:56,16:21,167053,2004.64,150,0.00,200,2354.64,3
DP0002,1,0;577;543;1063;470;616;0,09:18,13:12,66732,800.78,50,0.00,200,1050.78,1
DP0003,1,0;368;355;444;633;1056;589;579;1031;619;1091;0,08:01,17:11,194398,2332.78,150,4.40,200,2687.18,3
DP0004,1,0;458;575;424;658;1007;469;599;375;1004;0,08:17,16:55,202428,2429.14,100,0.00,200,2729.14,2
DP0005,1,0;467;409;631;443;632;588;1036;0,08:41,15:43,136894,1642.73,50,17.60,200,1910.33,1
DP0006,1,0;636;487;592;1074;583;337;552;451;536;1095;0,08:02,16:50,184523,2214.28,100,0.00,200,2514.28,2
DP0007,1,0;334;597;623;649;1009;486;372;412;1094;0,08:20,16:07,160847,1930.16,100,0.00,200,2230.16,2
DP0008,1,0;404;642;615;651;1016;503;381;1093;617;1086;0,08:51,17:16,167451,2009.41,150,0.00,200,2359.41,3
DP0009,1,0;542;562;410;566;1020;373;556;499;1029;0,09:02,16:51,162065,1944.78,100,0.00,200,2244.78,2
DP0010,1,0;456;610;1065;1078;365;342;607;505;1077;0,08:29,16:23,147381,1768.57,150,8.80,200,2127.37,3
DP0011,1,0;466;464;528;567;427;1097;382;587;1023;0,08:45,16:39,167125,2005.50,100,0.00,200,2305.50,2
DP0012,1,0;653;598;448;1062;445;485;367;1071;509;1034;0,08:09,17:08,185078,2220.94,150,4.40,200,2575.34,3
DP0013,1,0;364;507;416;1087;406;496;525;1012;0,08:41,16:07,132837,1594.04,100,16.40,200,1910.44,2
DP0014,1,0;645;1072;489;440;418;504;0,09:18,14:16,77989,935.87,50,8.00,200,1193.87,1
DP0015,1,0;460;403;422;549;1025;348;1098;434;436;1028;0,08:04,16:45,178684,2144.21,150,0.00,200,2494.21,3
DP0016,1,0;553;354;1017;612;0,08:54,14:09,38061,456.73,50,59.20,200,765.93,1
DP0017,1,0;538;394;1061;446;495;570;510;550;356;1096;0,08:30,15:49,112044,1344.53,100,0.40,200,1644.93,2
DP0018,1,0;497;1002;517;519;547;585;1052;0,08:25,16:26,173030,2076.36,100,24.00,200,2400.36,2
DP0019,1,0;609;603;644;351;455;472;0,09:06,14:40,88742,1064.90,0,17.60,200,1282.50,0
DP0020,2,0;500;474;1010;359;431;439;1054;0,08:00,16:53,189898,2658.57,100,36.40,300,3094.97,2
DP0021,1,0;402;482;379;637;1039;371;584;620;1068;0,08:38,17:18,193845,2326.14,100,4.80,200,2630.94,2
DP0022,1,0;478;338;541;647;563;475;591;0,09:13,14:45,99113,1189.36,0,0.00,200,1389.36,0
DP0023,1,0;655;555;377;1088;432;494;398;1079;0,09:17,15:58,130671,1568.05,100,0.00,200,1868.05,2
DP0024,2,0;441;473;349;1022;447;513;1059;0,09:33,15:15,106622,1492.71,100,0.00,300,1892.71,2
DP0025,2,0;596;384;465;396;656;630;1008;0,08:43,15:24,117538,1645.53,50,17.60,300,2013.13,1
DP0026,1,0;593;565;1064;524;611;1040;479;581;345;1037;0,08:44,16:30,134801,1617.61,150,0.00,200,1967.61,3
DP0027,1,0;518;419;385;1053;635;415;362;667;491;1060;0,08:28,17:18,163801,1965.61,100,11.20,200,2276.81,2
DP0028,1,0;428;425;1035;650;600;0,09:09,15:07,83903,1006.84,50,41.60,200,1298.44,1
DP0029,1,0;646;392;429;493;1024;1080;480;508;535;0,08:26,15:58,132364,1588.37,100,8.40,200,1896.77,2
DP0030,1,0;453;426;660;1073;484;628;417;476;0,08:18,14:59,131292,1575.50,50,0.00,200,1825.50,1
DP0031,1,0;341;1026;391;544;423;0,08:48,13:35,100326,1203.91,50,5.20,200,1459.11,1
DP0032,1,0;514;357;498;548;1092;545;546;604;516;1048;0,08:38,16:58,161331,1935.97,100,0.00,200,2235.97,2
DP0033,2,0;511;663;601;376;586;557;652;0,09:24,15:20,102252,1431.53,0,7.20,300,1738.73,0
DP0034,1,0;625;347;358;452;1045;572;594;433;1021;0,08:04,16:42,184877,2218.52,100,8.40,200,2526.92,2
DP0035,1,0;606;399;622;613;523;1047;490;520;0,08:33,15:35,133466,1601.59,50,7.20,200,1858.79,1
DP0036,1,0;502;1081;343;421;521;551;395;1075;0,08:42,17:15,180316,2163.79,100,20.80,200,2484.59,2
DP0037,1,0;1066;574;1099;661;383;0,08:00,15:22,110949,1331.39,100,62.40,200,1693.79,2
DP0038,1,0;605;582;353;388;1083;527;639;595;1043;0,08:47,16:56,178308,2139.70,100,0.00,200,2439.70,2
DP0039,1,0;534;449;1005;573;1042;626;457;1069;0,08:13,15:35,147862,1774.34,150,8.40,200,2132.74,3
DP0040,1,0;405;390;540;537;1089;614;363;378;461;1084;0,08:00,17:00,194384,2332.61,100,0.00,200,2632.61,2
DP0041,1,0;1032;437;664;648;1050;530;638;0,08:00,15:49,125388,1504.66,100,42.00,200,1846.66,2
DP0042,1,0;336;1018;659;621;662;558;506;1006;0,08:59,16:55,138003,1656.04,100,26.80,200,1982.84,2
DP0043,1,0;400;531;488;387;569;1051;624;1057;0,09:09,16:41,156084,1873.01,100,7.60,200,2180.61,2
DP0044,2,0;374;665;420;1001;618;568;1013;0,08:07,15:15,171144,2396.02,100,4.00,300,2800.02,2
DP0045,2,0;578;657;407;1027;414;1011;576;1067;0,08:46,15:35,136242,1907.39,150,0.00,300,2357.39,3
DP0046,1,0;430;1014;366;413;571;435;1019;0,08:53,14:47,117042,1404.50,100,0.00,200,1704.50,2
DP0047,1,0;462;564;1058;627;1015;481;360;1049;0,08:44,15:51,149837,1798.04,150,1.20,200,2149.24,3
DP0048,2,0;529;369;608;335;397;1030;0,09:04,14:34,94796,1327.14,50,13.60,300,1690.74,1
DP0049,1,0;640;554;559;522;1070;526;339;515;471;1076;0,08:20,16:54,148352,1780.22,100,12.40,200,2092.62,2
DP0050,1,0;533;483;1033;450;1038;438;477;0,08:17,14:51,149984,1799.81,100,0.00,200,2099.81,2
DP0051,1,0;442;380;468;641;352;0,10:44,14:34,64191,770.29,0,0.00,200,970.29,0
DP0052,1,0;463;1046;539;454;459;0,09:19,12:51,44876,538.51,50,2.00,200,790.51,1
DP0053,1,0;1055;666;389;580;512;590;654;0,08:00,15:12,87590,1051.08,50,45.60,200,1346.68,1
DP0054,1,0;411;370;1041;361;560;344;1100;346;1085;0,09:23,17:30,177159,2125.91,150,0.00,200,2475.91,3
DP0055,1,0;408;501;602;401;561;0,09:18,14:22,48103,577.24,0,37.20,200,814.44,0
DP0056,2,0;643;634;393;1003;532;0,08:33,13:28,116278,1627.89,50,0.80,300,1978.69,1
