trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;233;175;240;15;1088;34;169;75;83;1066;0,08:24,17:08,182323,2187.88,100,0.00,200,2487.88,2
DP0002,1,0;1036;285;1039;121;270;299;1044;0,08:00,16:30,157861,1894.33,150,42.40,200,2286.73,3
DP0003,1,0;185;1083;179;26;278;274;12;77;1093;0,08:00,17:25,224628,2695.54,100,8.40,200,3003.94,2
DP0004,1,0;288;14;232;207;1099;23;182;1092;44;1018;0,09:22,17:14,139261,1671.13,150,0.00,200,2021.13,3
DP0005,1,0;128;54;17;134;218;1047;152;322;1095;0,09:07,16:40,148138,1777.66,100,0.00,200,2077.66,2
DP0006,1,0;303;244;306;162;56;1031;86;1064;0,09:04,16:16,156195,1874.34,100,0.00,200,2174.34,2
DP0007,1,0;103;20;215;1041;253;263;297;1075;74;1034;0,08:00,16:58,176420,2117.04,150,8.00,200,2475.04,3
DP0008,2,0;184;234;225;76;265;1090;0,08:03,16:13,149220,2089.08,50,51.20,300,2490.28,1
DP0009,2,0;220;1046;37;154;283;124;148;0,08:51,15:08,67911,950.75,50,32.80,300,1333.55,1
DP0010,1,0;196;137;22;160;1069;183;1070;311;1079;0,08:04,16:15,179596,2155.15,150,0.00,200,2505.15,3
DP0011,1,0;78;71;168;293;1086;0,10:15,14:41,94017,1128.20,50,0.00,200,1378.20,1
DP0012,1,0;113;156;123;73;1016;53;221;91;1078;0,08:36,16:19,140869,1690.43,100,7.60,200,1998.03,2
DP0013,1,0;63;99;204;314;130;230;0,10:37,15:24,84785,1017.42,0,0.80,200,1218.22,0
DP0014,1,0;132;147;39;1010;51;235;19;315;295;1056;0,08:00,17:31,211794,2541.53,100,4.40,200,2845.93,2
DP0015,2,0;261;16;1089;300;48;139;138;110;242;1040;0,08:00,17:21,203413,2847.78,100,4.00,300,3251.78,2
DP0016,1,0;45;167;1060;97;1024;93;41;29;229;1012;0,08:29,15:55,114287,1371.44,150,1.20,200,1722.64,3
DP0017,1,0;4;291;328;1052;226;1019;330;1035;323;0,08:43,15:53,126724,1520.69,150,0.80,200,1871.49,3
DP0018,1,0;332;142;1001;267;1025;127;301;119;24;1028;0,08:15,16:44,145380,1744.56,150,12.00,200,2106.56,3
DP0019,1,0;111;67;197;1068;286;241;280;135;1067;0,08:00,16:33,181630,2179.56,100,8.40,200,2487.96,2
DP0020,1,0;194;70;312;21;69;1050;257;0,08:00,15:33,152847,1834.16,50,22.00,200,2106.16,1
DP0021,1,0;102;277;271;193;1059;255;43;0,08:26,14:38,132372,1588.46,50,0.00,200,1838.46,1
