maxDistance, totalDistance
234996.0	165428.0
166967.0	122991.0
160965.0	136610.0
216004.0	163672.0
276903.0	209381.0
100000.0	69358.0
170174.0	88321.0
199877.0	110691.0
227672.0	156094.0
154293.0	116666.0
100000.0	79549.0
260419.0	196584.0
202336.0	117203.0
247530.0	147789.0
208104.0	131121.0
280837.0	203837.0
257012.0	208927.0
163950.0	102671.0
188698.0	103538.0
133134.0	111851.0
260460.0	208877.0
263268.0	176234.0
200812.0	122873.0
176136.0	110951.0
235802.0	156319.0
245579.0	183677.0
220815.0	123118.0
205265.0	114149.0
199207.0	125309.0
199013.0	139696.0
188705.0	138588.0
100000.0	90826.0
176345.0	117138.0
231847.0	162931.0
211677.0	140841.0
120000.0	154779.0
240626.0	156929.0
188256.0	110784.0
251565.0	185572.0
221919.0	157021.0
253254.0	165463.0
246294.0	181896.0
228944.0	164242.0
232548.0	119243.0
216139.0	135365.0
234691.0	172115.0
183926.0	121898.0
177462.0	122363.0
100000.0	88848.0
195226.0	140545.0
287256.0	208324.0
146275.0	71041.0
185177.0	96121.0
120000.0	104783.0
143049.0	33161.0

breakDistanceCount: 0
totalCost: Optional[113179.08399999999]
totalDistance: Optional[7544302.0]
