trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;422;658;540;337;1083;572;439;629;346;1005;0,08:16,17:23,201366,2819.12,100,0.00,300,3219.12,2
DP0002,2,0;497;368;355;344;560;1073;0,08:25,15:51,145886,2042.40,50,35.20,300,2427.60,1
DP0003,1,0;1004;633;1056;362;491;1040;0,08:00,16:24,166270,1995.24,150,48.00,200,2393.24,3
DP0004,1,0;593;501;463;354;442;616;0,08:44,13:21,78109,937.31,0,0.00,200,1137.31,0
DP0005,1,0;625;482;631;353;443;1033;599;585;1020;0,08:04,17:07,207303,2487.64,100,7.20,200,2794.84,2
DP0006,1,0;553;428;511;586;418;650;591;504;0,08:54,15:44,99578,1194.94,0,18.40,200,1413.34,0
DP0007,1,0;460;597;517;1001;566;523;1094;345;525;0,08:04,15:46,155724,1868.69,100,0.00,200,2168.69,2
DP0008,1,0;389;580;538;426;1091;455;550;1067;0,09:06,15:29,116919,1403.03,100,0.00,200,1703.03,2
DP0009,1,0;474;424;1074;405;519;588;506;587;595;1037;0,08:00,17:22,201633,2419.60,100,5.60,200,2725.20,2
DP0010,1,0;575;487;390;421;1010;469;551;547;620;1007;0,08:00,17:39,211520,2538.24,100,7.60,200,2845.84,2
DP0011,1,0;369;514;1016;548;617;381;1058;607;1078;0,08:57,16:59,140531,1686.37,150,15.20,200,2051.57,3
DP0012,1,0;449;416;592;343;1039;639;386;632;415;1023;0,08:05,17:27,171030,2052.36,100,20.40,200,2372.76,2
DP0013,1,0;374;522;559;555;432;1057;494;1003;490;471;1076;0,08:07,16:53,158175,1898.10,150,0.00,200,2248.10,3
DP0014,1,0;430;1042;623;549;348;556;373;638;1050;0,08:53,16:53,170597,2047.16,100,0.00,200,2347.16,2
DP0015,1,0;645;1072;489;485;393;457;1069;0,09:18,15:03,103586,1243.03,100,2.80,200,1545.83,2
DP0016,2,0;473;394;453;578;1099;365;383;546;604;545;1046;0,08:37,16:52,131131,1835.83,100,0.00,300,2235.83,2
DP0017,1,0;336;1066;411;582;558;662;1059;0,08:59,15:32,113029,1356.35,100,17.20,200,1673.55,2
DP0018,1,0;531;399;413;396;437;641;535;0,09:32,15:04,99103,1189.24,0,0.00,200,1389.24,0
DP0019,1,0;462;441;666;446;1015;495;397;1061;512;1055;0,08:44,16:11,106893,1282.72,150,5.60,200,1638.32,3
DP0020,2,0;456;660;1093;589;359;527;431;579;1027;0,08:29,17:28,190814,2671.40,100,14.40,300,3085.80,2
DP0021,1,0;518;498;357;615;1031;651;1041;1075;619;1065;0,08:28,16:44,156285,1875.42,200,1.60,200,2277.02,4
DP0022,1,0;1096;459;454;612;1017;0,08:00,14:45,54735,656.82,100,74.40,200,1031.22,2
DP0023,1,0;577;1012;602;380;544;440;652;0,09:18,14:34,75550,906.60,50,4.80,200,1161.40,1
DP0024,1,0;408;529;335;1018;447;1030;590;0,09:18,14:43,91888,1102.66,100,0.00,200,1402.66,2
DP0025,1,0;635;370;464;450;467;1087;461;382;630;480;1080;0,08:00,16:57,166069,1992.83,100,1.20,200,2294.03,2
DP0026,1,0;420;1047;653;377;1029;526;624;499;1070;0,08:47,16:47,169444,2033.33,150,0.40,200,2383.73,3
DP0027,1,0;334;384;502;466;484;1006;576;1034;472;0,08:20,15:53,136168,1634.02,100,5.60,200,1939.62,2
DP0028,1,0;565;541;1013;392;468;423;391;0,08:39,14:15,85587,1027.04,50,7.60,200,1284.64,1
DP0029,1,0;492;596;366;1084;568;476;0,08:49,15:11,109137,1309.64,50,27.20,200,1586.84,1
DP0030,1,0;340;1026;445;387;552;451;1021;436;1008;0,08:56,17:04,151200,1814.40,150,12.40,200,2176.80,3
DP0031,1,0;636;1053;500;1045;388;427;584;371;395;1081;0,08:02,17:24,213399,2560.79,150,0.00,200,2910.79,3
DP0032,2,0;605;478;644;351;524;561;0,08:47,14:12,86836,1215.70,0,14.40,300,1530.10,0
DP0033,1,0;532;435;496;367;581;1052;0,10:44,16:05,99099,1189.19,50,8.00,200,1447.19,1
DP0034,1,0;1100;379;637;350;656;438;1028;0,08:00,15:24,154204,1850.45,100,17.60,200,2168.05,2
DP0035,2,0;564;574;407;627;659;608;513;1022;0,08:22,15:05,133111,1863.55,50,0.00,300,2213.55,1
DP0036,1,0;562;409;537;583;1089;594;521;667;433;1060;0,08:27,17:14,185706,2228.47,100,0.00,200,2528.47,2
DP0037,2,0;539;609;603;349;1086;570;1032;360;508;0,08:48,15:39,113143,1584.00,100,0.00,300,1984.00,2
DP0038,1,0;646;1038;364;493;1082;628;417;654;0,08:26,15:03,127313,1527.76,100,0.00,200,1827.76,2
DP0039,1,0;543;542;664;648;571;479;481;509;1090;0,09:06,16:33,115765,1389.18,50,13.60,200,1652.78,1
DP0040,1,0;444;533;1097;402;621;503;505;1077;0,08:09,16:07,194483,2333.80,100,0.00,200,2633.80,2
DP0041,1,0;1014;429;647;611;1085;510;401;0,08:00,15:08,106317,1275.80,100,34.40,200,1610.20,2
DP0042,1,0;634;403;1009;614;375;378;372;412;1024;0,08:40,17:06,182086,2185.03,100,5.60,200,2490.63,2
DP0043,1,0;400;410;1044;573;1098;626;536;1019;0,09:09,15:44,124073,1488.88,150,0.00,200,1838.88,3
DP0044,1,0;610;385;642;414;1011;342;661;1048;516;0,08:52,16:29,148625,1783.50,100,0.80,200,2084.30,2
DP0045,1,0;507;649;347;358;363;1068;406;1071;434;1063;0,08:28,16:54,166315,1995.78,150,0.00,200,2345.78,3
DP0046,2,0;640;665;598;448;618;1025;569;1049;0,08:20,15:57,161638,2262.93,100,8.00,300,2670.93,2
DP0047,2,0;458;613;622;663;376;515;1079;520;0,08:17,15:29,140712,1969.97,50,7.60,300,2327.57,1
DP0048,1,0;606;341;425;554;601;1035;557;398;600;0,08:33,16:04,136105,1633.26,50,4.80,200,1888.06,1
DP0049,2,0;1092;657;419;1054;1036;0,08:00,12:51,106104,1485.46,150,4.40,300,1939.86,3
DP0050,1,0;404;528;361;567;1064;0,08:51,13:55,126807,1521.68,50,0.00,200,1771.68,1
DP0051,1,0;483;452;1002;486;465;563;477;356;475;0,08:23,16:17,166900,2002.80,50,0.00,200,2252.80,1
DP0052,2,0;534;643;488;338;470;1043;352;0,08:13,14:23,130932,1833.05,50,0.00,300,2183.05,1
DP0053,1,0;1095;655;1088;339;1062;530;1051;0,08:00,16:12,118534,1422.41,200,54.40,200,1876.81,4
