trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;688;1007;968;926;878;935;952;704;983;1023;0,08:00,17:11,207185,2900.59,100,0.00,300,3300.59,2
DP0002,1,0;933;780;766;1039;731;1089;836;1087;0,08:00,17:12,188674,2264.09,150,32.40,200,2646.49,3
DP0003,2,0;903;722;986;900;901;702;1045;869;1041;0,08:09,16:56,189740,2656.36,100,9.60,300,3065.96,2
DP0004,1,0;1074;775;961;0,08:00,15:08,146424,1757.09,50,64.00,200,2071.09,1
DP0005,1,0;862;924;1009;769;963;890;905;1031;789;1058;0,08:13,17:24,192933,2315.20,150,5.60,200,2670.80,3
DP0006,1,0;982;958;985;1083;962;787;737;761;1084;0,08:07,16:47,204764,2457.17,100,0.00,200,2757.17,2
DP0007,1,0;911;741;715;902;757;885;847;1019;0,08:39,16:48,123344,1480.13,50,38.40,200,1768.53,1
DP0008,1,0;871;939;1037;677;948;844;1008;0,09:05,16:23,109876,1318.51,100,36.80,200,1655.31,2
DP0009,2,0;833;708;822;0,09:35,16:11,175551,2457.71,0,37.60,300,2795.31,0
DP0010,1,0;813;808;855;949;1030;799;0,08:43,15:41,74954,899.45,50,57.60,200,1207.05,1
DP0011,1,0;788;770;1020;978;772;678;0,08:02,15:07,142390,1708.68,50,28.40,200,1987.08,1
DP0012,1,0;797;950;1060;755;800;881;779;918;964;1067;0,08:48,16:36,121886,1462.63,100,6.00,200,1768.63,2
DP0013,1,0;695;1092;976;894;1006;724;937;1014;880;1013;0,08:50,16:54,148414,1780.97,200,0.40,200,2181.37,4
DP0014,2,0;768;729;987;736;762;1010;957;888;1080;0,08:20,16:52,198350,2776.90,100,0.00,300,3176.90,2
DP0015,2,0;804;886;946;1038;977;1024;694;990;1032;0,08:00,16:05,174239,2439.35,150,0.00,300,2889.35,3
DP0016,1,0;684;884;747;674;1062;920;835;837;0,08:01,16:00,146899,1762.79,50,23.20,200,2035.99,1
DP0017,1,0;927;1004;966;839;1033;959;711;795;829;845;1075;0,08:11,17:39,193996,2327.95,150,0.00,200,2677.95,3
DP0018,2,0;821;851;896;786;0,08:17,15:52,152697,2137.76,0,59.60,300,2497.36,0
DP0019,2,0;899;792;725;867;1001;811;1026;0,08:38,15:28,136823,1915.52,100,12.80,300,2328.32,2
DP0020,1,0;744;1081;981;859;917;1005;842;877;675;784;1086;0,08:09,16:51,154682,1856.18,150,0.00,200,2206.18,3
DP0021,2,0;760;691;889;774;739;858;0,09:57,16:45,166294,2328.12,0,9.60,300,2637.72,0
DP0022,1,0;763;910;850;759;754;693;1017;0,08:42,14:00,85282,1023.38,50,0.00,200,1273.38,1
DP0023,2,0;728;827;914;823;908;1011;714;919;0,08:09,14:55,134584,1884.18,50,0.00,300,2234.18,1
DP0024,1,0;996;988;1082;931;696;882;1098;734;1028;0,08:25,16:18,164190,1970.28,150,0.40,200,2320.68,3
DP0025,2,0;1042;745;0,08:00,12:56,100674,1409.44,50,45.60,300,1805.04,1
DP0026,1,0;956;1068;893;687;995;818;942;824;1090;0,08:00,16:57,210897,2530.76,100,4.40,200,2835.16,2
DP0027,2,0;802;843;749;1072;954;793;0,08:48,14:14,56334,788.68,50,30.00,300,1168.68,1
DP0028,1,0;841;866;820;710;717;932;0,09:10,13:46,71914,862.97,0,2.40,200,1065.37,0
DP0029,1,0;953;849;733;1053;875;944;1065;753;906;1048;0,08:00,16:47,174132,2089.58,150,4.80,200,2444.38,3
DP0030,1,0;922;941;1052;806;826;700;1043;791;742;0,08:32,15:19,110192,1322.30,100,0.00,200,1622.30,2
DP0031,2,0;863;934;991;676;1061;803;969;852;692;1015;0,08:34,16:34,120444,1686.22,100,11.60,300,2097.82,2
DP0032,1,0;999;891;743;860;671;1002;879;864;892;915;1040;0,08:19,17:34,183533,2202.40,100,0.00,200,2502.40,2
DP0033,1,0;938;720;870;735;980;679;1022;0,08:18,15:57,119157,1429.88,50,41.20,200,1721.08,1
DP0034,1,0;816;738;907;846;814;758;1073;940;1064;0,08:37,16:04,125480,1505.76,100,9.20,200,1814.96,2
DP0035,1,0;853;825;1025;972;1000;765;913;965;1049;0,08:09,16:51,141568,1698.82,100,31.20,200,2030.02,2
DP0036,2,0;1059;876;0,08:00,14:04,61724,864.14,50,91.60,300,1305.74,1
DP0037,2,0;925;817;819;730;883;1094;0,08:32,14:55,109389,1531.45,50,26.80,300,1908.25,1
DP0038,1,0;746;773;1100;723;912;994;1063;0,08:48,16:08,132814,1593.77,100,26.40,200,1920.17,2
DP0039,1,0;751;673;719;1071;887;686;1069;909;732;0,08:23,15:35,130061,1560.73,100,0.00,200,1860.73,2
DP0040,1,0;782;997;805;778;1097;726;1036;706;1054;669;1027;0,08:17,17:01,156351,1876.21,200,0.00,200,2276.21,4
DP0041,2,0;848;718;838;1091;0,12:17,16:36,112653,1577.14,50,0.00,300,1927.14,1
DP0042,1,0;698;916;834;1093;1056;984;713;993;1085;0,08:35,16:29,166358,1996.30,150,0.00,200,2346.30,3
