trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;102;1058;271;150;99;204;41;259;191;1037;0,08:26,16:35,151323,1815.88,100,0.00,200,2115.88,2
DP0002,1,0;1091;31;186;255;168;1048;47;0,08:00,15:01,120787,1449.44,100,24.00,200,1773.44,2
DP0003,1,0;14;232;93;172;130;1059;0,09:36,15:32,127174,1526.09,50,8.00,200,1784.09,1
DP0004,1,0;190;277;1041;263;1075;122;195;112;86;1086;0,08:44,16:44,146365,1756.38,150,0.40,200,2106.78,3
DP0005,1,0;64;106;309;289;211;74;1034;0,11:08,16:55,110031,1320.37,50,0.00,200,1570.37,1
DP0006,1,0;220;158;30;193;173;1092;221;182;1099;0,08:51,16:21,136625,1639.50,100,4.00,200,1943.50,2
DP0007,1,0;194;21;70;1025;151;290;11;166;114;1008;0,08:00,16:31,171187,2054.24,100,0.00,200,2354.24,2
DP0008,1,0;233;137;22;1020;325;260;3;1040;0,08:24,16:41,194761,2337.13,100,7.20,200,2644.33,2
DP0009,2,0;184;115;98;303;25;1014;171;1096;0,08:03,15:06,149100,2087.40,100,0.00,300,2487.40,2
DP0010,2,0;7;101;133;246;40;217;33;136;141;0,08:36,16:01,107726,1508.16,0,16.00,300,1824.16,0
DP0011,1,0;261;179;1089;197;116;152;1088;323;1019;0,08:00,17:02,219591,2635.09,150,0.80,200,2985.89,3
DP0012,1,0;203;234;225;206;1074;13;110;138;1004;0,08:00,17:17,191136,2293.63,100,21.20,200,2614.83,2
DP0013,1,0;45;1052;328;226;1044;49;209;96;76;1023;0,08:29,17:07,169771,2037.25,150,3.20,200,2390.45,3
DP0014,2,0;188;332;142;268;69;68;1094;27;1049;0,08:24,17:02,159541,2233.57,100,21.20,300,2654.77,2
DP0015,1,0;57;54;17;292;79;38;330;95;1079;0,09:17,16:04,109077,1308.92,50,0.00,200,1558.92,1
DP0016,1,0;282;81;272;1021;29;1063;0,09:18,15:06,121763,1461.16,100,7.20,200,1768.36,2
DP0017,1,0;4;250;1032;284;58;1013;43;229;257;0,08:43,15:40,96702,1160.42,100,10.40,200,1470.82,2
DP0018,2,0;52;1;258;159;308;1087;89;135;276;1066;0,08:22,17:38,209388,2931.43,100,0.00,300,3331.43,2
DP0019,2,0;149;238;198;60;6;85;181;125;314;1064;0,08:16,16:07,137875,1930.25,50,0.00,300,2280.25,1
DP0020,2,0;1071;236;1081;46;108;90;242;1042;0,08:00,17:05,137184,1920.58,150,54.40,300,2424.98,3
DP0021,1,0;237;123;73;156;1077;63;1067;148;1017;0,08:35,16:13,145065,1740.78,150,3.20,200,2093.98,3
DP0022,1,0;20;132;1093;253;1031;53;1016;0,08:00,14:59,167423,2009.08,150,1.60,200,2360.68,3
DP0023,2,0;273;251;72;1033;228;105;270;231;1011;0,08:52,17:04,181176,2536.46,100,0.00,300,2936.46,2
DP0024,1,0;120;67;1007;62;239;300;48;219;252;55;1098;0,08:00,17:32,196143,2353.72,100,0.00,200,2653.72,2
DP0025,2,0;153;1018;59;144;245;264;124;307;0,08:33,15:09,126305,1768.27,50,0.00,300,2118.27,1
DP0026,1,0;244;1100;262;50;121;241;280;169;1082;0,08:00,16:41,204837,2458.04,100,0.00,200,2758.04,2
