trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;453;627;407;1099;628;417;406;1021;630;1044;0,08:18,16:55,170426,2045.11,150,2.80,200,2397.91,3
DP0002,1,0;368;615;514;1016;414;621;1091;576;1027;1077;0,08:01,16:35,173923,2087.08,200,0.00,200,2487.08,4
DP0003,2,0;653;374;1029;425;663;494;1076;490;1026;0,08:09,16:12,153236,2145.30,150,9.60,300,2604.90,3
DP0004,1,0;553;1072;442;489;391;435;600;520;0,08:54,15:31,93834,1126.01,50,15.60,200,1391.61,1
DP0005,1,0;429;1081;622;601;432;1051;626;1038;0,08:49,16:32,182796,2193.55,150,0.00,200,2543.55,3
DP0006,1,0;625;1009;347;421;1083;469;395;551;439;1092;0,08:04,17:30,199609,2395.31,150,8.40,200,2753.71,3
DP0007,1,0;340;511;418;428;440;423;352;1012;0,08:56,15:11,103506,1242.07,50,2.40,200,1494.47,1
DP0008,1,0;483;533;350;388;1045;572;344;632;415;1097;0,08:23,17:18,190853,2290.24,100,0.40,200,2590.64,2
DP0009,1,0;606;582;660;413;1024;664;398;1079;0,08:33,15:52,161937,1943.24,100,0.00,200,2243.24,2
DP0010,1,0;501;399;437;648;544;561;0,09:11,14:12,87946,1055.35,0,4.40,200,1259.75,0
DP0011,1,0;635;575;540;658;1007;614;537;1089;620;375;1080;0,08:00,17:45,207456,2489.47,150,0.00,200,2839.47,3
DP0012,1,0;539;441;666;1015;495;365;659;1065;342;607;1011;0,08:48,17:18,136071,1632.85,150,4.00,200,1986.85,3
DP0013,2,0;404;411;385;498;548;617;381;505;1066;0,08:51,16:16,142087,1989.22,50,0.00,300,2339.22,1
DP0014,1,0;449;416;597;486;1068;552;451;372;412;1042;0,08:05,17:04,166269,1995.23,100,13.60,200,2308.83,2
DP0015,1,0;430;492;517;523;393;1003;638;480;1049;0,08:53,17:00,175476,2105.71,100,0.00,200,2405.71,2
DP0016,1,0;655;559;555;1088;376;557;650;504;0,09:17,15:54,127127,1525.52,50,0.00,200,1775.52,1
DP0017,1,0;562;596;409;1004;466;461;362;588;1064;0,08:27,16:25,147571,1770.85,100,10.40,200,2081.25,2
DP0018,2,0;444;474;1010;359;527;585;491;1005;0,08:09,17:23,189706,2655.88,100,32.80,300,3088.68,2
DP0019,1,0;464;355;361;567;1056;589;667;433;1014;0,08:31,17:01,196658,2359.90,100,0.00,200,2659.90,2
DP0020,1,0;419;370;636;402;1093;560;639;1013;0,08:48,16:23,174729,2096.75,100,0.00,200,2396.75,2
DP0021,1,0;408;577;532;380;468;641;476;510;356;1067;0,09:18,16:37,102822,1233.86,50,3.60,200,1487.46,1
DP0022,2,0;643;488;573;1094;485;457;536;1069;0,08:33,15:36,147509,2065.13,100,0.00,300,2465.13,2
DP0023,2,0;462;603;529;524;611;647;455;550;475;0,08:44,15:21,102375,1433.25,0,0.00,300,1733.25,0
DP0024,1,0;1098;405;599;378;0,08:00,15:18,143000,1716.00,50,57.60,200,2023.60,1
DP0025,1,0;410;341;1040;623;549;348;526;1047;471;1019;0,08:24,16:55,170246,2042.95,150,0.00,200,2392.95,3
DP0026,1,0;602;570;616;591;0,10:41,14:14,58258,699.10,0,8.80,200,907.90,0
DP0027,1,0;534;613;1001;377;522;1020;373;556;499;1070;0,08:13,16:52,177448,2129.38,150,0.00,200,2479.38,3
DP0028,2,0;593;357;651;1041;608;513;401;535;0,08:44,15:49,148613,2080.58,50,1.60,300,2432.18,1
DP0029,1,0;460;403;422;363;358;1002;386;1082;595;1084;0,08:04,16:50,178978,2147.74,150,2.40,200,2500.14,3
DP0030,2,0;458;634;387;445;566;569;1062;530;1050;0,08:17,16:22,149893,2098.50,100,12.40,300,2510.90,2
DP0031,2,0;649;343;592;390;1074;584;371;547;1033;0,08:25,17:16,177926,2490.96,100,17.20,300,2908.16,2
DP0032,2,0;631;487;424;583;337;1053;506;558;1006;0,08:00,16:08,178412,2497.77,100,0.40,300,2898.17,2
DP0033,1,0;467;379;1100;443;353;427;431;503;619;1078;0,08:41,17:38,192366,2308.39,100,0.00,200,2608.39,2
DP0034,1,0;637;500;528;633;579;1075;0,08:00,15:14,171424,2057.09,50,17.60,200,2324.69,1
DP0035,1,0;394;446;426;1058;642;1031;662;1059;1017;0,08:28,16:05,152378,1828.54,200,0.00,200,2228.54,4
DP0036,1,0;473;541;366;1060;396;438;479;1052;436;1028;0,08:37,16:35,121818,1461.82,150,10.80,200,1822.62,3
DP0037,1,0;640;420;665;554;1035;586;1057;624;515;339;1095;0,08:20,17:13,164354,1972.25,150,0.00,200,2322.25,3
DP0038,1,0;646;364;507;1087;382;346;587;1054;0,08:26,16:53,147771,1773.25,100,34.00,200,2107.25,2
DP0039,1,0;334;502;482;452;519;1039;594;521;629;1036;0,08:20,16:57,177299,2127.59,100,0.00,200,2427.59,2
DP0040,2,0;645;354;463;0,09:18,12:23,36136,505.90,0,19.60,300,825.50,0
DP0041,1,0;456;610;1085;351;447;546;604;472;1086;0,08:29,16:32,120034,1440.41,100,25.60,200,1766.01,2
DP0042,1,0;518;564;1048;644;1018;545;661;383;516;1022;0,08:28,16:51,126901,1522.81,150,18.40,200,1891.21,3
DP0043,2,0;657;578;1061;538;512;1055;0,08:47,14:42,112057,1568.80,100,14.80,300,1983.60,2
DP0044,1,0;609;392;484;1023;563;656;481;508;1008;0,09:06,16:23,133858,1606.30,100,0.00,200,1906.30,2
DP0045,1,0;497;349;335;338;1032;568;1073;1034;0,08:25,16:11,146593,1759.12,150,18.80,200,2127.92,3
DP0046,2,0;336;369;574;450;571;1071;496;509;434;1096;0,08:59,17:00,147166,2060.32,100,0.00,300,2460.32,2
DP0047,1,0;565;384;1090;465;493;470;345;1043;525;0,08:39,15:57,135093,1621.12,100,0.00,200,1921.12,2
DP0048,1,0;605;400;542;543;531;1037;477;397;590;1046;0,08:47,16:16,119285,1431.42,100,0.00,200,1731.42,2
DP0049,2,0;598;448;618;1025;367;581;360;1063;0,08:33,16:33,143164,2004.30,100,25.60,300,2429.90,2
DP0050,1,0;478;1030;580;389;454;459;612;654;652;0,09:13,15:37,90868,1090.42,50,0.00,200,1340.42,1
