trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;20;256;1093;147;278;1056;297;295;201;1060;0,08:00,17:12,204472,2453.66,150,0.00,200,2803.66,3
DP0002,1,0;128;17;324;292;92;164;0,09:07,14:10,97230,1166.76,0,1.20,200,1367.96,0
DP0003,1,0;1046;37;207;1065;182;44;0,08:00,15:28,113084,1357.01,100,51.60,200,1708.61,2
DP0004,1,0;111;67;48;239;206;169;75;1054;0,08:00,16:26,178301,2139.61,50,18.80,200,2408.41,1
DP0005,1,0;134;131;249;333;1068;241;301;119;24;1028;0,08:18,16:57,172868,2074.42,100,2.00,200,2376.42,2
DP0006,1,0;332;224;60;32;1052;222;127;252;265;1098;0,08:15,17:31,204951,2459.41,100,2.00,200,2761.41,2
DP0007,1,0;132;235;77;0,08:00,15:41,166428,1997.14,0,67.60,200,2264.74,0
DP0008,2,0;254;1094;187;5;317;305;165;1069;0,09:19,16:17,144990,2029.86,100,0.00,300,2429.86,2
DP0009,2,0;9;175;240;15;140;1062;152;1088;0,08:34,15:41,151377,2119.28,100,0.00,300,2519.28,2
DP0010,1,0;272;1034;1018;78;71;66;212;269;0,08:17,15:53,136044,1632.53,100,19.20,200,1951.73,2
DP0011,1,0;22;316;176;268;1001;69;322;1020;0,09:06,16:18,155751,1869.01,100,0.00,200,2169.01,2
DP0012,1,0;234;62;1039;72;85;41;33;230;0,08:00,15:24,167553,2010.64,50,0.00,200,2260.64,1
DP0013,1,0;266;310;282;145;97;298;1073;86;1067;0,08:58,16:10,126044,1512.53,100,2.40,200,1814.93,2
DP0014,1,0;288;14;1048;1085;255;130;1022;0,09:22,15:20,120339,1444.07,150,0.00,200,1794.07,3
DP0015,1,0;167;215;162;26;1083;13;299;28;1063;0,08:19,17:10,193694,2324.33,100,8.40,200,2632.73,2
DP0016,1,0;329;168;88;1078;23;1055;0,08:52,14:53,105709,1268.51,100,20.80,200,1589.31,2
DP0017,1,0;1015;59;1099;0,08:00,11:53,87391,1048.69,100,14.40,200,1363.09,2
DP0018,1,0;42;247;1011;279;63;283;148;307;0,08:40,15:16,126286,1515.43,50,0.00,200,1765.43,1
DP0019,2,0;154;170;319;180;0,10:45,13:48,50580,708.12,0,0.00,300,1008.12,0
DP0020,1,0;102;251;121;110;3;242;0,08:26,16:05,162749,1952.99,0,31.60,200,2184.59,0
DP0021,1,0;57;281;183;218;34;311;1047;68;1076;1003;0,09:17,17:58,162123,1945.48,150,9.20,200,2304.68,3
DP0022,1,0;101;294;1090;117;192;1089;19;65;1053;0,08:34,17:14,204045,2448.54,150,0.00,200,2798.54,3
DP0023,1,0;98;103;1;1010;51;1045;315;12;274;1009;0,08:03,17:34,221767,2661.20,150,0.00,200,3011.20,3
DP0024,1,0;261;16;238;1087;6;1005;89;223;1008;0,08:00,16:16,182873,2194.48,150,0.00,200,2544.48,3
DP0025,1,0;137;1070;267;1029;38;94;257;0,08:33,15:24,164011,1968.13,100,0.00,200,2268.13,2
DP0026,2,0;184;194;1095;160;321;177;80;95;1049;0,08:03,15:32,144657,2025.20,100,0.00,300,2425.20,2
DP0027,2,0;199;226;296;1021;82;10;1071;0,09:27,15:38,113963,1595.48,100,8.40,300,2003.88,2
