trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;606;399;613;566;569;1029;499;471;1076;0,08:33,17:16,157629,1891.55,100,23.60,200,2215.15,2
DP0002,2,0;593;444;589;1045;572;359;431;579;1056;0,08:44,17:29,202045,2828.63,100,3.20,300,3231.83,2
DP0003,1,0;514;357;498;642;1027;621;662;1054;0,08:38,15:36,144606,1735.27,100,0.00,200,2035.27,2
DP0004,1,0;334;409;502;1082;392;1014;417;568;345;535;0,08:20,16:11,137617,1651.40,100,0.00,200,1951.40,2
DP0005,1,0;542;458;622;1042;393;457;1063;477;1043;0,09:02,16:10,126104,1513.25,150,0.00,200,1863.25,3
DP0006,1,0;354;440;391;532;0,10:47,13:52,53149,637.79,0,0.00,200,837.79,0
DP0007,1,0;635;464;631;427;353;443;1053;558;506;1085;0,08:00,16:55,166343,1996.12,100,12.00,200,2308.12,2
DP0008,1,0;616;459;454;1046;612;1017;654;0,10:50,15:34,58191,698.29,100,0.00,200,998.29,2
DP0009,1,0;577;1008;543;648;348;526;339;1088;490;1003;0,09:18,17:13,141396,1696.75,150,0.00,200,2046.75,3
DP0010,1,0;636;567;500;390;1089;337;469;395;595;1023;0,08:02,17:20,196871,2362.45,100,6.80,200,2669.25,2
DP0011,2,0;387;422;614;363;552;1098;626;412;1052;0,08:40,17:00,171308,2398.31,100,7.60,300,2805.91,2
DP0012,1,0;448;598;1070;377;1020;373;556;638;1050;0,08:07,16:18,152360,1828.32,150,13.60,200,2191.92,3
DP0013,2,0;507;358;405;452;519;1033;639;587;1036;0,08:28,16:38,179625,2514.75,100,0.00,300,2914.75,2
DP0014,1,0;640;665;554;376;601;418;591;1072;0,08:20,14:56,109893,1318.72,50,8.00,200,1576.72,1
DP0015,1,0;449;658;540;583;1074;594;371;584;620;1002;0,08:05,17:31,204150,2449.80,100,6.40,200,2756.20,2
DP0016,1,0;460;649;592;637;1083;527;551;629;433;1087;0,08:04,17:19,191111,2293.33,100,8.40,200,2601.73,2
DP0017,1,0;341;573;416;467;1005;406;367;1071;525;0,08:48,16:13,142209,1706.51,100,0.00,200,2006.51,2
DP0018,1,0;368;474;1010;388;350;521;439;1081;0,08:01,16:30,193827,2325.92,100,12.80,200,2638.72,2
DP0019,2,0;478;609;335;1055;570;1032;481;401;0,09:13,15:43,114254,1599.56,100,3.20,300,2002.76,2
DP0020,1,0;394;580;446;1018;426;1092;659;1058;607;342;1066;0,08:28,16:49,136772,1641.26,200,0.00,200,2041.26,4
DP0021,1,0;370;355;1093;633;560;344;386;632;1073;0,08:34,17:07,182357,2188.28,100,7.60,200,2495.88,2
DP0022,1,0;653;1047;492;396;571;1094;641;476;0,08:09,15:17,153121,1837.45,100,0.00,200,2137.45,2
DP0023,1,0;565;660;528;1039;585;547;378;434;1021;0,08:39,17:31,191920,2303.04,100,11.20,200,2614.24,2
DP0024,1,0;483;379;533;361;1075;619;588;1097;415;1004;0,08:23,17:25,196060,2352.72,150,0.00,200,2702.72,3
DP0025,1,0;340;655;435;1019;398;650;504;0,08:56,15:47,108185,1298.22,50,26.80,200,1575.02,1
DP0026,1,0;374;522;559;1057;663;586;1035;557;600;0,08:07,15:28,139293,1671.52,100,0.00,200,1971.52,2
DP0027,1,0;497;1034;411;574;419;1077;661;472;0,08:25,15:16,125169,1502.03,100,6.80,200,1808.83,2
DP0028,1,0;539;529;1022;349;1048;545;1086;0,08:48,14:44,91382,1096.58,150,12.80,200,1459.38,3
DP0029,1,0;369;1091;351;576;1067;0,08:57,15:11,88208,1058.50,100,46.00,200,1404.50,2
DP0030,1,0;400;511;1079;425;494;515;624;1026;0,09:09,16:20,133899,1606.79,100,10.00,200,1916.79,2
DP0031,1,0;466;596;493;1090;485;664;436;1049;0,08:45,15:25,130145,1561.74,100,0.00,200,1861.74,2
DP0032,1,0;338;541;1013;563;468;356;1096;520;0,09:35,15:35,89501,1074.01,100,2.80,200,1376.81,2
DP0033,1,0;410;517;1068;623;1009;667;382;461;1060;0,08:24,16:22,157501,1890.01,150,5.60,200,2245.61,3
DP0034,1,0;408;501;602;470;437;380;352;0,09:18,14:39,79629,955.55,0,4.40,200,1159.95,0
DP0035,1,0;364;384;482;450;1100;362;346;630;1044;0,08:41,16:46,147948,1775.38,100,13.60,200,2088.98,2
DP0036,1,0;462;603;1015;538;495;447;546;516;397;1030;0,08:44,16:31,126727,1520.72,100,4.40,200,1825.12,2
DP0037,1,0;575;487;343;1040;496;479;438;1037;0,08:00,16:03,161192,1934.30,100,18.40,200,2252.70,2
DP0038,1,0;463;441;666;389;512;590;652;0,09:19,15:26,94678,1136.14,0,16.00,200,1352.14,0
DP0039,1,0;456;1006;582;402;484;628;465;510;475;0,08:29,15:43,133638,1603.66,50,0.00,200,1853.66,1
DP0040,1,0;453;627;407;1011;414;548;503;381;1041;1016;0,08:18,16:38,162939,1955.27,150,0.00,200,2305.27,3
DP0041,1,0;597;403;549;486;451;372;1069;0,08:26,16:12,145225,1742.70,50,31.60,200,2024.30,1
DP0042,1,0;625;347;424;421;537;1007;375;509;1038;0,08:04,16:19,183371,2200.45,100,0.00,200,2500.45,2
DP0043,2,0;534;634;445;1025;618;599;491;1095;0,08:13,16:14,165529,2317.41,100,14.80,300,2732.21,2
DP0044,2,0;646;366;1024;430;413;656;581;360;508;0,08:26,15:59,115344,1614.82,50,16.00,300,1980.82,1
DP0045,2,0;562;1080;643;1001;488;523;536;1028;0,08:27,15:21,133872,1874.21,150,3.60,300,2327.81,3
DP0046,1,0;473;564;1099;578;1078;365;383;604;1061;0,08:37,15:50,130653,1567.84,150,0.00,200,1917.84,3
DP0047,2,0;610;657;1059;455;1084;0,08:52,14:49,111510,1561.14,100,28.00,300,1989.14,2
DP0048,1,0;531;429;647;611;524;550;1064;0,09:32,15:06,100478,1205.74,50,0.00,200,1455.74,1
DP0049,2,0;336;404;385;615;651;1031;617;505;1065;0,08:59,16:28,146619,2052.67,100,0.00,300,2452.67,2
DP0050,2,0;605;518;644;608;513;0,08:47,14:02,81929,1147.01,0,25.60,300,1472.61,0
DP0051,1,0;428;420;555;432;1062;530;1051;480;1012;0,09:09,16:47,137896,1654.75,150,7.20,200,2011.95,3
DP0052,1,0;553;645;442;489;423;544;561;0,08:54,14:30,69059,828.71,0,15.20,200,1043.91,0
