trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;37;154;283;230;0,10:45,14:22,43685,611.59,0,17.20,300,928.79,0
DP0002,1,0;1;262;117;1002;110;169;76;1082;0,08:00,16:40,191668,2300.02,100,17.60,200,2617.62,2
DP0003,1,0;14;232;63;204;181;125;314;86;1086;0,09:36,16:52,119004,1428.05,50,8.00,200,1686.05,1
DP0004,1,0;101;310;145;32;210;1009;280;299;241;1094;0,08:34,17:07,161178,1934.14,100,5.60,200,2239.74,2
DP0005,1,0;1033;258;1097;318;82;1060;289;1034;0,08:00,16:27,178964,2147.57,200,19.20,200,2566.77,4
DP0006,2,0;268;333;286;252;222;1071;0,10:01,15:50,137360,1923.04,50,0.00,300,2273.04,1
DP0007,1,0;224;52;61;1085;150;130;74;1048;0,08:03,16:06,165690,1988.28,100,15.60,200,2303.88,2
DP0008,1,0;21;234;239;1039;285;206;1007;96;75;1006;0,08:00,17:07,201897,2422.76,150,0.00,200,2772.76,3
DP0009,1,0;167;1005;129;50;192;1089;270;231;3;1068;0,08:19,17:13,190797,2289.56,150,0.00,200,2639.56,3
DP0010,1,0;57;1012;133;275;1080;171;43;0,09:17,14:46,94965,1139.58,100,0.00,200,1439.58,2
DP0011,1,0;227;115;198;60;1040;6;10;89;298;201;1036;0,08:00,17:31,195875,2350.50,100,0.00,200,2650.50,2
DP0012,1,0;316;312;197;139;219;1024;0,08:33,15:57,153662,1843.94,50,30.80,200,2124.74,1
DP0013,2,0;153;207;329;168;78;71;163;47;1055;293;1022;0,08:33,17:08,128843,1803.80,100,9.60,300,2213.40,2
DP0014,1,0;256;215;244;72;105;209;90;1004;0,08:26,16:16,166410,1996.92,50,10.00,200,2256.92,1
DP0015,2,0;20;306;26;147;162;56;1031;112;1059;0,08:00,16:13,174991,2449.87,100,3.60,300,2853.47,2
DP0016,2,0;157;184;100;62;121;55;1098;127;24;1044;0,08:24,17:03,177779,2488.91,100,0.00,300,2888.91,2
DP0017,1,0;120;111;1045;159;228;1074;13;87;1051;0,08:00,16:59,219436,2633.23,150,0.00,200,2983.23,3
DP0018,1,0;158;58;36;255;279;99;248;307;0,09:37,15:24,85175,1022.10,0,0.00,200,1222.10,0
DP0019,1,0;266;199;324;321;183;34;1062;165;1076;0,08:58,16:24,136578,1638.94,100,3.20,200,1942.14,2
DP0020,1,0;290;177;218;1003;0,10:25,14:20,93729,1124.75,50,0.00,200,1374.75,1
DP0021,2,0;123;132;179;1010;235;19;315;83;1058;0,08:04,17:39,212554,2975.76,100,17.60,300,3393.36,2
DP0022,2,0;17;1079;84;140;1088;116;322;287;0,09:34,16:22,135993,1903.90,100,0.00,300,2303.90,2
DP0023,1,0;327;190;277;73;156;1016;53;1027;148;1017;0,08:09,16:11,147308,1767.70,150,0.00,200,2117.70,3
DP0024,1,0;272;251;1084;81;1099;91;1092;182;44;1018;0,08:17,16:45,158008,1896.10,200,5.20,200,2301.30,4
DP0025,1,0;313;294;97;214;1038;136;29;200;1008;0,08:14,16:01,125107,1501.28,100,16.80,200,1818.08,2
DP0026,1,0;134;196;240;15;1057;80;38;323;1019;0,08:18,16:08,143230,1718.76,100,9.20,200,2027.96,2
DP0027,2,0;291;1028;9;175;46;108;146;242;1054;0,09:08,17:09,166800,2335.20,100,2.40,300,2737.60,2
DP0028,2,0;238;67;48;300;1100;49;1081;104;265;1052;0,08:32,17:15,181069,2534.97,150,0.00,300,2984.97,3
DP0029,1,0;128;54;188;292;1035;79;330;208;178;0,09:07,15:55,112625,1351.50,50,0.00,200,1601.50,1
DP0030,1,0;131;249;1020;331;1047;326;152;305;1026;0,08:32,16:18,158182,1898.18,150,0.00,200,2248.18,3
DP0031,2,0;194;70;302;225;1025;69;68;317;1070;0,08:00,16:41,203796,2853.14,100,0.00,300,3253.14,2
DP0032,2,0;261;16;35;253;1077;173;221;1065;0,08:00,15:25,168139,2353.95,100,0.00,300,2753.95,2
DP0033,1,0;88;59;271;144;245;1011;195;309;191;1037;0,08:15,16:52,165453,1985.44,100,4.80,200,2290.24,2
DP0034,2,0;126;296;102;193;1078;23;66;269;1015;0,08:46,16:33,159471,2232.59,100,0.00,300,2632.59,2
DP0035,1,0;174;143;39;1083;51;278;65;1056;0,08:00,15:55,192960,2315.52,100,0.00,200,2615.52,2
DP0036,1,0;25;103;98;303;1087;85;41;276;1067;0,08:13,15:50,152237,1826.84,100,0.00,200,2126.84,2
DP0037,1,0;254;1049;107;226;151;118;223;257;0,09:19,15:33,103576,1242.91,50,2.40,200,1495.31,1
DP0038,1,0;237;42;1075;263;1093;274;12;77;1042;0,08:35,17:25,191836,2302.03,150,10.40,200,2662.43,3
DP0039,1,0;45;328;282;1090;246;40;2;166;11;27;1032;0,08:29,17:09,128108,1537.30,100,12.40,200,1849.70,2
DP0040,2,0;203;185;213;308;236;1021;202;301;119;1069;0,08:00,16:50,187407,2623.70,100,0.00,300,3023.70,2
DP0041,1,0;288;281;170;164;106;217;1030;212;1061;0,09:22,16:28,117872,1414.46,100,3.60,200,1718.06,2
DP0042,1,0;247;1066;31;1091;122;1041;297;295;1053;0,08:48,16:46,167856,2014.27,200,0.00,200,2414.27,4
DP0043,1,0;7;18;332;187;1001;176;138;260;28;1063;0,08:36,17:16,178607,2143.28,100,0.00,200,2443.28,2
DP0044,2,0;149;22;325;155;93;33;1014;135;1064;0,08:16,16:32,160070,2240.98,100,11.60,300,2652.58,2
DP0045,1,0;220;180;64;94;95;311;0,08:51,16:10,97454,1169.45,0,55.60,200,1425.05,0
DP0046,1,0;113;273;30;186;1023;172;1073;211;259;114;1043;0,08:36,16:42,125267,1503.20,150,0.00,200,1853.20,3
DP0047,1,0;243;142;320;1095;160;205;304;8;141;0,08:04,15:40,145061,1740.73,50,2.00,200,1992.73,1
DP0048,1,0;4;250;284;264;1096;229;124;0,08:43,14:28,73420,881.04,50,17.20,200,1148.24,1
DP0049,1,0;189;137;1029;216;92;1072;0,08:40,14:18,128952,1547.42,100,0.00,200,1847.42,2
DP0050,1,0;233;109;1050;267;5;319;161;0,08:24,14:40,135250,1623.00,50,0.00,200,1873.00,1
