trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;634;387;655;393;1094;544;0,08:40,14:13,124325,1740.55,50,0.00,300,2090.55,1
DP0002,2,0;625;507;347;623;549;618;1001;569;536;1095;0,08:04,16:35,170190,2382.66,100,0.00,300,2782.66,2
DP0003,1,0;428;1049;391;648;496;367;372;1013;0,09:09,16:30,130340,1564.08,100,16.40,200,1880.48,2
DP0004,1,0;646;366;416;452;469;521;547;585;1005;0,08:26,17:26,182544,2190.53,50,19.20,200,2459.73,1
DP0005,2,0;463;354;602;616;1072;591;652;0,09:19,15:24,85211,1192.95,50,19.20,300,1562.15,1
DP0006,1,0;334;502;370;1082;484;611;1064;550;1067;535;0,08:20,16:01,130909,1570.91,150,0.00,200,1920.91,3
DP0007,1,0;518;419;660;628;466;1004;461;362;346;1060;0,08:28,16:28,145737,1748.84,100,0.00,200,2048.84,2
DP0008,2,0;368;474;424;583;1007;614;552;1021;630;0,08:01,16:39,201726,2824.16,100,0.00,300,3224.16,2
DP0009,1,0;562;384;379;533;1045;527;395;386;1023;0,08:27,16:43,177540,2130.48,100,2.40,200,2432.88,2
DP0010,1,0;1096;641;0,08:00,13:53,45599,547.19,50,94.80,200,891.99,1
DP0011,1,0;456;336;357;615;1091;455;1022;0,08:29,14:46,131791,1581.49,100,2.40,200,1883.89,2
DP0012,1,0;478;430;493;413;1038;581;1052;345;1032;0,09:13,16:05,114255,1371.06,150,0.00,200,1721.06,3
DP0013,1,0;388;500;540;1089;537;620;371;551;1039;0,08:00,17:21,201998,2423.98,100,18.00,200,2741.98,2
DP0014,1,0;460;517;597;1068;337;375;378;594;415;1006;0,08:04,17:25,192400,2308.80,100,9.60,200,2618.40,2
DP0015,2,0;422;403;566;445;1047;418;650;0,08:16,15:04,160998,2253.97,50,0.00,300,2603.97,1
DP0016,1,0;635;343;575;637;1053;587;472;1015;0,08:00,16:16,173432,2081.18,100,16.80,200,2397.98,2
DP0017,1,0;610;385;1075;651;558;576;401;525;0,08:52,16:18,141398,1696.78,50,12.40,200,1959.18,1
DP0018,1,0;355;444;589;1093;617;381;1085;475;0,08:46,16:17,170512,2046.14,100,0.00,200,2346.14,2
DP0019,1,0;596;483;1033;443;344;560;588;595;1084;0,08:43,17:02,161376,1936.51,100,12.40,200,2248.91,2
DP0020,1,0;534;592;390;405;1009;519;1002;439;629;1071;0,08:13,17:24,204703,2456.44,150,0.00,200,2806.44,3
DP0021,1,0;462;389;580;578;1048;447;546;516;512;1061;0,08:44,16:41,136106,1633.27,100,3.20,200,1936.47,2
