trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;830;819;966;901;959;1033;961;739;845;1031;0,08:16,17:19,178569,2142.83,100,9.60,200,2452.43,2
DP0002,2,0;982;908;703;1092;840;1058;848;705;1018;906;1046;0,08:07,16:50,155304,2174.26,200,0.00,300,2674.26,4
DP0003,1,0;796;670;832;711;737;1085;0,08:28,15:47,138860,1666.32,50,35.60,200,1951.92,1
DP0004,2,0;746;986;1005;977;680;748;678;0,08:48,15:12,120166,1682.32,50,10.00,300,2042.32,1
DP0005,1,0;695;991;934;676;808;855;1030;838;1065;0,08:50,16:30,154197,1850.36,100,0.00,200,2150.36,2
DP0006,1,0;853;1001;851;931;962;1010;957;708;889;1075;0,08:09,17:53,232546,2790.55,150,0.00,200,3140.55,3
DP0007,1,0;899;826;927;1004;860;1081;912;779;1084;0,08:38,16:10,132151,1585.81,150,7.20,200,1943.01,3
DP0008,1,0;817;1090;730;1038;1043;0,09:28,13:54,94237,1130.84,150,0.00,200,1480.84,3
DP0009,1,0;809;950;743;723;900;1040;727;942;883;994;1069;0,08:26,17:07,154987,1859.84,100,0.00,200,2159.84,2
DP0010,2,0;722;804;893;674;995;0,08:07,14:22,154836,2167.70,0,15.20,300,2482.90,0
DP0011,1,0;792;684;867;687;833;1007;892;1068;915;1042;0,08:11,17:03,188711,2264.53,150,0.00,200,2614.53,3
DP0012,2,0;672;888;822;1098;0,12:15,17:17,151241,2117.37,50,0.00,300,2467.37,1
DP0013,1,0;958;985;1083;768;935;762;731;1074;882;1063;0,08:00,17:33,222579,2670.95,150,0.00,200,3020.95,3
DP0014,1,0;941;744;859;778;1060;921;980;1064;799;0,08:22,15:57,150329,1803.95,100,0.00,200,2103.95,2
DP0015,1,0;903;720;988;758;761;1048;807;1055;0,08:09,17:00,134385,1612.62,100,50.00,200,1962.62,2
DP0016,1,0;849;698;875;905;740;895;0,08:42,15:55,138519,1662.23,0,33.20,200,1895.43,0
DP0017,1,0;989;673;943;887;783;1037;791;677;964;1067;0,08:25,16:05,128291,1539.49,100,0.00,200,1839.49,2
DP0018,2,0;886;987;775;696;1009;842;877;918;0,08:00,15:38,173568,2429.95,50,1.60,300,2781.55,1
DP0019,1,0;794;712;1088;872;1070;904;668;776;1019;0,08:53,16:32,135400,1624.80,150,8.40,200,1983.20,3
DP0020,1,0;813;697;1087;917;683;709;757;885;1079;0,08:43,16:14,146572,1758.86,100,0.00,200,2058.86,2
DP0021,2,0;874;828;1062;681;1000;765;913;965;1080;0,09:18,16:58,141613,1982.58,100,6.00,300,2388.58,2
DP0022,1,0;1072;710;717;749;0,08:00,13:34,47302,567.62,50,61.60,200,879.22,1
DP0023,1,0;956;968;729;1039;671;881;873;897;732;0,08:00,16:16,183844,2206.13,50,0.00,200,2456.13,1
DP0024,2,0;1091;718;669;1027;0,08:00,16:00,87805,1229.27,100,100.80,300,1730.07,2
DP0025,1,0;781;998;1029;701;686;1095;909;837;0,08:23,15:33,143087,1717.04,100,5.60,200,2022.64,2
