trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;483;592;1039;390;337;1074;547;667;585;1097;0,08:23,17:16,186047,2232.56,150,1.60,200,2584.16,3
DP0002,2,0;625;658;540;583;1045;527;359;431;619;1041;0,08:04,17:46,222344,3112.82,100,3.60,300,3516.42,2
DP0003,1,0;514;615;357;498;1016;414;505;1011;607;1065;0,08:38,16:53,158163,1897.96,150,0.00,200,2247.96,3
DP0004,1,0;597;403;347;649;1081;461;346;481;535;0,08:26,16:14,160761,1929.13,50,0.00,200,2179.13,1
DP0005,1,0;542;458;566;377;526;1029;499;471;1003;0,09:02,17:04,154567,1854.80,100,8.00,200,2162.80,2
DP0006,2,0;573;643;523;437;0,09:08,13:30,115884,1622.38,0,0.00,300,1922.38,0
DP0007,1,0;464;635;528;533;1033;363;626;1090;0,08:31,16:05,174487,2093.84,100,0.00,200,2393.84,2
DP0008,1,0;538;394;446;495;1061;661;516;512;1030;0,08:30,16:32,113497,1361.96,100,29.20,200,1691.16,2
DP0009,1,0;428;340;485;410;648;664;1080;508;0,09:09,15:28,112197,1346.36,50,0.00,200,1596.36,1
DP0010,1,0;343;474;1010;452;572;395;551;439;1075;0,08:00,17:19,212543,2550.52,100,11.60,200,2862.12,2
DP0011,1,0;336;1034;335;1048;447;455;1091;576;1066;0,08:59,16:22,140733,1688.80,200,0.40,200,2089.20,4
DP0012,2,0;657;1092;407;642;651;1031;560;506;1023;0,08:47,16:39,165065,2310.91,150,0.00,300,2760.91,3
DP0013,1,0;368;355;444;1093;1056;579;617;503;1058;0,08:01,16:33,188565,2262.78,150,4.00,200,2616.78,3
DP0014,1,0;575;487;500;519;599;620;491;433;1071;0,08:00,17:24,192154,2305.85,50,23.20,200,2579.05,1
DP0015,1,0;582;424;1089;405;1009;378;1042;475;0,08:42,16:13,172953,2075.44,150,0.00,200,2425.44,3
DP0016,1,0;637;388;1083;421;537;375;382;1087;480;1069;0,08:00,17:14,202260,2427.12,150,2.40,200,2779.52,3
DP0017,1,0;449;623;422;614;1007;350;362;632;415;1085;0,08:05,17:25,198110,2377.32,100,7.20,200,2684.52,2
DP0018,1,0;634;1025;618;1001;569;1095;436;0,08:40,15:47,135835,1630.02,150,19.60,200,1999.62,3
DP0019,1,0;501;541;1067;531;1063;380;641;525;0,09:11,15:08,93491,1121.89,100,0.00,200,1421.89,2
DP0020,1,0;605;338;1037;628;465;438;352;0,08:47,14:44,105701,1268.41,50,6.40,200,1524.81,1
