trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;120;70;1071;284;319;124;304;205;1008;0,08:00,16:22,188535,2262.42,100,0.00,200,2562.42,2
DP0002,1,0;58;1013;36;1005;32;236;280;1081;298;1036;0,08:33,17:13,171476,2057.71,200,3.20,200,2460.91,4
DP0003,1,0;227;52;159;1033;105;1053;112;1085;74;1048;0,08:00,16:50,179660,2155.92,200,2.80,200,2558.72,4
DP0004,1,0;149;294;1045;50;19;274;65;295;1077;0,08:16,17:35,212947,2555.36,100,10.80,200,2866.16,2
DP0005,2,0;184;203;115;1002;72;76;90;83;1097;0,08:03,17:02,172904,2420.66,100,22.40,300,2843.06,2
DP0006,1,0;244;306;132;1093;263;122;195;1034;0,08:00,15:36,169051,2028.61,100,4.00,200,2332.61,2
DP0007,2,0;189;240;15;140;218;323;94;0,08:40,14:42,110422,1545.91,0,6.80,300,1852.71,0
DP0008,1,0;42;174;147;162;56;1056;257;0,08:40,15:26,159828,1917.94,50,0.00,200,2167.94,1
DP0009,1,0;327;277;1016;271;144;53;1011;230;0,08:09,15:33,130923,1571.08,100,17.20,200,1888.28,2
DP0010,1,0;153;207;59;1065;173;1058;221;91;1092;0,08:33,15:58,124629,1495.55,150,7.60,200,1853.15,3
DP0011,1,0;57;17;84;1035;79;208;38;80;311;1003;0,09:17,16:45,117954,1415.45,100,0.00,200,1715.45,2
DP0012,2,0;313;224;210;98;1044;330;178;0,08:14,15:24,150818,2111.45,50,14.40,300,2475.85,1
DP0013,1,0;310;142;268;1001;333;241;87;28;11;1028;0,08:53,17:10,158540,1902.48,100,0.00,200,2202.48,2
DP0014,1,0;291;328;133;292;216;161;1072;0,09:08,14:48,105647,1267.76,50,0.00,200,1517.76,1
DP0015,1,0;157;18;199;275;1095;325;68;165;1069;0,08:24,16:07,154149,1849.79,100,0.80,200,2150.59,2
DP0016,2,0;281;324;296;82;89;299;104;1038;0,09:48,17:12,138812,1943.37,50,13.20,300,2306.57,1
DP0017,1,0;137;131;249;1070;326;152;1020;305;1051;0,08:33,16:53,158439,1901.27,150,13.60,200,2264.87,3
DP0018,2,0;261;26;16;228;1100;49;202;265;1060;0,08:00,16:25,180477,2526.68,100,5.60,300,2932.28,2
DP0019,1,0;143;39;1083;225;121;3;270;1010;12;1026;0,08:08,17:59,237328,2847.94,150,0.00,200,3197.94,3
DP0020,1,0;167;145;238;60;1042;187;301;119;1094;27;1052;0,08:19,17:09,147784,1773.41,150,6.80,200,2130.21,3
DP0021,1,0;320;316;176;267;1050;183;95;1049;0,08:36,15:45,153019,1836.23,100,0.00,200,2136.23,2
DP0022,2,0;254;128;107;214;6;108;46;242;1054;0,09:19,17:04,151993,2127.90,50,3.20,300,2481.10,1
DP0023,1,0;1076;262;1082;223;1037;0,08:00,15:11,150476,1805.71,150,39.20,200,2194.91,3
DP0024,1,0;9;188;160;321;1062;69;1025;222;24;1019;0,08:34,17:10,153283,1839.40,150,10.40,200,2199.80,3
DP0025,1,0;250;81;30;1023;25;1099;23;44;1018;1017;0,08:39,16:41,143600,1723.20,200,2.00,200,2125.20,4
DP0026,1,0;190;247;193;71;168;66;1061;212;1015;0,08:44,16:32,137540,1650.48,100,10.80,200,1961.28,2
DP0027,1,0;1091;273;255;204;217;2;166;114;0,08:00,15:58,125073,1500.88,50,33.20,200,1784.08,1
DP0028,1,0;308;278;1031;181;314;86;1064;0,09:56,16:42,161085,1933.02,100,0.00,200,2233.02,2
