trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;511;418;492;626;406;1071;525;0,09:24,16:19,138896,1666.75,50,14.00,200,1930.75,1
DP0002,1,0;487;474;1010;405;537;620;547;1095;0,08:00,16:34,198713,2384.56,100,12.00,200,2696.56,2
DP0003,2,0;410;347;1068;486;618;1001;569;556;1062;0,08:24,16:26,172285,2411.99,150,0.00,300,2861.99,3
DP0004,1,0;463;354;602;468;641;591;504;0,09:19,15:29,89688,1076.26,0,19.20,200,1295.46,0
DP0005,1,0;646;466;370;402;582;1006;563;345;360;1008;0,08:26,16:24,143762,1725.14,100,0.00,200,2025.14,2
DP0006,1,0;580;446;666;495;1022;455;662;1066;0,09:02,15:40,122715,1472.58,100,2.40,200,1774.98,2
DP0007,1,0;473;514;357;548;1016;414;1011;607;342;1077;1065;0,08:37,17:12,148064,1776.77,200,0.00,200,2176.77,4
DP0008,1,0;640;665;420;425;586;601;1003;650;0,08:20,15:17,126935,1523.22,50,8.00,200,1781.22,1
DP0009,1,0;456;574;419;1091;351;1034;561;0,08:29,14:12,108165,1297.98,100,0.00,200,1597.98,2
DP0010,1,0;539;389;441;335;609;1015;661;516;472;1086;0,08:48,16:32,124425,1493.10,100,3.60,200,1796.70,2
DP0011,2,0;534;449;592;390;421;1075;505;0,08:13,15:14,173486,2428.80,50,0.00,300,2778.80,1
DP0012,1,0;334;649;452;1089;337;572;527;395;551;1045;0,08:20,17:31,198796,2385.55,100,2.40,200,2687.95,2
DP0013,1,0;483;637;575;350;1039;594;521;386;433;1040;0,08:23,17:26,191632,2299.58,100,3.20,200,2602.78,2
DP0014,1,0;387;597;549;623;1009;599;536;630;1044;0,08:40,16:47,175324,2103.89,100,0.80,200,2404.69,2
DP0015,1,0;577;531;664;648;435;1019;398;652;0,09:18,15:31,107232,1286.78,50,0.00,200,1536.78,1
DP0016,2,0;429;1100;343;358;363;375;1081;346;1005;0,08:49,16:46,169326,2370.56,150,0.00,300,2820.56,3
DP0017,1,0;409;384;341;1098;523;1050;530;638;0,08:39,15:49,154648,1855.78,100,0.00,200,2155.78,2
DP0018,1,0;403;540;583;1074;519;629;382;434;436;1049;0,08:20,17:08,185693,2228.32,100,0.00,200,2528.32,2
DP0019,1,0;374;1051;460;573;571;485;509;481;1037;0,08:07,15:54,159444,1913.33,100,0.00,200,2213.33,2
DP0020,2,0;636;1053;567;528;388;1083;359;431;579;617;1031;0,08:02,17:43,203321,2846.49,150,0.00,300,3296.49,3
DP0021,1,0;413;467;482;450;1082;587;1073;475;0,08:47,15:58,128466,1541.59,100,13.20,200,1854.79,2
DP0022,1,0;518;411;627;1058;659;1099;604;576;1059;0,08:28,16:01,132190,1586.28,150,8.00,200,1944.28,3
DP0023,2,0;428;340;653;377;1029;624;515;1076;490;1020;0,09:09,17:53,181370,2539.18,150,0.00,300,2989.18,3
DP0024,1,0;497;464;355;589;1056;619;356;401;0,08:25,15:44,162098,1945.18,50,0.00,200,2195.18,1
DP0025,2,0;500;424;658;614;1007;469;371;584;491;1087;0,08:00,17:30,220821,3091.49,100,0.00,300,3491.49,2
DP0026,1,0;606;502;366;493;465;396;1038;476;0,08:33,15:04,122344,1468.13,50,0.00,200,1718.13,1
DP0027,1,0;565;1085;385;635;361;560;415;632;1054;0,08:39,16:30,155967,1871.60,100,3.60,200,2175.20,2
DP0028,2,0;529;369;404;642;621;558;588;1097;595;1024;0,09:04,17:03,144027,2016.38,100,0.00,300,2416.38,2
DP0029,1,0;622;416;507;533;1033;667;362;461;1021;1043;0,08:12,16:59,170817,2049.80,150,6.80,200,2406.60,3
DP0030,1,0;462;603;349;524;338;1032;656;1052;477;1096;0,08:44,16:25,130324,1563.89,150,0.00,200,1913.89,3
DP0031,1,0;615;631;353;443;639;506;1036;0,08:08,16:17,149053,1788.64,50,38.40,200,2077.04,1
DP0032,1,0;336;1078;644;538;512;397;1030;590;1046;0,08:59,16:26,116619,1399.43,150,12.80,200,1762.23,3
DP0033,1,0;562;364;596;1060;430;1090;479;510;535;0,08:27,15:51,125874,1510.49,100,7.20,200,1817.69,2
DP0034,2,0;643;422;517;488;1080;581;508;0,08:33,15:08,151343,2118.80,50,0.00,300,2468.80,1
DP0035,2,0;564;1092;657;407;498;651;1041;381;503;1027;0,08:22,16:34,156850,2195.90,150,0.00,300,2645.90,3
DP0036,1,0;605;400;542;437;399;470;380;352;654;0,08:47,15:11,90940,1091.28,0,0.00,200,1291.28,0
DP0037,1,0;368;660;1023;484;628;1014;417;568;1063;480;1012;0,08:01,17:02,171382,2056.58,200,0.00,200,2456.58,4
DP0038,1,0;554;1057;445;522;1070;526;373;499;339;1047;0,08:41,17:28,182900,2194.80,150,0.00,200,2544.80,3
DP0039,2,0;1002;585;378;451;1094;0,08:00,16:31,136793,1915.10,100,77.20,300,2392.30,2
DP0040,1,0;447;365;1061;546;383;545;1018;0,10:54,16:53,119906,1438.87,100,0.00,200,1738.87,2
DP0041,1,0;458;613;634;348;1025;552;372;1042;412;1026;0,08:17,16:59,155650,1867.80,150,12.40,200,2230.20,3
DP0042,1,0;655;559;555;432;471;457;1069;0,09:17,15:35,124556,1494.67,50,6.40,200,1751.07,1
DP0043,1,0;478;1055;541;570;616;0,09:13,13:10,70811,849.73,50,0.00,200,1099.73,1
DP0044,1,0;448;598;1088;566;393;496;367;438;1028;0,08:07,16:07,164595,1975.14,100,2.80,200,2277.94,2
DP0045,1,0;1079;663;376;1035;557;494;600;0,08:00,16:00,109183,1310.20,100,53.60,200,1663.80,2
DP0046,2,0;593;610;1048;608;513;612;0,08:44,14:37,94645,1325.03,50,22.80,300,1697.83,1
DP0047,1,0;1013;392;1084;647;611;1064;550;1067;0,08:00,15:01,91159,1093.91,200,26.80,200,1520.71,4
DP0048,1,0;553;1072;645;442;489;440;520;0,08:54,14:09,62528,750.34,50,10.00,200,1010.34,1
DP0049,1,0;625;379;444;1093;633;427;344;439;1004;0,08:04,17:04,208018,2496.22,100,6.00,200,2802.22,2
DP0050,1,0;408;501;543;544;423;532;391;0,09:18,14:17,71763,861.16,0,0.00,200,1061.16,0
DP0051,1,0;394;453;578;426;454;459;1017;0,08:28,14:07,104123,1249.48,50,0.00,200,1499.48,1
