trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;1038;318;315;77;295;1093;0,08:00,17:02,176618,2119.42,100,58.80,200,2478.22,2
DP0002,1,0;149;262;1;1053;278;65;1056;104;1066;0,08:16,17:26,227468,2729.62,150,0.00,200,3079.62,3
DP0003,1,0;1069;321;218;79;0,08:00,13:39,92681,1112.17,50,42.00,200,1404.17,1
DP0004,1,0;59;1034;98;1004;209;1033;242;90;1085;0,09:19,17:34,168936,2027.23,200,6.80,200,2434.03,4
DP0005,1,0;113;271;245;193;173;1065;221;91;1092;0,08:36,16:19,136308,1635.70,100,9.60,200,1945.30,2
DP0006,1,0;288;14;232;71;1058;163;66;212;1030;0,09:22,16:51,145536,1746.43,100,0.00,200,2046.43,2
DP0007,1,0;189;17;1028;101;64;164;304;257;0,08:40,14:59,101093,1213.12,50,4.40,200,1467.52,1
DP0008,1,0;143;179;51;1098;0,08:08,13:37,168668,2024.02,50,2.00,200,2276.02,1
DP0009,1,0;203;234;239;50;1083;192;13;138;1091;0,08:00,16:45,205123,2461.48,100,1.60,200,2763.08,2
DP0010,1,0;129;115;100;6;1090;93;41;229;0,08:00,15:18,145546,1746.55,50,7.20,200,2003.75,1
DP0011,1,0;247;144;73;156;1016;53;1027;83;1075;0,08:48,16:54,169823,2037.88,150,3.20,200,2391.08,3
DP0012,1,0;1011;253;263;1054;289;0,08:00,14:23,120574,1446.89,100,33.60,200,1780.49,2
DP0013,2,0;7;266;18;145;1060;97;246;2;8;0,08:36,15:34,119015,1666.21,50,0.00,300,2016.21,1
DP0014,2,0;37;154;171;248;0,10:45,14:35,67173,940.42,0,11.20,300,1251.62,0
DP0015,2,0;126;296;1044;118;1052;40;29;200;191;1067;0,08:46,16:33,133528,1869.39,150,0.80,300,2320.19,3
DP0016,1,0;261;16;132;228;308;108;49;0,08:00,15:45,178266,2139.19,0,14.80,200,2353.99,0
DP0017,2,0;109;137;316;268;331;1020;116;95;0,08:13,15:30,160248,2243.47,50,0.00,300,2593.47,1
DP0018,1,0;103;244;32;1040;214;265;10;136;141;0,08:00,16:06,160822,1929.86,50,7.20,200,2187.06,1
DP0019,1,0;25;61;174;306;56;1041;297;112;125;1037;0,08:13,16:51,171056,2052.67,100,2.80,200,2355.47,2
DP0020,1,0;273;303;210;236;1087;46;202;223;114;1012;0,08:52,16:57,149700,1796.40,100,0.00,200,2096.40,2
DP0021,1,0;58;1013;36;204;81;279;168;1061;293;1055;0,08:33,16:27,136542,1638.50,150,1.60,200,1990.10,3
DP0022,2,0;1024;272;89;222;1050;0,08:00,16:26,127869,1790.17,100,80.40,300,2270.57,2
DP0023,1,0;320;1039;213;26;285;169;1023;74;1022;0,08:36,17:06,196150,2353.80,150,0.00,200,2703.80,3
DP0024,1,0;332;142;1009;197;139;260;219;87;1095;0,08:15,17:10,167674,2012.09,100,22.80,200,2334.89,2
DP0025,1,0;291;328;1021;72;105;195;211;135;1014;0,09:08,16:41,148242,1778.90,100,0.40,200,2079.30,2
DP0026,1,0;102;256;162;147;1100;280;299;146;1073;0,08:26,17:01,190768,2289.22,100,4.40,200,2593.62,2
DP0027,1,0;188;175;240;15;1029;155;1025;127;1071;28;1094;0,08:24,17:19,165348,1984.18,200,0.00,200,2384.18,4
DP0028,1,0;220;4;170;216;292;38;322;1062;0,08:51,16:19,138519,1662.23,50,15.20,200,1927.43,1
DP0029,1,0;184;194;302;21;286;1068;241;1063;0,08:03,15:19,157886,1894.63,100,0.00,200,2194.63,2
DP0030,1,0;327;277;42;190;150;1078;47;1015;269;1046;0,08:09,16:27,148003,1776.04,150,6.40,200,2132.44,3
DP0031,2,0;52;159;258;62;300;1074;270;96;24;0,08:22,16:30,176267,2467.74,50,0.40,300,2818.14,1
DP0032,1,0;1049;233;183;1003;34;152;323;178;1079;0,08:00,17:00,136985,1643.82,150,40.00,200,2033.82,3
DP0033,1,0;123;20;215;1097;172;181;33;259;314;1064;0,08:04,16:33,161265,1935.18,100,3.60,200,2238.78,2
DP0034,2,0;120;70;312;60;1042;187;301;252;55;1051;0,08:00,16:56,191807,2685.30,100,0.00,300,3085.30,2
DP0035,1,0;243;67;48;1007;333;69;165;68;1026;0,08:04,16:45,187843,2254.12,100,7.60,200,2561.72,2
DP0036,1,0;111;185;1045;39;19;12;274;235;1010;0,08:00,17:37,206928,2483.14,100,22.40,200,2805.54,2
DP0037,1,0;160;134;177;80;1057;287;1019;0,10:25,16:12,108235,1298.82,100,1.20,200,1600.02,2
DP0038,1,0;45;251;30;186;255;63;99;1086;148;1017;0,08:29,15:57,117889,1414.67,100,0.00,200,1714.67,2
