trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;364;1090;485;613;1071;412;479;345;1067;0,08:41,16:45,161813,1941.76,150,6.00,200,2297.76,3
DP0002,1,0;334;502;533;443;1100;427;639;386;506;1058;0,08:20,17:06,181155,2173.86,100,1.60,200,2475.46,2
DP0003,1,0;420;655;1051;623;363;378;558;342;1065;0,08:47,17:10,189727,2276.72,100,0.00,200,2576.72,2
DP0004,1,0;543;430;366;1060;493;1040;433;667;346;1023;0,09:06,17:15,153103,1837.24,150,0.00,200,2187.24,3
DP0005,1,0;368;357;355;633;1041;560;344;1044;434;1063;0,08:01,17:15,190062,2280.74,150,8.00,200,2638.74,3
DP0006,1,0;564;644;349;659;1027;563;352;0,08:22,14:35,132597,1591.16,50,0.00,200,1841.16,1
DP0007,1,0;559;1088;598;566;393;601;1072;0,08:37,15:20,158544,1902.53,100,0.00,200,2202.53,2
DP0008,1,0;554;522;1029;377;373;1020;499;339;1047;0,08:41,17:04,155688,1868.26,150,16.40,200,2234.66,3
DP0009,1,0;400;501;615;1075;617;381;503;607;1066;0,09:09,16:57,152487,1829.84,100,4.00,200,2133.84,2
DP0010,1,0;625;483;592;637;350;1002;599;372;536;1026;0,08:04,16:50,182845,2194.14,100,0.00,200,2494.14,2
DP0011,1,0;336;385;651;1031;628;550;510;356;1096;0,08:59,16:19,137866,1654.39,100,0.00,200,1954.39,2
DP0012,1,0;449;487;1074;421;469;527;431;1087;0,08:05,16:50,185721,2228.65,100,23.20,200,2551.85,2
DP0013,2,0;500;474;424;337;1045;521;551;585;1050;0,08:00,17:18,218924,3064.94,100,8.00,300,3472.94,2
DP0014,1,0;452;390;540;583;537;1007;620;572;395;1021;0,08:18,17:28,202056,2424.67,100,1.20,200,2725.87,2
DP0015,1,0;507;347;597;517;486;1068;552;626;436;1080;0,08:28,17:01,172463,2069.56,100,0.00,200,2369.56,2
DP0016,1,0;408;577;442;440;532;380;476;401;0,09:18,15:11,84135,1009.62,0,2.80,200,1212.42,0
DP0017,1,0;446;529;603;335;426;1018;545;0,08:29,14:18,112629,1351.55,50,0.00,200,1601.55,1
DP0018,2,0;518;1092;657;1048;609;459;0,08:28,13:26,96106,1345.48,100,0.00,300,1745.48,2
DP0019,1,0;640;340;1079;418;425;435;457;530;490;1003;0,08:20,16:40,161468,1937.62,100,0.00,200,2237.62,2
DP0020,1,0;622;649;379;450;1097;465;438;360;508;1028;0,08:12,16:29,158220,1898.64,100,0.00,200,2198.64,2
DP0021,1,0;497;1054;402;636;464;415;588;1036;525;0,08:25,16:16,135144,1621.73,100,13.20,200,1934.93,2
DP0022,2,0;463;441;666;580;570;544;591;520;0,09:19,15:26,101750,1424.50,0,0.00,300,1724.50,0
DP0023,1,0;567;444;343;1039;629;439;475;0,08:54,16:05,181708,2180.50,50,0.00,200,2430.50,1
DP0024,2,0;562;492;384;413;664;437;641;0,08:27,14:18,113231,1585.23,0,0.00,300,1885.23,0
DP0025,1,0;410;534;1095;348;648;496;367;1069;600;1049;0,08:24,16:54,158498,1901.98,150,5.60,200,2257.58,3
DP0026,1,0;1019;652;0,08:00,14:12,62955,755.46,50,94.00,200,1099.46,1
DP0027,1,0;429;1056;361;528;353;589;587;1004;0,08:49,16:30,180218,2162.62,100,0.00,200,2462.62,2
DP0028,1,0;605;458;445;653;1070;526;650;504;0,08:47,15:40,136266,1635.19,50,1.60,200,1886.79,1
DP0029,1,0;369;404;1011;414;1016;548;505;662;1059;0,08:57,16:19,138008,1656.10,150,0.00,200,2006.10,3
DP0030,1,0;514;407;642;419;1099;546;604;383;516;1061;0,08:38,17:18,169905,2038.86,100,4.00,200,2342.86,2
DP0031,1,0;473;389;478;396;1094;569;556;638;0,08:37,16:03,166501,1998.01,50,0.40,200,2248.41,1
DP0032,1,0;538;394;453;578;365;1046;612;654;0,08:30,14:45,105331,1263.97,50,1.60,200,1515.57,1
DP0033,1,0;646;582;484;392;417;568;1013;535;0,08:26,15:54,115131,1381.57,50,26.40,200,1657.97,1
DP0034,1,0;553;511;665;376;1057;515;557;624;471;1076;0,08:54,17:06,141246,1694.95,100,7.20,200,2002.15,2
DP0035,1,0;467;409;466;351;1006;595;1037;477;1032;0,08:41,16:23,155318,1863.82,150,0.00,200,2213.82,3
DP0036,1,0;660;575;388;1083;1010;359;579;619;1064;0,08:46,17:06,188901,2266.81,150,0.00,200,2616.81,3
DP0037,1,0;539;462;1030;454;1015;495;512;397;590;1017;0,08:48,16:26,104531,1254.37,150,10.40,200,1614.77,3
DP0038,1,0;460;403;422;658;405;1089;371;584;594;1073;0,08:04,17:13,192427,2309.12,100,4.80,200,2613.92,2
DP0039,2,0;411;1034;627;1078;608;1055;0,09:23,14:31,103563,1449.88,150,0.00,300,1899.88,3
DP0040,1,0;574;498;1093;621;1077;661;513;1022;0,08:50,16:07,160511,1926.13,150,0.00,200,2276.13,3
DP0041,1,0;593;541;338;602;524;647;1084;472;1086;0,08:44,15:56,118081,1416.97,100,6.00,200,1722.97,2
DP0042,1,0;370;1082;635;1053;632;362;461;1014;0,08:34,16:23,155831,1869.97,150,15.20,200,2235.17,3
DP0043,1,0;606;634;387;523;571;1081;382;1038;0,08:33,15:47,146198,1754.38,100,5.20,200,2059.58,2
DP0044,1,0;631;482;1033;358;614;519;547;375;491;1042;0,08:00,17:14,200553,2406.64,100,3.60,200,2710.24,2
DP0045,2,0;399;643;549;656;630;581;1008;0,09:26,16:00,135064,1890.90,50,6.40,300,2247.30,1
DP0046,1,0;448;374;1062;555;586;391;561;0,08:07,14:30,140972,1691.66,50,0.00,200,1941.66,1
DP0047,1,0;456;610;1085;1091;611;447;455;576;0,08:29,14:55,118681,1424.17,100,0.00,200,1724.17,2
DP0048,1,0;542;488;1001;618;1025;451;1098;509;1052;0,09:02,16:46,140731,1688.77,200,8.00,200,2096.77,4
DP0049,1,0;1035;663;432;494;398;0,08:00,14:48,104619,1255.43,50,52.00,200,1557.43,1
DP0050,1,0;341;596;1024;531;470;468;1012;0,08:48,14:30,106996,1283.95,100,0.00,200,1583.95,2
DP0051,1,0;565;573;416;1009;406;1005;481;480;1043;0,08:39,16:55,152648,1831.78,150,14.80,200,2196.58,3
DP0052,2,0;645;428;489;354;616;423;0,09:18,14:06,79641,1114.97,0,2.80,300,1417.77,0
