trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;821;878;696;888;890;1043;0,08:17,16:33,173750,2085.00,50,41.60,200,2376.60,1
DP0002,1,0;999;1081;981;860;959;671;795;706;1054;0,08:19,16:24,173518,2082.22,100,0.00,200,2382.22,2
DP0003,1,0;819;966;900;766;1010;889;702;869;1042;0,08:45,17:23,201085,2413.02,100,0.40,200,2713.42,2
DP0004,1,0;853;825;1062;681;1000;811;920;1076;0,08:09,16:16,144109,1729.31,100,27.60,200,2056.91,2
DP0005,1,0;985;987;935;708;957;1039;0,08:30,16:46,192073,2304.88,50,33.20,200,2588.08,1
DP0006,1,0;865;820;866;902;757;885;1079;732;1072;0,09:14,17:02,109683,1316.20,100,24.80,200,1641.00,2
DP0007,1,0;938;988;805;735;1099;750;898;929;1048;0,08:18,16:07,144442,1733.30,100,8.80,200,2042.10,2
DP0008,1,0;841;806;1052;683;727;672;694;880;0,09:10,16:07,108916,1306.99,50,17.20,200,1574.19,1
DP0009,1,0;893;968;780;1083;774;739;845;895;1091;0,08:00,17:15,186691,2240.29,100,22.40,200,2562.69,2
DP0010,1,0;763;899;682;1084;894;875;983;993;1075;0,08:42,16:01,135798,1629.58,100,0.00,200,1929.58,2
DP0011,1,0;794;874;828;1088;701;709;668;812;1035;0,08:53,16:13,138091,1657.09,100,0.00,200,1957.09,2
DP0012,2,0;1004;851;931;1068;786;748;0,08:00,15:00,147539,2065.55,100,24.00,300,2489.55,2
DP0013,1,0;741;792;887;1044;945;948;1096;0,09:04,15:33,135758,1629.10,100,4.80,200,1933.90,2
DP0014,2,0;699;870;797;769;1041;740;857;789;1077;1027;0,08:26,17:31,179721,2516.09,150,9.60,300,2975.69,3
DP0015,1,0;773;916;1031;787;858;1053;669;0,08:36,16:37,174277,2091.32,100,22.80,200,2414.12,2
DP0016,1,0;956;775;729;1074;1089;896;836;915;1090;0,08:00,17:05,182774,2193.29,150,20.40,200,2563.69,3
DP0017,1,0;831;1037;873;994;883;824;1080;0,08:39,16:54,106474,1277.69,100,61.60,200,1639.29,2
DP0018,2,0;850;849;726;1073;761;937;940;964;0,08:34,16:01,120785,1690.99,50,23.20,300,2064.19,1
DP0019,2,0;804;886;958;1045;736;984;713;704;1100;1006;0,08:00,17:17,205790,2881.06,150,2.00,300,3333.06,3
DP0020,2,0;939;791;829;822;1097;0,10:37,17:35,155340,2174.76,50,31.20,300,2555.96,1
DP0021,1,0;755;862;950;1087;917;815;990;923;1049;0,08:18,15:56,137545,1650.54,100,7.20,200,1957.74,2
DP0022,1,0;770;1020;872;928;1047;847;1057;0,08:00,16:53,139019,1668.23,150,61.20,200,2079.43,3
DP0023,1,0;903;722;859;924;839;1040;942;897;967;1028;0,08:09,16:17,151328,1815.94,100,0.00,200,2115.94,2
DP0024,1,0;996;697;720;778;1033;711;737;1082;784;1067;0,08:25,16:58,160815,1929.78,150,6.00,200,2285.78,3
DP0025,1,0;688;1007;933;926;762;879;952;961;1038;0,08:00,16:41,205745,2468.94,100,0.00,200,2768.94,2
DP0026,1,0;856;754;693;1030;808;855;949;1046;0,08:46,15:19,89414,1072.97,100,16.00,200,1388.97,2
DP0027,2,0;989;747;1025;687;833;731;864;892;1009;0,08:25,17:23,200393,2805.50,100,8.80,300,3214.30,2
DP0028,1,0;922;809;930;977;997;800;881;877;1024;844;1063;0,08:32,16:43,122854,1474.25,100,2.40,200,1776.65,2
DP0029,1,0;712;972;867;978;765;913;1050;0,09:14,16:09,136866,1642.39,50,15.60,200,1907.99,1
DP0030,1,0;947;826;759;911;710;0,09:14,13:15,68418,821.02,0,2.80,200,1023.82,0
DP0031,2,0;673;817;751;725;1001;995;734;970;1012;0,08:54,16:19,141594,1982.32,100,0.00,300,2382.32,2
DP0032,1,0;941;830;943;685;1060;680;1032;0,08:22,14:41,118923,1427.08,100,8.80,200,1735.88,2
DP0033,1,0;801;1008;992;752;1094;818;1095;0,09:50,15:30,104899,1258.79,150,0.00,200,1608.79,3
DP0034,1,0;955;782;764;771;707;700;932;0,08:31,14:04,98606,1183.27,0,0.00,200,1383.27,0
DP0035,1,0;953;914;690;834;1093;760;905;758;1014;0,08:00,15:56,167784,2013.41,100,0.00,200,2313.41,2
DP0036,2,0;730;744;743;723;901;1002;882;912;1021;0,08:14,15:52,152884,2140.38,100,0.00,300,2540.38,2
DP0037,2,0;927;986;946;691;962;1056;724;0,08:11,14:47,152601,2136.41,50,0.00,300,2486.41,1
DP0038,1,0;738;796;934;676;852;785;0,09:05,14:50,92092,1105.10,0,20.00,200,1325.10,0
DP0039,1,0;781;777;756;1069;960;971;965;1026;0,08:23,16:35,121241,1454.89,100,41.20,200,1796.09,2
DP0040,1,0;746;670;1036;976;944;1065;848;838;1058;0,08:48,16:50,147093,1765.12,150,11.60,200,2126.72,3
DP0041,1,0;982;1016;963;768;842;675;779;918;1064;0,08:07,16:39,172738,2072.86,100,12.40,200,2385.26,2
DP0042,2,0;695;703;1078;854;840;1092;705;1018;906;807;0,08:50,16:23,123724,1732.14,150,0.00,300,2182.14,3
DP0043,2,0;813;907;1055;846;714;793;0,08:43,14:25,62387,873.42,50,33.20,300,1256.62,1
DP0044,1,0;843;798;721;686;861;1003;0,09:46,15:10,102838,1234.06,50,7.20,200,1491.26,1
DP0045,2,0;908;728;827;823;1066;876;1059;0,08:43,14:41,119398,1671.57,100,0.40,300,2071.97,2
DP0046,2,0;910;1005;973;936;909;837;0,09:05,15:27,107708,1507.91,50,27.60,300,1885.51,1
DP0047,1,0;788;684;884;674;1098;835;904;776;1019;0,08:02,16:14,179876,2158.51,100,0.40,200,2458.91,2
DP0048,1,0;871;1013;863;1022;969;803;1061;692;1015;0,09:05,16:37,110530,1326.36,200,17.60,200,1743.96,4
DP0049,1,0;733;698;832;951;1011;753;1034;679;1086;0,08:33,15:58,140891,1690.69,150,0.00,200,2040.69,3
DP0050,2,0;974;716;975;718;810;0,10:45,15:14,82974,1161.64,0,6.80,300,1468.44,0
DP0051,1,0;767;802;749;689;0,09:19,12:58,47965,575.58,0,15.60,200,791.18,0
DP0052,1,0;717;814;677;742;919;0,10:44,15:10,75890,910.68,0,9.20,200,1119.88,0
DP0053,2,0;891;719;745;1071;783;678;0,08:47,14:49,120618,1688.65,50,13.60,300,2052.25,1
DP0054,1,0;925;715;998;1070;979;1029;772;1051;0,08:32,16:55,143862,1726.34,150,34.00,200,2110.34,3
DP0055,1,0;816;868;991;921;1023;1085;980;799;0,08:37,15:09,121303,1455.64,100,1.60,200,1757.24,2
DP0056,1,0;954;790;1017;0,11:20,14:17,32840,394.08,50,18.40,200,662.48,1
