maxDistance, totalDistance
203159.0	123034.0
215722.0	151887.0
177165.0	91478.0
306827.0	215589.0
268084.0	182951.0
248451.0	158774.0
158280.0	118257.0
192592.0	103406.0
188388.0	160040.0
253420.0	185898.0
250289.0	194526.0
234189.0	155541.0
249210.0	184312.0
240820.0	169242.0
261724.0	174246.0
229893.0	152196.0
143543.0	104017.0
175696.0	124928.0
120000.0	89060.0
227268.0	146494.0
263226.0	211624.0
133231.0	47947.0
187171.0	182055.0
100000.0	97731.0
217593.0	199895.0
179428.0	109730.0
227073.0	167960.0
229340.0	132357.0
155773.0	99245.0
208973.0	115668.0
226137.0	158767.0
192293.0	142733.0
152775.0	119437.0
142955.0	119544.0
238699.0	155219.0
228642.0	152601.0
126899.0	82233.0
218186.0	130697.0
187620.0	108188.0
198475.0	167720.0
206945.0	168128.0
247563.0	157554.0
139544.0	77862.0
228621.0	129138.0
190263.0	128235.0
180758.0	127199.0
218160.0	119228.0
179776.0	90860.0
195981.0	122083.0
168343.0	117591.0
199475.0	130926.0
193919.0	107945.0
232670.0	161834.0
170415.0	92943.0
184543.0	89329.0

breakDistanceCount: 0
totalCost: Optional[113752.83400000002]
totalDistance: Optional[7508082.0]
