trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;343;500;658;614;556;1026;339;1070;0,08:00,17:30,229622,2755.46,100,20.00,200,3075.46,2
DP0002,1,0;369;574;411;1027;621;619;505;1066;545;1018;0,08:57,17:02,146463,1757.56,150,1.20,200,2108.76,3
DP0003,1,0;452;1007;540;421;337;363;469;551;1083;1002;0,08:18,17:52,223923,2687.08,150,0.00,200,3037.08,3
DP0004,1,0;593;501;338;531;399;396;470;508;1008;525;0,08:44,16:02,110624,1327.49,50,0.00,200,1577.49,1
DP0005,1,0;605;400;410;1080;492;1052;438;481;479;1044;0,08:47,16:13,116847,1402.16,150,0.00,200,1752.16,3
DP0006,2,0;483;592;388;589;359;1010;431;503;1078;0,08:23,17:37,214148,2998.07,100,8.80,300,3406.87,2
DP0007,2,0;564;644;453;578;365;383;546;604;1048;0,08:22,16:03,119323,1670.52,50,16.80,300,2037.32,1
DP0008,1,0;368;355;635;450;1004;417;568;1063;477;1013;0,08:01,16:42,171620,2059.44,150,3.60,200,2413.04,3
DP0009,1,0;497;482;358;519;1045;527;572;491;433;1071;0,08:25,17:18,186989,2243.87,100,1.20,200,2545.07,2
DP0010,1,0;430;366;429;1024;664;544;591;520;0,08:53,15:33,130131,1561.57,50,0.00,200,1811.57,1
DP0011,1,0;404;642;402;1054;1023;455;576;472;1067;0,08:51,16:10,136768,1641.22,150,0.00,200,1991.22,3
DP0012,1,0;449;623;416;465;1038;581;360;476;535;0,08:05,15:55,144984,1739.81,50,8.80,200,1998.61,1
DP0013,2,0;413;384;361;567;344;386;639;1100;0,08:47,16:30,149958,2099.41,50,15.20,300,2464.61,1
DP0014,1,0;347;390;1074;405;583;537;371;594;585;1009;0,08:00,17:14,193682,2324.18,100,6.80,200,2630.98,2
DP0015,1,0;463;408;442;354;616;0,09:19,13:12,66360,796.32,0,0.00,200,996.32,0
DP0016,2,0;534;634;1025;618;549;1068;552;595;587;1005;0,08:13,16:55,179870,2518.18,150,0.00,300,2968.18,3
DP0017,1,0;631;444;379;1033;667;378;1039;395;1041;0,08:00,17:47,214448,2573.38,150,22.00,200,2945.38,3
DP0018,1,0;448;598;653;1042;375;599;547;630;1090;0,08:07,17:19,199047,2388.56,100,15.20,200,2703.76,2
DP0019,1,0;466;502;1073;628;647;611;1084;513;1055;0,08:45,15:53,128466,1541.59,150,0.00,200,1891.59,3
DP0020,1,0;514;357;498;548;1016;414;1058;607;1092;342;1077;0,08:38,17:17,152318,1827.82,200,0.00,200,2227.82,4
