trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;946;933;775;1074;833;1007;731;774;858;1077;0,08:00,17:33,211072,2532.86,150,5.60,200,2888.46,3
DP0002,1,0;908;670;760;1039;787;957;869;889;1100;0,08:43,17:47,224867,2698.40,100,0.00,200,2998.40,2
DP0003,2,0;767;865;820;710;759;975;810;799;0,09:19,15:13,90965,1273.51,0,0.00,300,1573.51,0
DP0004,1,0;916;958;1045;766;702;879;1068;915;1060;0,08:26,17:31,202251,2427.01,150,11.20,200,2788.21,3
DP0005,1,0;688;729;985;1083;762;935;708;1010;888;1087;0,08:00,17:33,222011,2664.13,150,0.00,200,3014.13,3
DP0006,2,0;821;804;696;896;704;0,08:17,15:53,160417,2245.84,0,44.40,300,2590.24,0
DP0007,1,0;853;684;674;1009;878;892;883;824;965;0,08:09,16:34,181208,2174.50,50,5.60,200,2430.10,1
DP0008,1,0;911;698;1041;691;962;890;740;857;669;1011;0,08:39,17:07,169623,2035.48,100,0.00,200,2335.48,2
DP0009,1,0;827;914;1016;823;876;1059;753;679;1030;0,08:36,16:41,146648,1759.78,150,14.00,200,2123.78,3
DP0010,1,0;1093;780;671;711;737;1056;0,08:00,16:07,198319,2379.83,100,26.40,200,2706.23,2
DP0011,1,0;782;743;981;901;900;1040;942;936;852;1061;0,08:17,16:59,180762,2169.14,100,0.00,200,2469.14,2
DP0012,2,0;841;1032;939;1052;973;952;961;882;1069;0,09:10,17:15,169314,2370.40,150,2.80,300,2823.20,3
DP0013,2,0;863;934;991;676;803;714;1017;0,08:34,15:20,99851,1397.91,50,29.20,300,1777.11,1
DP0014,1,0;763;831;871;850;814;1024;877;779;918;1012;0,08:42,16:27,109508,1314.10,100,11.20,200,1625.30,2
DP0015,2,0;903;722;773;1002;931;723;1004;758;724;1064;0,08:09,16:42,172919,2420.87,150,0.00,300,2870.87,3
DP0016,1,0;751;792;884;867;972;1029;928;885;0,08:23,15:32,146233,1754.80,50,4.00,200,2008.80,1
DP0017,1,0;856;955;941;1090;778;937;945;897;1096;0,08:46,16:05,125321,1503.85,100,5.60,200,1809.45,2
DP0018,2,0;927;720;986;1097;894;1084;964;791;742;0,08:11,15:23,131142,1835.99,100,0.00,300,2235.99,2
DP0019,1,0;953;1031;769;963;739;984;795;829;1008;0,08:00,17:17,182032,2184.38,100,24.80,200,2509.18,2
DP0020,1,0;682;826;707;752;1063;783;923;967;0,09:38,15:47,103555,1242.66,50,0.00,200,1492.66,1
DP0021,1,0;925;943;891;730;672;1044;0,08:32,14:51,103010,1236.12,50,28.80,200,1514.92,1
DP0022,1,0;746;1073;805;860;912;727;880;0,08:48,16:06,124162,1489.94,50,30.00,200,1769.94,1
DP0023,1,0;813;907;703;1099;921;944;980;1067;0,08:43,15:37,127877,1534.52,100,6.40,200,1840.92,2
DP0024,1,0;801;754;693;808;855;969;949;1015;692;1046;0,09:50,17:02,105142,1261.70,100,0.00,200,1561.70,2
DP0025,2,0;950;747;687;1025;786;748;0,08:44,15:00,155694,2179.72,50,2.00,300,2531.72,1
DP0026,2,0;989;1094;917;683;1080;861;913;1095;1049;0,08:25,16:38,159372,2231.21,200,11.20,300,2742.41,4
DP0027,1,0;788;770;1020;872;1050;995;818;960;0,08:02,15:34,151562,1818.74,100,10.80,200,2129.54,2
DP0028,1,0;899;922;930;806;685;694;0,08:38,14:36,98036,1176.43,0,22.80,200,1399.23,0
DP0029,2,0;699;1014;938;800;1082;726;1053;993;706;1023;0,08:26,16:23,140488,1966.83,200,1.60,300,2468.43,4
DP0030,1,0;738;910;1085;976;1065;838;1092;750;789;1058;0,09:05,17:09,148618,1783.42,200,0.00,200,2183.42,4
DP0031,1,0;744;839;966;859;924;1042;873;990;919;0,08:09,15:29,137506,1650.07,50,0.00,200,1900.07,1
DP0032,1,0;802;817;1003;811;920;1062;0,08:48,16:02,107531,1290.37,100,48.00,200,1638.37,2
DP0033,2,0;755;997;1005;977;846;1086;705;785;0,08:18,15:24,149194,2088.72,100,1.20,300,2489.92,2
DP0034,1,0;1022;854;0,08:00,11:07,65633,787.60,50,18.80,200,1056.40,1
DP0035,1,0;697;988;1021;725;994;1038;844;1037;0,08:50,16:35,146388,1756.66,150,18.00,200,2124.66,3
DP0036,1,0;893;968;926;1033;959;1054;948;940;807;1055;0,08:00,16:47,181349,2176.19,150,1.60,200,2527.79,3
DP0037,2,0;1048;840;929;898;848;906;0,08:00,16:10,100968,1413.55,50,74.00,300,1837.55,1
DP0038,1,0;982;728;690;1066;951;1027;677;1043;0,08:07,15:18,154962,1859.54,150,0.00,200,2209.54,3
DP0039,1,0;843;715;902;721;992;932;0,09:46,14:41,92759,1113.11,0,0.00,200,1313.11,0
DP0040,2,0;741;756;1019;781;709;757;776;732;1072;0,09:04,16:39,110678,1549.49,100,18.80,300,1968.29,2
DP0041,1,0;956;1089;987;768;836;864;1081;734;0,08:00,16:34,201045,2412.54,100,11.20,200,2723.74,2
DP0042,1,0;809;830;764;771;680;700;717;0,08:26,14:00,99488,1193.86,0,0.00,200,1393.86,0
DP0043,2,0;887;862;819;1098;1051;772;979;1047;668;1079;0,08:19,17:15,182569,2555.97,200,4.40,300,3060.37,4
DP0044,1,0;797;870;735;1006;761;842;881;675;1013;0,08:48,16:47,127793,1533.52,100,20.40,200,1853.92,2
DP0045,1,0;1001;851;765;0,08:00,14:53,133600,1603.20,50,64.40,200,1917.60,1
DP0046,1,0;947;716;798;689;749;0,09:14,13:44,52329,627.95,0,21.20,200,849.15,0
