trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;501;541;602;437;396;1052;656;1087;480;1026;0,09:11,17:19,147970,1775.64,150,1.60,200,2127.24,3
DP0002,1,0;343;592;575;390;1002;372;360;1063;0,08:00,16:06,166633,1999.60,100,16.80,200,2316.40,2
DP0003,2,0;368;424;583;1007;614;375;599;378;491;1024;0,08:01,17:13,203215,2845.01,100,1.60,300,3246.61,2
DP0004,2,0;625;483;347;549;1001;618;496;630;1008;0,08:04,16:04,170528,2387.39,100,0.00,300,2787.39,2
DP0005,2,0;534;643;1025;488;1069;648;544;0,08:13,14:19,125792,1761.09,100,0.00,300,2161.09,2
DP0006,1,0;646;384;482;635;450;1005;406;412;434;1049;0,08:26,16:40,157526,1890.31,100,0.00,200,2190.31,2
DP0007,2,0;518;1027;411;524;447;661;516;512;1030;0,08:28,16:32,130672,1829.41,100,20.80,300,2250.21,2
DP0008,1,0;511;1035;663;425;586;418;650;0,09:24,14:59,99609,1195.31,50,0.00,200,1445.31,1
DP0009,1,0;598;1020;522;554;515;494;398;600;1019;0,08:33,16:53,159207,1910.48,100,13.60,200,2224.08,2
DP0010,1,0;1100;631;637;350;667;1082;0,08:00,15:11,150375,1804.50,100,26.40,200,2130.90,2
DP0011,1,0;456;392;429;611;647;1073;628;477;1043;0,08:29,15:53,125401,1504.81,100,7.20,200,1812.01,2
DP0012,1,0;497;370;464;533;1045;527;572;395;439;1040;0,08:25,17:18,182146,2185.75,100,3.60,200,2489.35,2
DP0013,1,0;582;1053;567;359;431;1056;579;1093;0,08:42,17:29,184422,2213.06,150,24.80,200,2587.86,3
DP0014,1,0;610;369;1066;642;621;1092;546;604;545;1018;0,08:52,16:52,144187,1730.24,150,0.00,200,2080.24,3
DP0015,2,0;466;409;413;492;1037;380;641;476;0,08:45,15:11,118305,1656.27,50,0.00,300,2006.27,1
DP0016,1,0;564;404;419;636;1041;651;619;356;0,08:22,15:31,153648,1843.78,50,0.00,200,2093.78,1
DP0017,1,0;430;364;1042;517;486;552;451;509;436;1028;0,08:53,17:05,156169,1874.03,100,0.00,200,2174.03,2
DP0018,1,0;487;474;1010;623;1004;461;558;1032;0,08:00,16:20,213103,2557.24,150,0.00,200,2907.24,3
DP0019,1,0;389;441;446;580;570;510;550;401;0,09:06,15:14,96894,1162.73,0,2.80,200,1365.53,0
