trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;103;244;132;39;1045;235;77;315;83;1023;0,08:00,17:27,199225,2390.70,100,8.80,200,2699.50,2
DP0002,2,0;167;126;296;1021;145;214;10;41;1013;0,08:19,15:26,117932,1651.05,100,4.00,300,2055.05,2
DP0003,1,0;184;194;1009;117;169;1032;0,08:03,15:42,137140,1645.68,100,44.40,200,1990.08,2
DP0004,2,0;154;14;232;99;248;0,10:45,14:47,74552,1043.73,0,0.00,300,1343.73,0
DP0005,1,0;36;264;193;1059;130;1096;229;0,09:34,15:45,105234,1262.81,100,12.80,200,1575.61,2
DP0006,2,0;224;198;312;197;286;1068;241;1098;223;0,08:03,15:46,157007,2198.10,100,0.00,300,2598.10,2
DP0007,1,0;220;319;37;283;161;307;0,08:51,15:17,77888,934.66,0,44.00,200,1178.66,0
DP0008,1,0;120;115;100;1002;225;55;280;96;1073;0,08:00,16:40,194880,2338.56,100,4.80,200,2643.36,2
DP0009,1,0;101;1071;142;1051;267;5;68;165;1028;0,08:34,16:11,151618,1819.42,150,0.00,200,2169.42,3
DP0010,1,0;134;137;1062;34;79;1079;311;95;1072;0,08:18,15:58,154067,1848.80,150,0.00,200,2198.80,3
DP0011,2,0;234;143;147;306;1093;297;135;309;1014;0,08:00,16:53,198210,2774.94,100,8.40,300,3183.34,2
DP0012,1,0;327;277;123;73;156;245;1058;221;1092;293;1055;0,08:09,16:47,148403,1780.84,150,1.20,200,2132.04,3
DP0013,1,0;61;179;1083;50;19;3;76;1081;0,08:28,16:46,189902,2278.82,100,9.60,200,2588.42,2
DP0014,1,0;1010;51;192;1089;300;299;242;104;1090;0,08:00,17:27,200665,2407.98,150,20.40,200,2778.38,3
DP0015,1,0;45;310;1005;32;6;187;119;1080;166;1043;0,08:29,16:18,136005,1632.06,150,0.00,200,1982.06,3
DP0016,1,0;25;1006;98;303;72;236;1082;298;289;1022;0,08:13,16:25,156495,1877.94,150,0.00,200,2227.94,3
