trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;911;999;1071;839;727;748;1080;0,08:39,15:34,116879,1402.55,100,24.40,200,1726.95,2
DP0002,2,0;925;756;998;1029;979;920;732;0,08:32,16:17,136687,1913.62,50,34.80,300,2298.42,1
DP0003,2,0;910;950;800;977;973;923;0,09:05,14:17,106720,1494.08,0,0.00,300,1794.08,0
DP0004,1,0;751;853;867;1047;701;709;971;965;967;1049;0,08:23,16:45,163774,1965.29,100,0.00,200,2265.29,2
DP0005,1,0;953;1093;916;691;962;787;795;706;1023;0,08:00,16:36,180827,2169.92,100,10.00,200,2479.92,2
DP0006,1,0;763;682;831;939;1085;921;803;692;1030;0,08:42,16:07,125958,1511.50,100,8.00,200,1819.50,2
DP0007,1,0;755;997;743;859;917;1021;912;881;675;1067;0,08:18,16:40,147929,1775.15,100,8.40,200,2083.55,2
DP0008,2,0;903;722;986;1004;842;815;0,08:09,14:50,111120,1555.68,50,33.60,300,1939.28,1
DP0009,1,0;868;1086;846;1061;676;969;705;785;0,09:06,15:47,119365,1432.38,100,4.80,200,1737.18,2
DP0010,2,0;744;959;1033;822;1014;0,08:09,15:53,146791,2055.07,100,54.40,300,2509.47,2
DP0011,2,0;730;968;851;687;1081;704;1097;880;0,08:14,16:11,187592,2626.29,100,2.80,300,3029.09,2
DP0012,1,0;893;987;985;1010;708;957;888;1090;0,08:00,17:22,189012,2268.14,100,36.00,200,2604.14,2
DP0013,1,0;991;934;1065;875;1089;864;915;883;1013;0,08:47,17:14,193141,2317.69,150,0.00,200,2667.69,3
DP0014,1,0;720;773;737;905;857;1027;0,08:44,16:56,129788,1557.46,50,61.60,200,1869.06,1
DP0015,1,0;796;1092;703;823;728;669;1077;753;799;0,08:28,16:07,138288,1659.46,100,7.20,200,1966.66,2
DP0016,1,0;699;797;988;860;900;1009;993;784;0,08:26,15:41,159334,1912.01,50,0.00,200,2162.01,1
DP0017,2,0;930;725;924;1098;677;949;852;1046;0,08:52,16:39,156066,2184.92,100,14.00,300,2598.92,2
DP0018,1,0;946;886;769;1053;983;761;724;1091;0,08:00,16:16,170597,2047.16,100,18.40,200,2365.56,2
DP0019,1,0;816;871;947;974;975;749;932;0,08:37,13:59,89778,1077.34,0,0.00,200,1277.34,0
DP0020,1,0;767;865;820;710;717;783;678;1028;0,09:19,15:13,91929,1103.15,50,0.00,200,1353.15,1
DP0021,1,0;817;1019;686;1003;904;812;1057;668;1079;0,09:28,17:13,118279,1419.35,200,19.20,200,1838.55,4
DP0022,1,0;927;766;780;736;1045;774;869;702;1044;0,08:11,16:55,199783,2397.40,100,3.60,200,2701.00,2
DP0023,1,0;697;870;735;1006;944;929;1015;0,08:50,15:40,124332,1491.98,100,18.40,200,1810.38,2
DP0024,1,0;866;992;771;680;990;873;694;844;1037;0,09:37,16:41,106997,1283.96,50,7.60,200,1541.56,1
DP0025,1,0;695;1078;840;1099;848;1058;789;1011;0,08:50,16:17,120884,1450.61,200,23.60,200,1874.21,4
DP0026,2,0;821;729;933;878;671;1100;779;897;0,08:17,15:49,172595,2416.33,50,0.00,300,2766.33,1
