trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;448;1020;559;555;432;339;624;515;0,08:07,15:47,151047,1812.56,50,13.60,200,2076.16,1
DP0002,1,0;613;517;597;486;1025;569;556;638;1050;0,08:41,16:31,162516,1950.19,100,0.00,200,2250.19,2
DP0003,1,0;631;500;424;390;1089;519;1033;588;587;595;1024;0,08:00,17:24,190079,2280.95,150,0.00,200,2630.95,3
DP0004,1,0;635;483;575;583;658;1007;337;584;371;491;1021;0,08:00,17:38,201918,2423.02,100,0.00,200,2723.02,2
DP0005,1,0;449;403;422;549;1068;363;375;667;433;1014;0,08:05,16:45,178500,2142.00,100,0.00,200,2442.00,2
DP0006,1,0;529;574;615;1075;350;639;386;415;1060;0,09:04,17:02,169049,2028.59,100,0.00,200,2328.59,2
DP0007,1,0;543;399;492;622;1094;496;438;345;1063;0,09:06,16:10,123005,1476.06,100,0.00,200,1776.06,2
DP0008,1,0;473;514;357;1041;443;632;382;1100;346;1073;1013;0,08:37,18:07,194231,2330.77,200,0.00,200,2730.77,4
DP0009,2,0;444;589;1010;359;395;431;1049;0,08:09,16:56,196571,2751.99,100,30.80,300,3182.79,2
DP0010,2,0;487;474;540;421;1083;527;572;594;1054;0,08:00,16:42,206767,2894.74,100,0.00,300,3294.74,2
DP0011,1,0;369;1066;411;627;1091;1085;455;576;0,08:57,15:32,125210,1502.52,150,0.00,200,1852.52,3
DP0012,1,0;460;452;1039;343;637;521;439;629;1069;0,08:04,17:07,171905,2062.86,100,24.80,200,2387.66,2
DP0013,1,0;518;404;385;642;1031;651;503;1011;342;607;1077;0,08:28,17:15,160392,1924.70,150,0.00,200,2274.70,3
DP0014,1,0;453;426;1065;405;537;1074;469;551;585;1036;0,08:18,17:36,210516,2526.19,150,0.00,200,2876.19,3
DP0015,1,0;553;616;354;1072;591;652;0,08:54,14:52,55829,669.95,50,43.20,200,963.15,1
DP0016,1,0;562;364;355;633;1093;619;1034;472;1086;0,08:27,16:22,164890,1978.68,150,0.00,200,2328.68,3
DP0017,1,0;409;1081;416;467;1005;568;535;0,08:39,15:11,123783,1485.40,100,12.00,200,1797.40,2
DP0018,1,0;605;400;341;1090;413;581;417;356;0,08:47,15:33,114598,1375.18,50,9.60,200,1634.78,1
DP0019,1,0;643;347;623;1087;571;1038;0,08:33,14:30,144009,1728.11,100,0.00,200,2028.11,2
DP0020,1,0;542;430;334;493;465;656;509;479;1052;0,09:02,16:00,116931,1403.17,50,1.20,200,1654.37,1
DP0021,1,0;446;394;538;441;580;1061;495;397;401;0,08:29,15:14,108665,1303.98,50,0.00,200,1553.98,1
DP0022,1,0;336;502;402;582;558;662;1092;545;1055;0,08:59,16:56,141267,1695.20,100,12.80,200,2008.00,2
DP0023,1,0;577;428;489;440;380;470;550;1067;475;0,09:18,16:03,104754,1257.05,50,2.00,200,1509.05,1
DP0024,1,0;565;392;366;1032;468;457;536;1071;630;1044;0,08:39,17:03,156302,1875.62,150,4.40,200,2230.02,3
DP0025,1,0;340;420;665;663;418;586;1035;398;471;1019;0,08:56,16:53,142196,1706.35,100,0.00,200,2006.35,2
DP0026,1,0;429;660;1023;419;621;1016;505;383;516;1015;0,08:49,17:10,162419,1949.03,150,0.00,200,2299.03,3
DP0027,1,0;1018;659;414;548;381;617;579;1056;0,08:00,17:10,154272,1851.26,100,48.40,200,2199.66,2
DP0028,1,0;606;393;488;618;1001;494;0,08:33,15:27,134201,1610.41,50,27.60,200,1888.01,1
DP0029,1,0;410;482;379;533;427;353;1027;0,08:24,14:54,146465,1757.58,50,0.00,200,2007.58,1
DP0030,2,0;653;1062;566;348;1051;530;0,08:09,14:44,122317,1712.44,100,26.00,300,2138.44,2
DP0031,1,0;368;567;636;1082;563;641;352;476;525;0,08:01,15:47,156490,1877.88,50,2.00,200,2129.88,1
DP0032,1,0;1047;377;522;1070;526;557;490;1003;0,08:00,16:27,144330,1731.96,150,35.60,200,2117.56,3
DP0033,1,0;625;649;592;1002;358;614;552;372;1076;0,08:04,16:15,180830,2169.96,100,0.00,200,2469.96,2
DP0034,1,0;593;501;484;466;1098;626;451;412;1042;0,08:44,16:45,154223,1850.68,100,8.40,200,2159.08,2
DP0035,1,0;498;1059;351;524;1022;513;654;0,09:07,15:14,128203,1538.44,100,0.00,200,1838.44,2
DP0036,1,0;598;1088;445;655;485;367;434;477;1043;0,08:33,16:32,158266,1899.19,100,5.60,200,2204.79,2
DP0037,2,0;564;657;407;1099;578;447;546;604;1058;0,08:22,16:12,148380,2077.32,100,6.40,300,2483.72,2
DP0038,1,0;374;373;499;1029;0,08:07,15:52,123324,1479.89,50,78.00,200,1807.89,1
DP0039,1,0;596;384;507;573;1040;406;362;461;1004;0,08:43,16:27,155428,1865.14,100,0.00,200,2165.14,2
DP0040,1,0;478;1037;531;391;532;423;0,09:13,13:40,70149,841.79,50,0.00,200,1091.79,1
DP0041,1,0;640;1079;511;425;435;648;1080;480;436;1028;0,08:20,16:07,135476,1625.71,150,0.00,200,1975.71,3
DP0042,1,0;458;534;634;387;523;1095;544;1012;0,08:17,14:46,122066,1464.79,100,0.00,200,1764.79,2
DP0043,2,0;609;349;666;389;454;459;612;0,09:06,14:18,81758,1144.61,0,0.00,300,1444.61,0
DP0044,1,0;497;1053;528;388;1045;378;599;547;620;1009;0,08:25,17:37,205160,2461.92,150,0.00,200,2811.92,3
DP0045,2,0;646;610;644;608;647;1084;628;0,08:26,14:39,133407,1867.70,50,0.00,300,2217.70,1
DP0046,1,0;456;370;1097;450;464;361;344;560;506;1006;0,08:29,16:48,160638,1927.66,100,0.00,200,2227.66,2
DP0047,2,0;645;442;602;570;1096;561;0,09:18,14:29,64902,908.63,50,20.00,300,1278.63,1
DP0048,1,0;338;541;611;1064;510;520;0,09:35,14:30,80891,970.69,50,5.20,200,1225.89,1
DP0049,1,0;1046;463;1030;512;590;1017;0,08:00,15:13,76349,916.19,150,63.20,200,1329.39,3
DP0050,2,0;539;462;603;335;1078;365;661;1048;0,08:48,15:17,109379,1531.31,100,5.60,300,1936.91,2
DP0051,1,0;408;437;664;396;481;360;508;1008;0,09:18,16:28,98358,1180.30,50,26.80,200,1457.10,1
DP0052,1,0;1057;554;376;601;1026;600;650;504;0,08:00,15:31,126103,1513.24,100,21.60,200,1834.84,2
