trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;45;272;251;85;217;205;1049;0,08:29,14:29,102690,1437.66,50,9.20,300,1796.86,1
DP0002,2,0;261;143;26;39;51;1074;270;231;241;1095;0,08:00,17:09,200179,2802.51,100,1.20,300,3203.71,2
DP0003,1,0;1075;122;245;1091;74;0,08:00,14:35,121394,1456.73,100,38.40,200,1795.13,2
DP0004,1,0;1034;327;1027;130;86;1064;0,08:00,15:51,118868,1426.42,150,58.00,200,1834.42,3
DP0005,1,0;25;1054;1006;81;181;1043;8;0,08:13,15:16,110013,1320.16,150,30.80,200,1700.96,3
DP0006,1,0;194;312;197;1007;62;192;19;12;274;1031;0,08:00,17:15,209066,2508.79,100,0.00,200,2808.79,2
DP0007,1,0;189;216;292;79;330;208;323;178;0,08:40,16:32,99669,1196.03,0,43.60,200,1439.63,0
DP0008,2,0;4;1038;282;290;214;82;1024;223;141;0,08:43,16:07,128303,1796.24,100,6.00,300,2202.24,2
DP0009,1,0;144;271;59;1048;168;1018;47;293;1055;0,08:43,16:03,137693,1652.32,150,0.00,200,2002.32,3
DP0010,1,0;103;215;16;228;1100;169;299;1021;0,08:00,16:18,175036,2100.43,100,17.20,200,2417.63,2
DP0011,1,0;188;249;1088;34;1062;183;311;80;1069;0,08:24,15:57,145440,1745.28,150,1.20,200,2096.48,3
DP0012,1,0;247;31;150;193;1092;91;66;1061;212;1015;0,08:48,16:55,150397,1804.76,150,0.00,200,2154.76,3
DP0013,1,0;147;179;1089;239;300;48;3;1039;242;1073;0,08:09,17:28,209883,2518.60,150,0.00,200,2868.60,3
DP0014,1,0;224;303;98;72;236;1005;10;202;265;11;1008;0,08:03,17:04,159309,1911.71,100,5.20,200,2216.91,2
DP0015,1,0;233;238;159;285;1098;127;301;24;1012;0,08:24,16:10,156161,1873.93,100,2.00,200,2175.93,2
DP0016,1,0;61;42;253;1011;173;1099;221;1066;0,08:28,15:51,163572,1962.86,150,0.00,200,2312.86,3
DP0017,1,0;170;64;106;304;43;229;0,10:45,15:20,75918,911.02,0,0.00,200,1111.02,0
DP0018,1,0;198;52;129;206;1002;110;13;76;1059;0,08:33,16:58,191635,2299.62,100,0.00,200,2599.62,2
DP0019,1,0;7;18;199;226;1080;118;1037;248;0,08:36,14:47,106691,1280.29,100,0.00,200,1580.29,2
DP0020,1,0;102;277;1041;306;278;65;90;46;1090;0,08:26,16:37,167539,2010.47,100,5.60,200,2316.07,2
DP0021,1,0;113;1065;123;190;255;264;124;230;0,08:36,15:17,130853,1570.24,50,0.00,200,1820.24,1
DP0022,1,0;9;291;266;40;133;107;94;0,08:34,14:21,94460,1133.52,0,8.00,200,1341.52,0
DP0023,2,0;1026;160;321;1079;38;1035;0,08:00,14:52,101756,1424.58,150,42.00,300,1916.58,3
DP0024,1,0;131;1029;196;326;325;68;165;1050;0,08:32,16:07,144111,1729.33,100,14.40,200,2043.73,2
DP0025,2,0;154;14;232;269;1030;0,10:45,15:01,63207,884.90,50,10.80,300,1245.70,1
DP0026,1,0;58;100;286;32;97;1060;136;259;191;0,08:33,16:14,147314,1767.77,50,3.20,200,2020.97,1
DP0027,1,0;111;67;225;1033;105;83;298;211;114;0,08:00,16:18,183808,2205.70,50,0.40,200,2456.10,1
DP0028,1,0;20;174;132;1010;121;280;260;138;1040;0,08:00,17:20,212424,2549.09,100,12.40,200,2861.49,2
DP0029,1,0;185;55;200;0,08:00,15:06,147905,1774.86,0,62.40,200,2037.26,0
DP0030,1,0;220;284;204;93;41;33;314;1086;0,08:51,16:05,97451,1169.41,50,29.20,200,1448.61,1
DP0031,2,0;142;316;176;155;5;317;1076;0,08:43,15:02,134046,1876.64,50,1.60,300,2228.24,1
