trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;956;933;775;1074;935;762;984;845;895;1041;0,08:00,17:29,219214,2630.57,100,0.00,200,2930.57,2
DP0002,2,0;804;780;1045;691;737;1077;0,08:00,15:41,171673,2403.42,100,28.80,300,2832.22,2
DP0003,1,0;788;770;1020;872;1070;928;847;812;1057;0,08:02,16:50,147133,1765.60,150,30.40,200,2146.00,3
DP0004,2,0;939;973;1044;1052;748;970;0,10:37,15:33,94048,1316.67,100,0.00,300,1716.67,2
DP0005,1,0;886;987;1039;924;1098;882;842;918;1024;0,08:00,16:22,188999,2267.99,150,0.00,200,2617.99,3
DP0006,1,0;953;1093;914;834;832;740;1058;669;1066;0,08:00,16:53,172122,2065.46,150,20.80,200,2436.26,3
DP0007,1,0;782;768;963;769;962;1056;711;704;983;1027;0,08:17,17:14,182892,2194.70,100,5.20,200,2499.90,2
DP0008,1,0;927;931;851;687;1007;731;864;892;1042;0,08:11,17:23,198079,2376.95,100,16.00,200,2692.95,2
DP0009,2,0;996;746;773;959;1100;671;912;1021;883;1037;0,08:25,16:48,150136,2101.90,150,7.20,300,2559.10,3
DP0010,2,0;989;709;757;776;1079;0,08:25,16:01,91868,1286.15,50,77.20,300,1713.35,1
DP0011,1,0;816;868;738;1055;846;714;1017;0,08:37,14:25,68944,827.33,100,20.80,200,1148.13,2
DP0012,1,0;763;831;826;682;716;689;749;0,08:42,13:39,68944,827.33,0,0.00,200,1027.33,0
DP0013,1,0;830;744;1090;771;814;945;677;810;1096;0,08:16,15:48,119594,1435.13,100,12.80,200,1747.93,2
DP0014,2,0;887;862;730;819;683;977;680;1043;0,08:19,14:39,112218,1571.05,50,0.00,300,1921.05,1
DP0015,1,0;850;764;1005;997;778;937;779;1015;0,08:34,15:46,133355,1600.26,100,10.80,200,1911.06,2
DP0016,2,0;938;870;697;699;894;1023;761;948;1013;799;0,08:18,16:02,132749,1858.49,100,0.00,300,2258.49,2
DP0017,1,0;796;934;991;808;855;693;793;0,08:28,14:16,95702,1148.42,0,7.60,200,1356.02,0
DP0018,1,0;874;828;867;1025;920;1003;668;1019;0,09:18,16:51,149901,1798.81,150,11.20,200,2160.01,3
DP0019,1,0;670;849;733;875;1036;706;838;906;1048;0,08:39,16:52,151512,1818.14,100,13.60,200,2131.74,2
DP0020,1,0;792;719;1033;766;787;795;1075;857;1099;0,08:11,17:27,200539,2406.47,150,16.00,200,2772.47,3
DP0021,2,0;982;827;908;946;1053;758;877;675;1014;0,08:07,16:04,167297,2342.16,100,1.20,300,2743.36,2
DP0022,1,0;853;825;747;674;915;1001;913;1062;0,08:09,16:31,150292,1803.50,100,30.80,200,2134.30,2
DP0023,1,0;684;884;972;978;681;1029;904;885;1049;0,08:01,15:58,156583,1879.00,100,5.20,200,2184.20,2
DP0024,1,0;925;756;686;861;1095;960;967;0,08:32,15:13,104162,1249.94,50,24.40,200,1524.34,1
DP0025,1,0;999;743;966;859;839;1040;942;672;824;880;1032;0,08:19,16:55,148488,1781.86,100,0.00,200,2081.86,2
DP0026,1,0;767;865;820;902;721;909;837;0,09:19,15:07,97520,1170.24,0,6.80,200,1377.04,0
DP0027,2,0;821;926;901;917;1087;727;694;0,08:17,15:01,150653,2109.14,50,3.20,300,2462.34,1
DP0028,2,0;722;1083;958;708;957;822;1091;0,08:07,17:22,183967,2575.54,100,48.40,300,3023.94,2
DP0029,1,0;911;943;941;806;897;815;678;0,08:39,15:15,92717,1112.60,0,28.40,200,1341.00,0
DP0030,1,0;947;1031;760;890;993;713;829;1082;0,09:14,17:21,159795,1917.54,100,20.00,200,2237.54,2
DP0031,1,0;1060;900;878;1009;952;961;836;1002;0,08:00,17:16,173023,2076.28,150,42.00,200,2468.28,3
DP0032,2,0;922;930;891;936;995;786;734;1028;0,08:32,17:06,128699,1801.79,50,46.00,300,2197.79,1
DP0033,1,0;698;726;1004;739;774;869;1097;0,08:35,17:01,196860,2362.32,100,22.40,200,2684.72,2
DP0034,2,0;863;907;1078;840;1022;881;858;905;1006;0,08:34,17:01,176402,2469.63,150,8.40,300,2928.03,3
DP0035,1,0;688;968;729;1089;833;696;896;879;994;1080;0,08:00,17:02,193072,2316.86,100,2.40,200,2619.26,2
DP0036,1,0;950;981;723;860;1081;844;873;923;1008;0,08:44,16:05,132758,1593.10,100,2.00,200,1895.10,2
DP0037,1,0;728;690;916;823;1016;929;876;679;807;1086;0,08:09,16:37,161556,1938.67,100,3.60,200,2242.27,2
DP0038,1,0;893;1068;985;736;1010;889;888;702;1054;0,08:00,16:48,207598,2491.18,150,2.00,200,2843.18,3
DP0039,1,0;781;1035;777;998;1072;0,08:23,12:50,95474,1145.69,100,0.00,200,1445.69,2
DP0040,1,0;754;801;921;854;1065;705;898;750;789;1034;0,09:17,17:10,140417,1685.00,100,0.00,200,1985.00,2
DP0041,1,0;802;794;712;701;1088;732;932;0,08:48,14:48,122059,1464.71,50,0.00,200,1714.71,1
DP0042,1,0;809;797;720;800;755;685;1071;971;965;1012;0,08:26,16:16,137953,1655.44,100,0.00,200,1955.44,2
DP0043,2,0;903;986;988;805;735;1073;724;980;1084;0,08:09,15:25,132202,1850.83,100,1.60,300,2252.43,2
DP0044,1,0;673;1069;811;979;772;1076;0,08:54,17:07,136178,1634.14,100,58.40,200,1992.54,2
DP0045,1,0;741;715;717;710;954;0,09:04,13:05,69122,829.46,0,2.00,200,1031.46,0
DP0046,1,0;856;866;751;1050;1000;765;1047;835;1026;0,08:46,17:01,144906,1738.87,150,18.00,200,2106.87,3
DP0047,1,0;871;899;798;700;759;791;940;964;784;1064;0,09:05,16:34,115746,1388.95,50,2.00,200,1640.95,1
DP0048,1,0;695;1011;951;976;944;848;753;1059;0,08:50,16:08,124588,1495.06,100,18.00,200,1813.06,2
DP0049,1,0;790;0,12:49,13:41,18142,217.70,0,0.00,200,417.70,0
DP0050,2,0;843;974;975;1067;785;803;1061;692;1046;0,09:46,16:54,113365,1587.11,150,6.40,300,2043.51,3
DP0051,1,0;813;1092;703;1018;676;969;852;949;1030;0,08:43,15:50,116647,1399.76,150,4.80,200,1754.56,3
DP0052,2,0;955;1038;725;818;990;1063;0,08:31,15:59,116817,1635.44,100,49.20,300,2084.64,2
DP0053,1,0;841;817;752;707;992;783;742;919;0,09:10,15:12,98991,1187.89,0,0.00,200,1387.89,0
DP0054,2,0;1094;745;1051;0,08:00,13:32,101252,1417.53,100,47.20,300,1864.73,2
DP0055,2,0;910;718;1085;0,09:05,15:16,71935,1007.09,50,76.80,300,1433.89,1
