trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;244;261;16;72;228;1033;76;242;146;1060;0,08:00,16:50,179720,2516.08,100,3.60,300,2919.68,2
DP0002,2,0;37;1046;154;283;0,10:45,13:47,44778,626.89,50,2.40,300,979.29,1
DP0003,1,0;4;199;177;134;218;140;208;323;1079;178;0,08:43,16:33,122151,1465.81,50,7.20,200,1723.01,1
DP0004,1,0;57;17;246;275;94;0,09:17,14:21,86524,1038.29,0,18.40,200,1256.69,0
DP0005,2,0;247;271;245;144;1058;221;91;44;1030;0,08:48,16:41,129293,1810.10,100,17.60,300,2227.70,2
DP0006,1,0;1054;1062;152;311;1003;0,08:00,16:13,167900,2014.80,150,55.60,200,2420.40,3
DP0007,1,0;98;224;198;1087;60;6;82;10;27;114;1012;0,08:03,16:44,154416,1852.99,100,0.00,200,2152.99,2
DP0008,1,0;238;143;1083;39;12;235;315;1040;0,08:32,17:22,189785,2277.42,100,22.80,200,2600.22,2
DP0009,1,0;203;111;258;303;1097;85;43;8;0,08:00,15:15,159527,1914.32,50,0.00,200,2164.32,1
DP0010,1,0;58;273;1081;210;206;1002;169;96;201;1066;0,08:33,17:05,165119,1981.43,150,2.80,200,2334.23,3
DP0011,1,0;272;251;102;1048;78;71;66;182;1078;0,08:17,16:07,149025,1788.30,100,6.40,200,2094.70,2
DP0012,1,0;281;189;292;38;330;95;0,09:48,15:23,86412,1036.94,0,19.20,200,1256.14,0
DP0013,2,0;42;1;213;285;1036;181;136;276;0,08:40,16:05,166098,2325.37,50,0.00,300,2675.37,1
DP0014,1,0;188;84;1035;79;1057;287;80;0,08:24,15:25,103974,1247.69,100,33.20,200,1580.89,2
DP0015,1,0;174;147;262;1074;105;49;209;1052;11;1049;0,08:00,17:01,196352,2356.22,150,0.00,200,2706.22,3
DP0016,1,0;103;185;192;1089;121;3;280;299;1080;0,08:00,16:33,179391,2152.69,100,9.20,200,2461.89,2
DP0017,1,0;190;253;173;1092;130;293;1055;0,08:44,15:50,139038,1668.46,100,18.40,200,1986.86,2
DP0018,1,0;193;23;1018;47;86;1032;0,10:23,16:55,107890,1294.68,100,31.60,200,1626.28,2
