trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;856;841;866;992;755;800;842;1060;815;1063;0,08:46,16:14,117957,1415.48,100,0.00,200,1715.48,2
DP0002,2,0;720;733;1100;769;963;702;774;961;1044;0,08:44,16:48,174860,2448.04,100,0.00,300,2848.04,2
DP0003,2,0;744;981;900;931;1007;731;957;889;1053;0,08:09,17:37,197789,2769.05,100,22.00,300,3191.05,2
DP0004,2,0;1042;893;745;672;0,08:00,14:15,118824,1663.54,50,44.40,300,2057.94,1
DP0005,1,0;887;747;674;1098;924;942;818;734;967;0,08:19,16:12,145964,1751.57,50,9.20,200,2010.77,1
DP0006,1,0;941;1090;839;723;685;1052;945;940;964;1064;0,08:22,16:24,146779,1761.35,150,0.00,200,2111.35,3
DP0007,1,0;850;764;1005;917;704;737;669;1077;0,08:34,16:55,144815,1737.78,100,33.60,200,2071.38,2
DP0008,2,0;956;804;1039;892;864;1068;882;1087;0,08:00,17:16,200517,2807.24,150,28.40,300,3285.64,3
DP0009,1,0;794;712;681;972;978;1070;847;885;1079;0,08:53,16:29,149854,1798.25,100,0.00,200,2098.25,2
DP0010,1,0;781;998;828;1029;709;904;812;668;1072;0,08:23,16:51,167563,2010.76,100,12.80,200,2323.56,2
DP0011,1,0;871;868;921;854;1066;750;898;852;692;1030;0,09:05,16:52,134358,1612.30,100,0.00,200,1912.30,2
DP0012,1,0;722;821;933;766;736;1045;708;787;858;1036;0,08:07,17:22,201543,2418.52,100,3.60,200,2722.12,2
DP0013,1,0;955;930;730;814;700;974;0,08:31,13:32,96794,1161.53,0,0.00,200,1361.53,0
DP0014,1,0;953;908;827;823;1016;951;1027;848;838;1065;0,08:00,16:33,172943,2075.32,150,0.00,200,2425.32,3
DP0015,1,0;938;966;1033;926;671;881;918;844;1032;0,08:18,16:22,166408,1996.90,100,4.00,200,2300.90,2
DP0016,1,0;899;891;819;683;1021;727;965;971;835;1049;0,08:38,16:54,133600,1603.20,100,12.00,200,1915.20,2
DP0017,1,0;1011;691;962;761;1067;0,08:00,14:50,143909,1726.91,100,34.00,200,2060.91,2
DP0018,2,0;862;780;775;901;1009;915;936;837;0,08:13,16:05,190678,2669.49,50,0.00,300,3019.49,1
DP0019,2,0;801;802;749;717;0,09:50,12:58,46812,655.37,0,4.40,300,959.77,0
DP0020,1,0;853;825;874;1026;861;1080;990;694;742;0,08:09,15:40,146239,1754.87,100,0.00,200,2054.87,2
DP0021,1,0;738;907;934;855;808;803;949;1015;1017;0,09:05,16:07,121988,1463.86,100,0.00,200,1763.86,2
DP0022,1,0;988;927;860;859;1081;912;1040;883;824;1038;0,08:43,17:21,153279,1839.35,150,11.60,200,2200.95,3
DP0023,1,0;763;943;817;1019;741;721;909;970;0,08:42,15:20,121669,1460.03,50,3.20,200,1713.23,1
DP0024,2,0;886;958;985;1010;762;1083;869;822;845;1097;0,08:00,17:25,209617,2934.64,150,3.20,300,3387.84,3
DP0025,1,0;996;870;937;877;779;880;1096;0,08:25,16:39,100171,1202.05,50,64.40,200,1516.45,1
DP0026,1,0;682;826;707;783;752;923;678;1012;0,09:38,15:39,97338,1168.06,50,0.00,200,1418.06,1
DP0027,1,0;843;716;846;1055;714;793;0,09:46,14:36,73227,878.72,50,7.20,200,1135.92,1
DP0028,1,0;1088;920;1025;994;1013;0,08:00,17:05,129179,1550.15,150,95.20,200,1995.35,3
DP0029,2,0;863;695;976;834;1056;984;713;890;789;1058;0,08:34,17:24,172426,2413.96,100,7.60,300,2821.56,2
DP0030,1,0;946;729;968;1074;935;833;952;888;1024;0,08:00,16:48,210932,2531.18,100,0.00,200,2831.18,2
DP0031,1,0;699;697;797;805;735;1073;983;905;1031;895;1091;0,08:26,17:05,150977,1811.72,150,0.80,200,2162.52,3
DP0032,1,0;830;743;950;778;977;897;1008;732;0,08:16,15:26,131553,1578.64,50,10.80,200,1839.44,1
DP0033,2,0;688;1089;987;768;696;896;879;836;1002;0,08:00,17:03,203669,2851.37,100,10.00,300,3261.37,2
DP0034,2,0;982;703;1092;840;1059;753;876;929;1022;0,08:07,16:07,138978,1945.69,150,15.20,300,2410.89,3
DP0035,2,0;751;756;777;1035;902;757;0,08:23,14:37,102923,1440.92,50,26.80,300,1817.72,1
DP0036,1,0;796;986;1004;959;1082;724;1034;0,08:28,15:00,148946,1787.35,150,0.00,200,2137.35,3
DP0037,2,0;849;670;832;1054;726;993;706;1006;1084;0,08:42,16:43,144623,2024.72,150,13.60,300,2488.32,3
DP0038,2,0;947;939;791;790;0,09:14,14:39,64445,902.23,0,50.00,300,1252.23,0
DP0039,1,0;773;916;1014;677;810;0,08:36,14:35,130755,1569.06,50,19.60,200,1838.66,1
DP0040,1,0;903;878;851;687;1001;995;811;928;1047;0,08:09,16:39,189682,2276.18,100,2.80,200,2578.98,2
DP0041,2,0;684;867;884;1050;765;1000;786;1051;0,08:01,16:53,150924,2112.94,100,42.00,300,2554.94,2
DP0042,1,0;746;1023;894;1075;875;944;980;785;807;0,08:48,16:05,132281,1587.37,100,1.60,200,1888.97,2
DP0043,2,0;1062;979;772;0,08:00,15:39,113187,1584.62,50,92.40,300,2027.02,1
DP0044,2,0;910;1099;705;718;679;0,09:05,15:32,101507,1421.10,50,45.20,300,1816.30,1
DP0045,1,0;1093;698;760;1041;711;739;795;829;0,08:00,16:47,189953,2279.44,100,21.60,200,2601.04,2
DP0046,1,0;831;782;997;771;680;873;748;1043;0,08:39,15:22,111107,1333.28,50,10.00,200,1593.28,1
DP0047,1,0;1061;676;969;906;1048;0,08:00,15:25,88059,1056.71,100,74.00,200,1430.71,2
DP0048,1,0;767;865;820;710;798;689;784;1085;0,09:19,15:39,113019,1356.23,50,0.00,200,1606.23,1
DP0049,1,0;999;1071;719;973;1094;913;919;0,08:19,15:30,130988,1571.86,100,24.40,200,1896.26,2
DP0050,1,0;816;1086;991;1018;948;758;675;0,08:37,16:05,127499,1529.99,100,32.80,200,1862.79,2
DP0051,2,0;989;1069;715;1076;686;1003;960;1028;0,08:25,15:13,128743,1802.40,200,3.60,300,2306.00,4
DP0052,1,0;754;813;693;1046;954;0,09:17,13:08,55039,660.47,50,4.80,200,915.27,1
DP0053,2,0;728;914;690;740;857;1078;0,08:09,16:13,123131,1723.83,50,61.20,300,2135.03,1
DP0054,1,0;911;922;809;806;1037;759;975;799;0,08:39,14:27,85850,1030.20,50,0.00,200,1280.20,1
DP0055,1,0;788;770;1020;872;1057;701;776;932;0,08:02,15:14,145271,1743.25,100,5.20,200,2048.45,2
DP0056,1,0;925;673;792;725;1095;0,08:32,13:23,113824,1365.89,50,0.00,200,1615.89,1
