maxDistance, totalDistance
123787.0	84613.0
120000.0	72445.0
217286.0	159212.0
246898.0	178463.0
279780.0	189771.0
225496.0	144722.0
100000.0	74533.0
100000.0	41707.0
252635.0	175163.0
203041.0	105102.0
113084.0	45560.0
247164.0	178615.0
264569.0	164444.0
289693.0	207778.0
120000.0	110133.0
199685.0	142286.0
100000.0	97625.0
265563.0	206450.0
226850.0	147918.0
235500.0	169686.0
270060.0	206363.0
140923.0	117558.0
210605.0	117300.0
244463.0	182783.0
256495.0	151362.0
177397.0	105819.0
274688.0	196953.0
219027.0	147390.0
231764.0	152332.0
248187.0	170490.0
276175.0	196600.0
257289.0	190423.0
226364.0	159330.0
246581.0	169598.0
255673.0	184837.0
206803.0	137747.0
289873.0	200687.0
221459.0	153970.0
189227.0	136387.0
202806.0	137044.0
211973.0	147271.0
244860.0	154972.0
141674.0	62191.0
239092.0	162460.0
197244.0	126006.0
248981.0	188305.0
239621.0	170053.0
224589.0	119429.0
100000.0	90915.0
175548.0	146009.0
204540.0	117551.0
176924.0	103026.0

breakDistanceCount: 2
totalCost: Optional[110171.962]
totalDistance: Optional[7499387.0]
