trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;458;622;613;1051;566;485;1094;360;1024;0,08:17,16:03,159794,1917.53,150,0.00,200,2267.53,3
DP0002,1,0;606;502;567;533;427;1100;639;588;1036;0,08:33,16:18,158362,1900.34,100,0.00,200,2200.34,2
DP0003,1,0;349;609;1052;648;436;1080;0,09:32,14:57,118029,1416.35,100,0.00,200,1716.35,2
DP0004,1,0;649;575;358;519;594;1053;475;0,08:25,15:59,171364,2056.37,50,13.60,200,2319.97,1
DP0005,2,0;500;474;583;1010;359;521;572;433;1069;0,08:00,17:35,224560,3143.84,100,12.80,300,3556.64,2
DP0006,1,0;336;1054;484;628;1014;417;568;476;525;0,08:59,15:55,115199,1382.39,100,1.20,200,1683.59,2
DP0007,1,0;1009;623;517;486;1068;552;451;0,08:00,15:10,146701,1760.41,100,15.60,200,2076.01,2
DP0008,1,0;473;389;1046;463;354;616;612;0,08:37,14:09,88607,1063.28,50,4.40,200,1317.68,1
DP0009,2,0;634;643;614;1085;352;0,08:40,14:40,157752,2208.53,50,6.80,300,2565.33,1
DP0010,2,0;645;489;440;418;586;557;650;0,09:18,15:29,94022,1316.31,0,17.20,300,1633.51,0
DP0011,1,0;369;514;1016;498;548;617;381;505;607;1059;0,08:57,16:57,145758,1749.10,100,0.00,200,2049.10,2
DP0012,1,0;334;625;592;350;1007;375;382;461;346;1004;0,08:20,17:08,186260,2235.12,100,0.00,200,2535.12,2
DP0013,1,0;574;385;1031;361;353;344;386;632;1097;0,08:50,16:36,158871,1906.45,100,0.00,200,2206.45,2
DP0014,1,0;507;483;379;1033;571;496;367;401;0,08:28,15:30,146609,1759.31,50,0.00,200,2009.31,1
DP0015,1,0;631;487;637;629;667;0,08:00,15:16,148902,1786.82,0,41.60,200,2028.42,0
DP0016,1,0;429;402;635;343;1039;585;599;547;491;1073;0,08:49,17:24,175623,2107.48,100,0.00,200,2407.48,2
DP0017,1,0;404;1027;615;528;633;560;587;595;1084;0,08:51,16:38,159956,1919.47,100,0.00,200,2219.47,2
DP0018,1,0;368;355;444;1093;651;1075;558;1066;0,08:01,15:39,170155,2041.86,150,3.20,200,2395.06,3
DP0019,1,0;543;1028;655;1021;363;584;620;1001;0,09:06,17:15,202916,2434.99,150,0.00,200,2784.99,3
DP0020,1,0;640;420;554;376;425;1019;435;398;1079;504;1072;0,08:20,16:37,135811,1629.73,150,0.00,200,1979.73,3
DP0021,1,0;449;403;445;1088;515;624;1035;0,08:05,15:38,164346,1972.15,100,16.40,200,2288.55,2
DP0022,1,0;511;377;387;348;569;1050;0,09:24,15:14,137897,1654.76,50,0.00,200,1904.76,1
DP0023,1,0;410;341;573;1098;549;523;638;530;536;1095;0,08:24,16:48,163787,1965.44,100,0.00,200,2265.44,2
DP0024,1,0;534;1062;448;598;653;1047;471;1076;490;1026;0,08:13,16:21,151354,1816.25,200,0.00,200,2216.25,4
DP0025,1,0;408;1012;577;544;423;532;391;0,09:18,14:09,62912,754.94,50,0.80,200,1005.74,1
DP0026,1,0;646;416;347;378;406;1087;630;1038;0,08:26,17:09,153163,1837.96,100,38.00,200,2175.96,2
DP0027,1,0;370;452;1089;421;371;1045;439;1041;0,08:34,17:32,191263,2295.16,150,26.00,200,2671.16,3
DP0028,1,0;364;409;467;492;465;563;1013;510;1096;0,08:41,15:48,127494,1529.93,100,0.00,200,1829.93,2
DP0029,1,0;564;1092;578;365;1078;545;604;576;1034;0,08:22,16:10,130843,1570.12,150,14.40,200,1934.52,3
DP0030,1,0;478;1030;644;426;1058;342;546;1022;0,09:13,15:41,119662,1435.94,150,0.00,200,1785.94,3
DP0031,1,0;422;540;537;337;1074;469;431;506;1082;0,08:16,16:56,202519,2430.23,100,0.00,200,2730.23,2
DP0032,1,0;542;596;1090;413;1005;493;1040;372;412;1060;0,09:02,17:10,153386,1840.63,200,0.00,200,2240.63,4
DP0033,1,0;357;589;388;1083;527;395;551;415;1006;0,09:05,17:31,192163,2305.96,100,0.00,200,2605.96,2
DP0034,2,0;603;657;419;582;647;1067;0,09:02,14:18,111148,1556.07,50,0.00,300,1906.07,1
DP0035,1,0;1081;482;443;362;0,08:00,14:57,125528,1506.34,50,58.00,200,1814.34,1
DP0036,1,0;446;394;1061;453;1018;447;513;455;472;516;1015;0,08:29,17:04,146947,1763.36,150,1.20,200,2114.56,3
DP0037,1,0;664;399;470;477;550;356;535;0,10:27,15:57,96755,1161.06,0,0.40,200,1361.46,0
DP0038,1,0;539;441;666;580;538;495;454;654;0,08:48,14:41,82371,988.45,0,4.00,200,1192.45,0
DP0039,1,0;374;1020;559;1070;522;1029;499;556;339;0,08:07,16:25,169463,2033.56,150,8.00,200,2391.56,3
DP0040,1,0;428;340;663;601;1003;457;479;509;434;1044;0,09:09,17:02,139463,1673.56,100,0.00,200,1973.56,2
DP0041,1,0;460;597;405;658;1002;626;1042;345;1008;0,08:04,16:13,175081,2100.97,150,1.20,200,2452.17,3
DP0042,2,0;636;424;390;1091;0,08:02,13:06,150974,2113.64,50,0.00,300,2463.64,1
DP0043,1,0;456;610;660;1023;611;524;570;561;0,08:29,14:41,106490,1277.88,50,0.00,200,1527.88,1
DP0044,1,0;501;1037;531;602;459;397;512;590;1017;0,09:11,16:08,117346,1408.15,100,0.00,200,1708.15,2
DP0045,1,0;462;407;659;627;1099;383;661;1086;0,08:44,15:28,123572,1482.86,100,4.40,200,1787.26,2
DP0046,2,0;1055;529;335;608;1048;0,08:00,13:23,77021,1078.29,100,31.20,300,1509.49,2
DP0047,1,0;518;497;411;642;621;1011;414;1056;579;1077;0,08:28,16:54,167559,2010.71,150,0.00,200,2360.71,3
DP0048,2,0;466;384;464;450;396;438;481;581;1032;0,08:45,16:07,140235,1963.29,50,0.00,300,2313.29,1
DP0049,1,0;553;665;1057;555;432;373;526;494;600;1049;0,08:54,17:00,150948,1811.38,100,0.00,200,2111.38,2
DP0050,2,0;562;1071;488;1025;618;393;656;480;508;1063;0,08:27,16:38,153047,2142.66,150,0.00,300,2592.66,3
DP0051,1,0;593;565;541;1064;351;503;619;662;1065;0,08:44,16:24,140002,1680.02,100,7.20,200,1987.22,2
DP0052,2,0;392;366;430;437;380;641;1043;0,09:25,15:03,102375,1433.25,50,0.00,300,1783.25,1
DP0053,1,0;605;400;338;468;442;591;652;520;0,08:47,15:29,84849,1018.19,0,22.00,200,1240.19,0
