trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;167;184;1042;187;92;161;1072;0,08:19,14:34,132796,1593.55,100,0.00,200,1893.55,2
DP0002,1,0;227;70;302;286;1068;82;1090;27;166;1096;0,08:00,16:39,172924,2075.09,150,2.80,200,2427.89,3
DP0003,1,0;313;312;21;197;1025;151;24;1095;0,08:14,15:40,167326,2007.91,100,0.00,200,2307.91,2
DP0004,1,0;261;143;50;1045;162;1056;297;1065;0,08:00,16:04,183258,2199.10,150,7.60,200,2556.70,3
DP0005,2,0;17;9;321;34;116;69;165;1069;0,09:34,16:18,132513,1855.18,50,0.80,300,2205.98,1
DP0006,1,0;291;170;164;1012;124;248;307;0,09:08,15:06,82466,989.59,50,18.80,200,1258.39,1
DP0007,1,0;61;16;147;228;1033;104;89;46;298;1064;0,08:28,17:16,184547,2214.56,100,0.00,200,2514.56,2
DP0008,1,0;113;251;238;32;1087;118;1094;223;200;1028;0,08:36,16:34,144859,1738.31,150,0.00,200,2088.31,3
DP0009,1,0;129;111;62;48;1007;270;3;87;1080;0,08:00,17:07,176663,2119.96,100,24.00,200,2443.96,2
DP0010,1,0;4;294;289;181;314;86;1022;0,08:43,16:44,113234,1358.81,50,52.80,200,1661.61,1
DP0011,1,0;266;328;1004;210;206;127;301;119;1051;0,08:58,16:55,167706,2012.47,100,0.00,200,2312.47,2
DP0012,1,0;203;234;225;280;252;1032;0,08:00,16:21,149906,1798.87,50,55.20,200,2104.07,1
DP0013,1,0;288;281;284;106;1018;163;148;1030;0,09:22,15:57,123253,1479.04,100,1.20,200,1780.24,2
DP0014,1,0;102;1054;172;318;236;28;1052;0,08:26,15:37,129682,1556.18,100,24.40,200,1880.58,2
DP0015,1,0;60;262;72;1100;308;209;49;201;1037;0,09:05,17:05,170657,2047.88,100,0.00,200,2347.88,2
DP0016,2,0;310;199;188;177;79;330;1057;311;1019;0,08:53,16:42,139044,1946.62,100,10.80,300,2357.42,2
DP0017,2,0;20;174;306;213;192;1074;13;274;295;1053;0,08:00,17:42,230424,3225.94,100,0.00,300,3625.94,2
DP0018,1,0;158;282;275;246;40;2;304;0,09:37,15:09,97975,1175.70,0,0.40,200,1376.10,0
DP0019,1,0;109;131;196;331;1020;326;152;305;1062;0,08:13,16:18,152391,1828.69,100,10.40,200,2139.09,2
DP0020,1,0;327;277;215;1041;253;1031;195;112;141;0,08:09,16:05,154855,1858.26,100,5.60,200,2163.86,2
DP0021,1,0;247;1075;35;98;1082;211;33;135;1013;0,08:48,16:25,151571,1818.85,150,0.00,200,2168.85,3
DP0022,2,0;154;37;1046;319;171;8;0,10:45,15:19,75576,1058.06,50,0.00,300,1408.06,1
DP0023,2,0;36;126;296;214;265;1038;136;191;0,09:34,16:04,111324,1558.54,50,5.20,300,1913.74,1
DP0024,1,0;220;18;226;324;84;38;208;95;323;1079;0,08:51,16:43,121843,1462.12,50,7.60,200,1719.72,1
DP0025,2,0;1047;137;5;316;317;1029;322;1088;0,08:00,16:28,156697,2193.76,150,29.60,300,2673.36,3
