trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;1060;900;727;0,08:00,14:17,111879,1342.55,50,60.00,200,1652.55,1
DP0002,2,0;863;1022;907;854;840;676;969;852;949;1030;0,08:34,16:01,119676,1675.46,100,0.00,300,2075.46,2
DP0003,1,0;805;916;1041;760;1093;984;713;829;845;1056;0,08:45,17:14,168965,2027.58,150,0.00,200,2377.58,3
DP0004,1,0;698;985;762;1089;696;896;864;915;1068;0,08:35,17:09,190664,2287.97,100,4.00,200,2591.97,2
DP0005,1,0;870;743;768;769;1031;791;742;799;0,08:49,16:06,159840,1918.08,50,0.00,200,2168.08,1
DP0006,1,0;841;866;973;680;700;1032;810;0,09:10,15:14,105239,1262.87,50,9.60,200,1522.47,1
DP0007,1,0;670;832;733;875;1066;669;944;724;1013;0,08:39,16:16,151448,1817.38,100,0.00,200,2117.38,2
DP0008,2,0;691;780;775;962;739;761;1014;0,08:00,15:56,193243,2705.40,50,12.40,300,3067.80,1
DP0009,2,0;722;986;988;814;759;689;0,08:07,13:24,111096,1555.34,0,0.00,300,1855.34,0
DP0010,1,0;954;790;1017;0,11:20,14:17,32840,394.08,50,18.40,200,662.48,1
DP0011,2,0;886;804;935;1010;957;879;1034;0,08:00,16:44,190325,2664.55,100,32.80,300,3097.35,2
DP0012,1,0;930;764;860;917;1087;842;940;1064;807;1086;0,08:52,16:45,137467,1649.60,150,0.80,200,2000.40,3
DP0013,1,0;953;914;827;823;1016;1058;838;1065;679;0,08:00,15:41,154213,1850.56,150,0.00,200,2200.56,3
DP0014,1,0;956;933;889;795;895;0,08:00,16:09,178808,2145.70,0,48.80,200,2394.50,0
DP0015,1,0;688;987;958;1045;963;702;774;869;1040;0,08:00,17:00,220639,2647.67,100,0.00,200,2947.67,2
DP0016,1,0;792;684;884;867;1047;772;765;920;1062;0,08:11,16:24,169287,2031.44,100,5.60,200,2337.04,2
DP0017,1,0;853;931;851;1007;833;892;731;1074;882;1069;0,08:09,17:30,197666,2371.99,150,7.60,200,2729.59,3
DP0018,2,0;773;968;687;1002;945;0,08:36,14:33,170150,2382.10,50,0.00,300,2732.10,1
DP0019,1,0;955;943;817;839;1044;873;694;990;897;1008;0,08:31,16:33,138700,1664.40,100,4.00,200,1968.40,2
DP0020,1,0;1005;981;901;723;1081;880;844;1012;0,08:00,15:43,145984,1751.81,150,17.60,200,2119.41,3
DP0021,1,0;763;868;938;778;1004;711;708;1083;888;1075;0,08:42,17:58,205465,2465.58,150,1.20,200,2816.78,3
DP0022,1,0;788;770;1029;681;972;1001;995;818;994;965;1028;0,08:02,17:01,170952,2051.42,150,0.00,200,2401.42,3
DP0023,1,0;999;819;927;997;1090;752;748;936;967;0,08:19,15:55,145325,1743.90,50,3.20,200,1997.10,1
