trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,2,0;605;462;473;608;516;512;397;1061;0,08:47,16:43,111224,1557.14,50,38.40,300,1945.54,1
DP0002,1,0;1005;443;353;427;629;1021;0,08:00,15:49,148041,1776.49,100,43.20,200,2119.69,2
DP0003,1,0;1042;367;0,08:00,14:44,90306,1083.67,50,94.00,200,1427.67,1
DP0004,1,0;1014;366;484;628;0,08:00,12:48,87571,1050.85,50,24.40,200,1325.25,1
DP0005,1,0;565;338;541;563;468;380;641;476;1012;0,08:39,15:31,91794,1101.53,50,10.80,200,1362.33,1
DP0006,1,0;334;430;573;350;1083;527;521;594;375;1082;0,08:20,17:35,202973,2435.68,100,2.80,200,2738.48,2
DP0007,1,0;593;478;529;335;1055;570;475;612;654;0,08:44,15:08,92393,1108.72,50,0.00,200,1358.72,1
DP0008,1,0;635;1039;452;358;1045;469;551;584;585;1031;0,08:00,17:53,225290,2703.48,150,6.40,200,3059.88,3
DP0009,1,0;369;426;407;414;1016;503;381;505;1011;0,08:57,16:20,139553,1674.64,100,0.00,200,1974.64,2
DP0010,1,0;625;507;649;488;1087;571;406;481;630;434;1013;0,08:04,17:20,182671,2192.05,100,0.00,200,2492.05,2
DP0011,2,0;518;1091;411;1059;578;365;550;356;401;0,08:28,15:38,126179,1766.51,100,1.20,300,2167.71,2
DP0012,1,0;640;420;554;586;601;1051;457;480;436;1008;0,08:20,16:58,155740,1868.88,100,10.00,200,2178.88,2
DP0013,2,0;368;444;500;421;537;1089;547;1009;626;1095;0,08:01,17:04,197114,2759.60,150,0.00,300,3209.60,3
DP0014,1,0;524;351;560;344;415;1006;1073;0,10:33,17:05,140715,1688.58,100,3.60,200,1992.18,2
DP0015,1,0;374;559;445;655;1026;352;0,08:07,14:19,128868,1546.42,50,13.60,200,1810.02,1
DP0016,1,0;487;474;1010;572;395;439;371;1066;0,08:00,17:40,204874,2458.49,100,35.60,200,2794.09,2
DP0017,1,0;606;634;387;348;1050;530;536;412;1040;0,08:33,17:09,148772,1785.26,100,24.40,200,2109.66,2
DP0018,1,0;646;502;1053;636;464;632;386;639;506;1027;0,08:26,17:01,150994,1811.93,100,11.60,200,2123.53,2
DP0019,1,0;340;1076;566;448;1070;526;1029;1079;0,08:56,16:01,149813,1797.76,200,0.00,200,2197.76,4
DP0020,1,0;458;1062;653;377;598;569;556;490;1003;0,08:17,16:22,157992,1895.90,100,8.40,200,2204.30,2
DP0021,1,0;514;498;357;548;1041;651;1093;619;617;1077;0,08:38,17:15,176387,2116.64,150,0.00,200,2466.64,3
DP0022,1,0;446;394;538;666;627;1099;383;546;604;1018;0,08:29,16:11,130075,1560.90,100,0.00,200,1860.90,2
DP0023,1,0;562;467;429;466;470;1049;561;0,08:27,14:29,122719,1472.63,50,0.00,200,1722.63,1
DP0024,1,0;631;575;540;1007;614;337;620;378;491;1033;0,08:00,17:20,211357,2536.28,100,0.00,200,2836.28,2
DP0025,1,0;483;592;343;450;1097;595;576;472;545;1034;0,08:23,17:07,181500,2178.00,100,0.00,200,2478.00,2
DP0026,1,0;370;528;355;567;1075;455;1084;477;1043;0,08:34,16:33,170534,2046.41,150,0.00,200,2396.41,3
DP0027,1,0;534;403;424;583;1074;599;552;451;1094;0,08:13,16:32,181603,2179.24,100,2.00,200,2481.24,2
DP0028,1,0;449;1098;517;597;486;1068;461;382;346;1060;0,08:05,16:17,156559,1878.71,150,0.00,200,2228.71,3
DP0029,2,0;460;623;422;405;390;519;1002;667;587;1023;0,08:04,16:46,180632,2528.85,100,0.00,300,2928.85,2
DP0030,1,0;497;404;660;582;392;417;568;1037;504;0,08:25,16:06,134329,1611.95,50,10.00,200,1871.95,1
DP0031,2,0;347;658;363;549;618;1025;372;1069;0,08:00,15:56,182502,2555.03,100,4.80,300,2959.83,2
DP0032,1,0;1081;416;533;361;1004;438;1052;0,08:00,15:04,155144,1861.73,150,9.60,200,2221.33,3
DP0033,1,0;1057;555;1047;339;1088;638;600;0,08:00,16:19,127859,1534.31,150,52.80,200,1937.11,3
DP0034,1,0;501;1032;602;489;440;591;652;520;0,09:11,15:29,94225,1130.70,50,7.60,200,1388.30,1
DP0035,1,0;384;379;637;388;1100;588;345;535;0,08:38,16:03,164036,1968.43,50,1.20,200,2219.63,1
