trans_code,vehicle_type,dist_seq,distribute_lea_tm,distribute_arr_tm,distance,trans_cost,charge_cost,wait_cost,fixed_use_cost,total_cost,charge_cnt
DP0001,1,0;782;950;981;901;768;1053;713;845;905;1036;0,08:17,16:55,175220,2102.64,100,0.80,200,2403.44,2
DP0002,2,0;856;763;947;939;806;937;877;779;918;1067;0,08:46,16:39,118683,1661.56,50,10.00,300,2021.56,1
DP0003,1,0;953;1093;914;834;1031;890;740;1016;789;1011;0,08:00,17:09,180064,2160.77,200,10.80,200,2571.57,4
DP0004,1,0;816;996;966;900;1033;671;912;1021;824;1028;0,08:37,16:49,155608,1867.30,150,0.00,200,2217.30,3
DP0005,1,0;809;805;988;735;1073;761;948;940;1096;0,08:26,16:01,116553,1398.64,100,16.00,200,1714.64,2
DP0006,2,0;831;899;682;826;922;783;992;873;990;0,08:39,15:18,102164,1430.30,0,0.00,300,1730.30,0
DP0007,2,0;927;903;986;1038;814;694;815;1063;0,08:11,15:48,122996,1721.94,100,25.20,300,2147.14,2
DP0008,2,0;1043;930;839;883;818;1069;0,08:00,15:36,113450,1588.30,100,55.20,300,2043.50,2
DP0009,1,0;820;707;1071;723;896;879;1097;0,09:37,16:29,160606,1927.27,100,2.00,200,2229.27,2
DP0010,1,0;802;1013;938;1060;800;881;675;1014;964;0,08:48,16:00,107867,1294.40,150,10.80,200,1655.20,3
DP0011,1,0;886;780;729;1074;833;731;892;915;1042;0,08:00,17:18,201650,2419.80,100,16.00,200,2735.80,2
DP0012,1,0;999;891;1044;973;1005;737;1024;0,08:19,15:36,138478,1661.74,150,23.60,200,2035.34,3
DP0013,1,0;862;764;819;860;1082;726;724;1091;838;1066;0,08:13,16:36,165009,1980.11,150,0.00,200,2330.11,3
DP0014,2,0;925;756;998;701;1020;979;1070;928;1062;0,08:32,16:52,153278,2145.89,150,16.00,300,2611.89,3
DP0015,1,0;754;908;823;951;750;848;753;1034;0,09:17,16:04,128328,1539.94,50,2.80,200,1792.74,1
DP0016,1,0;722;851;968;878;1002;774;844;880;1008;0,08:07,16:47,203797,2445.56,100,0.00,200,2745.56,2
DP0017,2,0;769;804;1039;959;971;909;0,08:16,14:42,158915,2224.81,50,4.40,300,2579.21,1
DP0018,1,0;933;821;1068;687;978;772;811;1050;0,08:00,15:53,190192,2282.30,100,0.00,200,2582.30,2
DP0019,2,0;688;958;985;1010;957;869;1083;822;1023;0,08:00,17:52,195150,2732.10,150,33.20,300,3215.30,3
DP0020,1,0;828;1047;681;913;920;1088;0,09:14,16:18,136226,1634.71,100,30.80,200,1965.51,2
DP0021,1,0;796;698;1041;691;984;795;829;895;1065;0,08:28,17:13,176346,2116.15,100,15.20,200,2431.35,2
DP0022,2,0;751;1095;825;725;936;791;1037;0,08:23,15:25,128525,1799.35,100,21.20,300,2220.55,2
DP0023,2,0;893;1009;775;696;935;889;952;961;1052;0,08:00,16:51,205762,2880.67,100,4.00,300,3284.67,2
DP0024,1,0;850;697;870;741;732;0,08:34,13:54,96025,1152.30,0,20.80,200,1373.10,0
DP0025,1,0;794;1026;792;924;1098;995;748;897;967;1049;0,08:53,16:51,143869,1726.43,150,0.00,200,2076.43,3
DP0026,2,0;699;894;849;1078;840;1099;898;929;1048;906;0,08:26,16:32,139597,1954.36,150,5.60,300,2409.96,3
DP0027,1,0;695;670;832;976;1077;944;980;919;0,08:50,15:35,134468,1613.62,50,0.00,200,1863.62,1
DP0028,1,0;744;859;743;1081;1087;683;842;758;706;1064;0,08:09,16:28,162387,1948.64,150,0.00,200,2298.64,3
DP0029,2,0;910;733;946;963;858;711;857;1027;0,09:05,16:28,151399,2119.59,50,6.80,300,2476.39,1
DP0030,2,0;863;854;991;676;1061;803;969;852;692;1046;0,08:34,16:34,125466,1756.52,100,8.80,300,2165.32,2
DP0031,2,0;715;777;902;1035;668;776;885;1072;0,09:32,16:26,105754,1480.56,100,17.20,300,1897.76,2
DP0032,1,0;1085;875;993;1075;669;1058;0,08:00,16:59,128638,1543.66,150,80.40,200,1974.06,3
DP0033,2,0;941;830;730;887;1094;994;960;0,08:22,15:23,114727,1606.18,50,27.60,300,1983.78,1
DP0034,2,0;868;997;755;771;1090;861;734;970;837;0,09:06,16:23,135285,1893.99,50,0.00,300,2243.99,1
DP0035,1,0;746;773;1004;680;975;810;949;1015;0,08:48,15:54,140944,1691.33,100,4.80,200,1996.13,2
DP0036,1,0;956;1007;987;736;762;1089;836;864;882;1084;0,08:00,17:16,211047,2532.56,150,0.00,200,2882.56,3
